@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ChiSquaredAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ChiSquaredAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 50'

@attribute Airs_Center_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Airs_Center_X_2 numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Airs_Center_X_8 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Mass_Center_Y_0 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Airs_Center_X_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Airs_Triangle_1_X_0 numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Airs_Triangle_1_Y_4 numeric
@attribute Black_Pixel_4 numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Airs_Center_X_GLOBAL numeric
@attribute Mass_Center_Y_8 numeric
@attribute Mass_Center_X_2 numeric
@attribute Airs_Center_X_5 numeric
@attribute Mass_Center_X_8 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_X_3 numeric
@attribute Hough_Lines_Nb_4 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Center_X_1 numeric
@attribute Hough_Lines_DiagonalPos_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Black_Pixel_7 numeric
@attribute Airs_Length_Contours_4 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Airs_Triangle_1_X_GLOBAL numeric
@attribute Hough_Lines_Horizontal_7 numeric
@attribute Hough_Lines_Horizontal_6 numeric
@attribute Airs_Center_X_6 numeric
@attribute Mass_Center_X_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_DiagonalPos_8 numeric
@attribute Airs_Triangle_1_X_7 numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
60.4478,0.221288,61.2245,46.2687,25.3948,0,41.791,50,0.105837,0.430119,48.1364,50,9.43669,0,208.87,12.1093,38.7755,49.505,0.85884,0.920951,49.6405,0.695135,0.180294,75,0.626834,32.8358,49.8176,56.8535,8,94.3396,46.05,0,0.131592,184.039,124.281,9.03971,12,0,60,5.81546,40,75,48.9204,0.211443,-6.43179,0.257442,0,60.4968,0.371414,0,paramedics
49.2063,0.031645,49.0566,42.0635,28.8065,3.77358,46.8254,55.5556,0.14856,0.252968,44.4998,33.3333,1.5873,0,-5.97665,12.4633,47.1698,48.9418,0.726141,0.821327,53.7704,0.805829,0.108796,75,0.680376,7.14286,49.7239,47.4966,9,87.1227,49.2063,0,0.151382,-7.70334,106.086,8.58319,12.5,0.299314,42.8571,0.529101,60,71.4286,50.7937,0.202381,-7.8815,0.252263,14.2857,79.8385,0.49307,0,paramedics
53.9092,0.148634,43.6364,48.6501,24.9937,0,45.082,55.5556,0.125556,0.3396,44.9799,44.4444,20.9225,0,-6.12323,11.9145,56.3636,47.9441,0.822773,0.866905,47.6653,0.408825,0.157242,75,0.695436,24.5902,49.1803,51.3466,9,91.4495,46.1749,0,0.198708,184.611,98.2797,9.36768,1,0.222364,25,80.3251,66.6667,37.5,55.7377,0.172814,-3.07282,0,0,62.146,0.549948,0,paramedics
55.3571,0.17887,50.9804,39.2857,22.0058,0,41.0714,50,0.330334,0.266639,43.4476,33.3333,-0.849613,1.96078,169.283,12.782,47.0588,49.7024,0.554386,0.668509,50.5032,0.723214,0.480965,100,0.733236,21.4286,52.5983,16.9643,6,86.1804,47.1843,0,0.392989,161.721,100.74,10.2757,571.5,0,71.4286,-88.2459,66.6667,60,51.7857,0.478291,185.512,0.308642,0,103.977,0.658876,0,paramedics
50,0.348485,47.619,40.9091,25,4.7619,45.3963,0,0.194444,0.499383,47.7273,33.3333,10.0313,0,300.52,27.0202,47.619,47.7941,0.761664,0.634343,51.0571,0.645218,0.277778,100,0.59429,50,43.1818,22.7273,3,262.346,47.7273,0,0.434343,-50.1543,92.5926,17.4242,59,0,100,-10.7196,0,0,56.8182,0.454545,30.8642,0,0,54.5455,0.635795,0,paramedics
44.7368,0,50,47.3684,26.1538,0,26.3158,50,0,0.477908,42.4342,50,5.26316,0,98.8163,28.8221,50,46.6669,0.66746,0.56997,39.4737,0.208772,0.723016,100,0.23545,2.63158,47.3684,35.5263,2,226.757,47.3684,0,0.179337,468.632,226.757,17.5439,13,0.468254,100,44.0522,100,100,47.3684,0.714035,-22.6757,0.218695,0,5.26316,0.430933,0,paramedics
45.2941,0.074074,58.8235,40,23.7705,5.88235,45,50,0.10463,0.215,48.1289,50,5,0,511.538,30,35.2941,44.3548,0.405556,0.51,51.7857,0.730556,0.083333,100,0.403333,23,32.5,38.75,2,237.5,47.5,0,0.273148,-18.9024,200,13.5,56,0.2625,100,1.6129,0,50,41.6783,0.525,-43.1818,0,0,55.9091,0.402315,0,paramedics
47.619,0.066138,52.9412,51.052,22.8395,0,51.5406,50,0.301235,0.194444,50.8619,50,4.7619,0,94.217,33.8624,47.0588,50.8854,0.24417,0.75873,46.2268,0.265726,0.368192,100,0.240535,42.8571,47.619,47.7778,2,262.346,50.8403,0,0.272487,286.62,216.049,19.0476,62.5,0,100,95.3125,100,100,47.619,0.507003,327.16,0.302411,0,107.619,0.311844,0,paramedics
45.6522,0.228986,35.7143,44.9171,21.2121,0,39.1304,50,0.312121,0.311448,46.8944,50,4.34783,7.14286,432.669,26.2846,57.1429,49.2958,0.671275,0.376812,44.0994,0.329227,0.113636,66.6667,0.30711,2.17391,34.7826,43.817,2,201.549,46.8661,0,0.358954,-53.719,123.967,12.0553,28,0.344697,50,81.5103,100,100,54.3478,0.25,185.95,0.210999,0,65.2174,0.406025,0,paramedics
38.2239,0.326088,45.4545,48.6487,21.4912,3.0303,43.2432,66.6667,0.352554,0.793823,43.9488,33.3333,2.7027,0,-16.9684,16.9275,51.5152,44.6903,0.884019,0.821546,50.4425,0.590463,0.614035,100,0.696889,8.10811,54.5846,21.6216,6,128.116,48.6487,0,0.327252,-27.7008,143.114,15.3627,119,0.118421,0,159.665,40,60,59.4595,0.442943,-10.0031,0,0,50.7508,0.541524,20,paramedics
47.1092,0.085093,31.0345,43.1246,22.8671,0,41.1765,66.6667,0.184569,0.479167,44.1176,33.3333,106.288,13.7931,239.392,17.6471,55.1724,43.6893,0.874738,0.724265,66.1765,0.629432,0.676126,100,0.523574,20.5882,57.8113,14.7059,6,131.483,43.4545,0,0.523203,255.661,143.216,11.4467,47.5,0,50,169.859,33.3333,50,50,0.328431,-3.64711,0.245646,0,50.9497,0.505915,33.3333,paramedics
48.4375,0.038194,55.5556,49.2607,21.8647,0,40.067,50,0.116162,0.416477,50.8668,50,3.125,7.40741,65.623,21.1174,37.037,44.8363,0.877104,0.396897,35.9375,0.531746,0.556818,40,0.381566,6.25,50.2579,37.478,4,143.712,43.77,0,0.173958,-39.7919,159.539,9.4697,31,0.57197,50,98.1519,100,100,50,0.450521,0.204061,0.350645,0,54.5833,0.430754,0,paramedics
50,0.082937,44.8276,44.6083,23.9815,3.44828,32.1849,50,0.235648,0.215873,48.5714,50,94.2857,0,-44.4444,21.8095,51.7241,47.5941,0.422222,0.616667,42.9596,0.193197,0.538889,50,0.587901,11.4286,49.7213,47.8492,4,155.248,47.8808,0,0.169408,-60.6524,192.547,16.6667,176.5,0.253704,33.3333,77.0104,50,75,49.4009,0.571429,-11.7928,0,0,59.7721,0.470298,25,paramedics
51.0744,0.123175,57.1429,43.7157,20.3616,0,31.4286,50,0.172063,0.426465,51.1132,50,106.942,0,8.16327,21.2245,42.8571,44.9362,0.74582,0.709755,37.1429,0.249841,0.209524,66.6667,0.381746,12,50.0969,42.066,4,136.423,45.587,0,0.297976,300.189,140.021,12.8163,143.5,0.195344,50,101.119,100,75,46.083,0.464286,190.522,0,0,104.617,0.393262,0,paramedics
47.619,0.042328,50,38.0952,18.4028,0,42.8571,50,0.12037,0.688858,41.7293,50,4.7619,6.25,514.52,23.0159,43.75,38.4307,0.464922,0.296038,57.0922,0.403744,0.159722,100,0.501003,2.38095,45.6044,40.7407,2,182.292,36.6667,0,0.157287,306.931,206.33,17.6587,10,0.5625,100,1.5873,100,100,47.619,0.18254,-30.1535,0.499074,100,27.0677,0.47691,0,paramedics
47.619,0.293651,61.5385,23.8095,28,0,45.2381,0,0.326389,0.262401,47.619,100,8.59986,0,352.983,32.4405,38.4615,51.5873,0.305556,0.266818,42.8571,0.399849,0.152778,100,0.302546,52.381,47.619,45.9596,2,335.78,49.1015,0,0.328571,492.021,351.562,27.0833,21,0.104167,0,-34.5073,100,100,46.3612,0.322751,326.891,0.364583,0,-13.2832,0.382649,0,paramedics
47.3684,0.118908,64.2857,43.0112,20.5357,0,39.4737,50,0.113169,0.366162,49.8585,50,5.26316,0,30.8642,34.5029,35.7143,46.4912,0.719577,0.62201,44.4641,0.466792,0.425926,0,0.171528,18.4211,47.3684,44.4737,2,260.031,44.1388,0,0.451754,451.74,293.21,21.6374,48.5,0,0,48.2456,100,100,47.3684,0.565789,483.184,0.229424,0,104.174,0.502687,0,paramedics
47.8261,0.109179,63.1579,41.3043,22.8111,0,39.1304,0,0.187222,0.76875,47.5089,0,16.5217,5.26316,-9.05172,29.5652,31.5789,44.4991,0.496405,0.435386,46.8227,0.337028,0.466667,100,0.713704,34.7826,47.8261,47.8261,2,237.5,47.8261,0,0.301817,-150,283.594,24.7826,113.5,0.225,33.3333,150.704,100,66.6667,47.8261,0.586957,-56.3559,0.4125,100,65.1437,0.496857,0,paramedics
47.7273,0.148485,64.2857,40.8212,29.5918,0,45.4545,50,0.427083,0.365079,47.7273,50,4.54545,0,237.926,32.1023,35.7143,48.4848,0.662963,0.510462,35.4545,0.637205,0,100,0.540799,21.2121,47.7273,47.7273,2,273.438,48.5661,0,0.387374,-98.5054,410.156,32.1023,34.5,0.0625,50,96.9697,100,100,52.2727,0,-49.5202,0,0,45.383,0.538498,0,paramedics
49.2908,0.034043,64.5161,45.7447,24.5565,0,47.8723,40,0.061789,0.136224,48.9362,60,2.12766,0,-105.352,18.4743,35.4839,50,0.584657,0.42381,55.4628,0.800582,0.070461,100,0.480981,1.06383,48.9362,43.3949,5,116.332,49.4647,0,0.203042,1.5218,144.755,11.8838,60,0.191509,50,0.70922,100,40,53.1915,0.230496,219.454,0.420732,50,-5.11473,0.314386,0,paramedics
51.9406,0.096927,59.2593,42.5532,26.1905,0,44.6809,33.3333,0.193791,0.441176,48.9362,66.6667,-2.76898,11.1111,276.817,19.6496,29.6296,49.6503,0.42082,0.670213,52.6625,0.899133,0.093682,66.6667,0.635008,26.5957,47.8775,40.4255,6,142.734,48.2456,0,0.612293,0.935191,192.063,15.3942,335.5,0.117647,66.6667,-1.53684,100,33.3333,70.2128,0.211584,-12.9262,0.348039,0,65.0855,0.340847,0,paramedics
52.2089,0.109788,47.0588,45.2381,28.9745,0,48.8095,40,0.333333,0.413773,58.0436,60,-3.62103,0,-12.6185,19.1964,52.9412,48.8281,0.459722,0.732363,48.7421,0.891534,0.162037,100,0.620109,30.9524,48.8095,42.8571,5,151.367,47.0685,0,0.595767,-5.02232,151.367,20.0893,123,0,66.6667,160.556,66.6667,33.3333,70.2381,0.291887,292.969,0.447917,0,-10.9524,0.338168,0,paramedics
48.8372,0.096346,58.6207,38.3721,27.1795,0,41.8605,40,0.5839,0.43424,47.7236,60,132.408,6.89655,207.006,19.5349,34.4828,48.8372,0.445714,0.538391,50.4117,0.810007,0.096599,100,0.46381,6.20155,49.547,48.046,5,130.276,50.0629,0,0.407494,-7.62163,178.744,15.2824,53.5,0.388095,33.3333,-69.8457,100,60,53.4884,0.176818,-6.63632,0.307937,33.3333,50.3263,0.33798,0,paramedics
48.7179,0.151709,48,46.1538,25.1105,12,48.7179,60,0.71875,0.260272,57.9447,40,-4.74359,0,-108.43,17.9487,40,49.1453,0,0.58084,53.6469,0,0.38831,100,0.506771,10.2564,48.7179,11.5385,5,151.367,48.7179,0,0.298048,56.3886,156.25,14.1026,261,0,100,0.854701,50,40,48.7179,0.468661,273.438,0.375,0,-28.2051,0.445908,0,paramedics
52.2727,0.35404,66.6667,38.6364,24.6667,0,45.4545,100,0.103333,0.387302,45.728,0,9.538,0,-110,35.6818,33.3333,44.8529,0.415079,0.435786,54.0404,0.601371,0.07037,100,0.281667,45.4545,44.6172,41.8518,1,248.834,47.7273,0,0.207071,320.714,212.5,32.2727,28.5,0.297917,0,24.1877,0,100,47.7273,0.090909,-106.25,0.472222,0,4.54545,0.3258,100,paramedics
52.1739,0.309179,52.381,48.8542,25.3968,0,36.9565,33.3333,0.16843,0.274603,42.6188,66.6667,4.34783,4.7619,-37.7929,30.6418,42.8571,48.5915,0.592593,0.433333,47.3913,0.497585,0.119577,100,0.435653,24.6377,45.1705,41.7496,3,235.705,42.8796,0,0.205774,-105.82,246.989,32.9193,41.5,0.242504,33.3333,77.0624,50,100,52.1739,0.145894,411.07,0.559524,0,-1.22631,0.265788,50,paramedics
50,0.162879,55.5556,38.6364,24.058,0,43.1818,0,0.218196,0.31608,45.9976,100,9.09091,0,-40.6586,36.7589,44.4444,45.1491,0.42167,0.43254,44.5275,0.43759,0,50,0.307246,27.2727,47.7273,47.7273,1,226.843,44.4509,0,0.245573,-70.9776,302.457,21.9368,46.5,0.067633,0,1.51515,0,0,47.7273,0,284.604,0.402174,100,177.273,0.391564,0,paramedics
57.5,0.500417,47.0588,39.0607,25.1366,0,47.7597,50,0.273333,0.341799,44.6053,50,36.6667,0,557.447,30.75,52.9412,54.1667,0.538333,0.44709,46.8602,0.6975,0.361111,0,0.567284,40,47.5,47.5,2,268.382,47.5,0,0.381481,-78.1746,237.5,35,15,0,0,-55.0164,50,100,47.5,0.097222,-86.0759,0.472024,0,16.2025,0.356074,50,paramedics
50.2841,0.465909,55,47.7273,22.9839,0,48.9234,0,0.24747,0.4332,46.3636,66.6667,18.1818,0,0,37.5,45,45.9988,0.561905,0.662372,49.4318,0.786797,0.231481,33.3333,0.5,29.5455,47.7273,45.7337,3,227.851,48.6364,0,0.244949,-21.6667,230.682,34.0909,93,0.187037,66.6667,12.6226,100,100,42.2387,0.250842,300,0.451323,0,114.286,0.327607,0,paramedics
49.8526,0.536842,52.6316,48,30.2083,0,46,0,0.245614,0.360357,48.1176,100,95.2,0,292.193,29.7143,47.3684,48.0519,0.439322,0.522563,53.4375,0.493645,0.121693,0,0.581481,48,48.8889,53.7241,2,234.968,48,0,0.475751,623.583,285.966,26.0952,8.5,0,50,-2.66303,100,100,62,0.14,-40.4924,0.34127,100,43.4286,0.377215,0,paramedics
47.9167,0.293849,61.1111,45.8333,27.459,0,43.75,0,0.304762,0.178058,48.75,100,4.16667,0,-27.9412,31.6667,38.8889,46.6216,0.697222,0.508094,54.1667,0.643519,0.278704,50,0.387778,12.5,48.8829,44.8514,2,222.611,51.712,0,0.235901,350,240.761,28.75,4.5,0.388889,66.6667,1.35135,100,50,44.9901,0.123457,-37.5,0.383333,0,18.75,0.318155,0,paramedics
50,0.304924,68.4211,43.1818,32.3529,0,47.7273,0,0.365196,0.334938,53.7618,100,4.13223,0,519.031,27.2727,31.5789,47.7941,0.637255,0.602066,48.2,0.776515,0.37037,50,0.640523,31.8182,48.5872,22.7273,3,276.817,47.7273,0,0.063131,-88.9768,377.35,36.3636,20.5,0,100,27.9412,100,0,48.506,0.301347,-52.508,0.509804,100,51.0807,0.441497,0,paramedics
47.5,0.1375,60,42.5,27.2109,0,47.2222,0,0.239583,0.134028,47.5,100,5,0,339.674,32.1875,40,48.3333,0.588542,0.245556,60,0.5875,0.186111,100,0.604083,12.5,47.5,46.3806,1,249.242,46.5566,0,0.094444,546.875,317.007,39.375,26,0.222222,0,-88.2322,100,100,51.1792,0.071111,-77.2939,0.34809,0,12.1277,0.457393,0,paramedics
43.254,0.035714,50,47.619,24.5098,12.5,45.2381,0,0.130719,0.647059,50,100,4.7619,0,643.599,34.7339,37.5,43.3017,0.381858,0.204365,42.8571,0.618647,0.445534,100,0.271024,16.6667,47.619,44.0767,1,240.949,45.2381,0,0.444444,-69.2041,251.651,35.2941,52.5,0.160131,50,1.5625,100,100,42.8571,0.163139,415.225,0.284314,0,-0.952381,0.251875,0,paramedics
46.7483,0.012931,63.6364,46.9282,27.0588,0,39.6552,60,0.017857,0.234127,47.4117,40,110.345,0,-51.0204,20.3202,36.3636,45.6167,0.613513,0.185824,68.9655,0.467856,0,100,0.535714,24.1379,50.5914,42.1379,5,172.194,48.2759,0,0.337739,-45.7424,207.528,14.9015,189,0.330357,66.6667,1.1236,100,66.6667,50,0,-22.3214,0,100,42.6724,0.429129,0,paramedics
48.0769,0.136752,50,46.1538,25.463,0,38.538,50,0.280093,0.082011,52.3303,50,13.6752,0,70.8912,25.3205,50,48.1825,0.740741,0.179487,30.7692,0.42094,0.436343,0,0.236111,28.8462,48.0769,44.7454,4,206.377,48.0769,0,0.206838,-76.6782,199.653,16.5064,51.5,0.131944,50,96.2704,100,33.3333,46.1243,0.650641,-1.89244,0.17037,0,63.0879,0.371578,0,paramedics
49.6087,0.201389,44.4444,46.0425,23.6434,0,39.2857,40,0.400794,0.504174,50.1329,60,100.162,7.40741,25.1873,20.9184,48.1481,43.3485,0.818665,0.528834,44.305,0.307398,0.5125,100,0.294775,32.1429,48.2143,44.72,5,174.756,41.5103,0,0.332044,294.835,178.571,13.648,26.5,0,50,71.9403,33.3333,100,53.6654,0.572619,110.466,0.343254,0,-7.301,0.455846,66.6667,paramedics
48.3333,0.170606,60,31.2252,24.0487,5,45.9705,50,0.450911,0.452877,46.6958,50,3.33333,0,-12.0507,22.0833,35,45.2777,0.280716,0.30873,44.8198,0.778882,0.305556,100,0.507465,1.66667,48.3333,45.9877,4,199.653,46.2418,0,0.286409,-52.599,243.056,16.6667,157,0.381944,75,1.08696,100,66.6667,45.5224,0.458333,-7.63889,0.28858,0,44.8,0.298567,0,paramedics
48.4375,0.138021,68.4211,45.3125,25.5708,5.26316,37.5,33.3333,0.345833,0.656517,48.4375,66.6667,-17.9327,0,160.619,22.1354,26.3158,48.7355,0.703549,0.580329,29.6875,0.345718,0.07037,100,0.327877,10.1562,48.4375,25,3,199.653,48.4375,0,0.291667,261.502,199.653,18.099,27,0,50,75.6183,100,100,53.125,0.109028,-0.337109,0.402778,0,31.7658,0.436984,0,paramedics
48.0026,0.063039,50,47.9592,21.4765,2.5,48.9796,42.8571,0.097052,0.134127,46.7347,57.1429,4.34732,0,85.6527,17.8676,47.5,45.5782,0.485639,0.685034,59.3878,0.754346,0.453893,57.1429,0.442744,10.2041,43.3583,38.5714,7,99.9584,46.8591,0,0.173753,-14.4228,118.375,13.4527,100,0.162874,50,0.680272,100,40,50,0.285714,200.088,0.163265,20,-3.37191,0.30924,0,paramedics
51.943,0.150327,56.5217,48.0392,23.4383,0,49.0196,50,0.195767,0.111111,49.0196,50,-5.10263,2.17391,217.949,17.7404,41.3043,50.3027,0.505678,0.816013,55.9432,0.92373,0.107584,75,0.590388,21.5686,47.8386,33.3333,6,116.213,50.9787,0,0.471678,-5.29101,152.286,13.3053,54.5,0,66.6667,-1.77951,100,60,65.6863,0.169935,-5.8932,0.184524,0,54.1047,0.382303,0,paramedics
52.283,0.133648,62.7907,45.283,24.8756,0,47.1698,50,0.285606,0.244276,49.0566,50,29.0871,0,-110.767,17.8388,37.2093,49.6894,0.630533,0.674563,54.5562,0.868916,0.09147,66.6667,0.4867,0.943396,48.1296,53.4076,4,107.701,49.4228,0,0.529001,5.16529,141.074,12.4357,98,0.220328,50,-1.27739,100,33.3333,63.2076,0.164687,-8.35318,0.369318,0,55.085,0.423035,0,paramedics
49.0566,0.235804,41.6667,38.6792,21.677,5.55556,49.0566,37.5,0.827122,0.319369,54.1942,50,-29.2453,5.55556,196.425,15.7096,47.2222,49.6894,0.518519,0.391188,53.0664,0.854298,0.09219,100,0.723457,0.943396,49.5441,48.1132,8,106.333,49.5384,0,0.661426,152.088,125.617,13.3716,79,0,66.6667,109.838,66.6667,33.3333,70.7547,0.248777,189.189,0.307729,0,99.2894,0.438889,0,paramedics
48.913,0.266822,41.6667,41.3043,21.5376,5.55556,43.4783,42.8571,0.56882,0.105989,46.2996,57.1429,11.016,0,-8.04038,18.6864,52.7778,50,0.423227,0.543881,58.6057,0.675725,0.109607,100,0.522246,23.913,46.2265,13.0435,7,104.12,53.6349,0,0.448475,4.52694,108.068,12.7197,135,0,0,-39.0936,100,40,55.4348,0.189723,-9.58855,0.304492,33.3333,59.2776,0.415695,0,paramedics
52.0833,0.10571,59.2593,49.3056,24.0223,0,49.3056,30.7692,0.210155,0.280387,49.4552,61.5385,1.38889,3.7037,-70.4573,14.0483,37.037,50.9259,0.775415,0.794551,57.1759,0.854403,0.119915,75,0.473588,11.1111,48.9651,44.9469,13,75.0953,49.3056,0,0.40655,94.0607,95.637,10.5191,459,0.252154,60,-6.51796,60,55.5556,56.9444,0.235468,-7.18053,0.229768,0,70.2691,0.442862,0,paramedics
49.2857,0,57.6923,45.7143,24.0663,0,48.5714,33.3333,0,0.315657,49.0083,44.4444,-94.2857,0,116.237,14.4388,42.3077,49.7619,0.763769,0.697258,54.018,0.931005,0.173942,60,0.531587,68.3333,49.9852,44.5697,9,90.9642,47.932,0,0.303523,-6.41088,113.507,11.352,993,0.172848,100,31.1722,63.6364,33.3333,51.4286,0.138095,-8.89501,0.360987,0,32.406,0.38411,0,paramedics
50,0,66.6667,49.2754,25.3171,0,49.2754,44.4444,0,0,50,55.5556,108.292,2.22222,107.261,13.9657,31.1111,49.7608,0,0,34.7826,0,0.055354,75,0.391879,2.41546,50.4247,12.3188,9,89.2562,47.8153,0,0.311283,146.827,102.653,10.0659,56.5,0,100,99.0431,100,37.5,55.7971,0.257005,-6.54045,0.359091,0,82.156,0.371322,0,paramedics
49.2958,0.035211,71.4286,49.2958,28.8926,0,49.2958,66.6667,0.045833,0.118855,50.0896,33.3333,125.818,0,50.3191,12.3005,28.5714,49.7664,0.717702,0.552283,23.2394,0.908109,0.011852,50,0.331481,4.22535,50.412,42.4104,6,80.5445,50.9233,0,0.096358,102.679,101.488,7.86385,370.5,0.153909,100,99.0654,100,83.3333,50.7042,0.11205,-8.24687,0.225661,0,31.9066,0.373119,0,paramedics
49.2857,0,63.6364,44.2857,25.3274,0,49.2857,45.4545,0,0.267652,49.2857,54.5455,1.42857,0,223.825,13.1034,36.3636,49.763,0.29023,0.768708,54.2069,0.611905,0.00894,50,0.422318,13.4694,46.1693,42.4286,11,84.7206,47.4826,0,0.266597,-7.09601,109.453,8.2266,26.5,0.184759,100,0.473934,100,66.6667,50.7143,0.143915,-12.6785,0.289911,0,42.4826,0.355023,0,paramedics
42.8571,0.312973,47.0588,35.7143,26.3889,0,48.2143,33.3333,0.331518,0.543494,48.2143,66.6667,2.81012,5.88235,434.028,30.3571,47.0588,46.5161,0.331506,0.406328,48.2143,0.643509,0.091821,100,0.408201,21.4286,45.7468,40.5,3,199.653,50,0,0.288789,17.3611,255.945,27.5298,24,0.215278,33.3333,1.19048,100,0,48.2143,0.179563,-48.9268,0.201389,66.6667,47.8084,0.472092,0,paramedics
48.2759,0.329912,52.6316,37.931,26.5934,0,44.8276,33.3333,0.426398,0.479553,49.1221,66.6667,115.764,10.5263,496.479,31.5271,36.8421,48.8506,0.270259,0.36602,40.6897,0.612069,0.37037,100,0.27381,10.3448,47.7345,56.3709,3,236.643,48.5818,0,0.509822,391.156,315.576,30.5419,25.5,0.117884,50,-7.75787,100,0,60.3448,0.275862,-22.8508,0,50,39.2757,0.322161,0,paramedics
51.7241,0.252326,72.2222,37.931,33.871,0,48.2759,0,0.281349,0.518981,48.2759,66.6667,14.0086,0,-73.6607,33.2759,27.7778,50.1688,0.317593,0.450511,46.2358,0.766284,0.127778,0,0.276706,36.2069,47.5309,46.0293,3,254.924,49.5711,0,0.244932,293.478,317.438,29.8276,11,0,100,-0.255462,100,33.3333,48.2759,0.235632,434.804,0,66.6667,-23.597,0.371534,0,paramedics
50.1479,0.349953,62.5,44.2308,39.4444,0,48.0769,0,0.379321,0.271667,48.0769,100,-13.103,0,-38.8889,33.2692,37.5,48.4596,0.392593,0.552747,48.0769,0.729345,0.061111,100,0.278472,33.8462,48.7179,21.1538,2,237.5,46.978,0,0.308547,398.457,266.667,26.3462,27,0,50,-10.3125,0,0,51.9231,0.224359,-38.9205,0.282222,50,72.9895,0.328594,0,paramedics
0,0,75,0,45.7051,6.25,0,0,0,0,15.4545,0,0,0,201.25,5.18182,18.75,20.6061,0,0,0,0,0.543585,0,0.724167,0,17.2727,49.0909,0,153.125,0,9.09091,0.45127,0,115.625,10.2727,11,0.637037,0,0.126945,0,45.4545,54.5455,0.197807,143.75,0,0,-20,0.685824,0,paramedics
50,0.132593,51.2195,35,23.1061,0,46,37.5,0.409465,0.134156,44.3395,62.5,9.27536,0,-9.12892,17.9111,48.7805,48.2511,0.245051,0.445185,52.6015,0.866242,0.195062,50,0.359012,16.4,49,46.5769,8,111.204,53.3607,0,0.165152,-25.6267,126.056,14.8889,587,0.244065,50,11.5,60,50,49,0.225,-16.675,0.42284,0,68.9106,0.292401,0,paramedics
53.1915,0.233153,45.4545,40.4255,23.576,3.0303,48.9362,37.5,0.443472,0.387689,48.5721,62.5,-2.36407,0,147.176,17.9119,51.5152,49.6479,0.282952,0.500091,54.1537,0.539541,0.087209,66.6667,0.468863,15.6028,46.3448,47.0479,8,113.575,51.9504,0,0.369686,-8.11249,117.804,11.5784,234,0.224806,57.1429,-3.82224,100,50,54.2553,0.183511,-10.6621,0.222222,25,72.2796,0.383351,0,paramedics
48.913,0.218599,48.6486,35.8696,23.7772,2.7027,47.8261,50,0.671958,0.18438,45.5001,50,2.17391,8.10811,213.942,17.9089,40.5405,48.8522,0.384809,0.369639,53.6613,0.914479,0.121693,50,0.744583,1.08696,45.2899,8.69565,4,116.213,50.6689,0,0.285427,-11.9119,125.031,16.3043,13,0,40,-39.5827,40,50,51.087,0.257246,211.69,0.468254,0,-6.38066,0.471174,0,paramedics
50,0.10672,53.8462,41.6667,23.0014,0,48.9583,50,0.563335,0.252403,48.8163,50,2.08333,2.5641,117.534,18.7953,43.5897,46.1697,0.455835,0.371233,57.4615,0.886733,0.109903,100,0.398792,16.6667,46.3585,39.0424,6,108.228,52.1698,0,0.140873,-10.0425,116.448,13.8587,57.5,0.193841,33.3333,-48.605,50,57.1429,48.9583,0.146991,-8.4934,0.346216,0,56.454,0.414195,0,paramedics
53.0612,0.372422,56.8182,39.7959,23.4928,0,47.9592,28.5714,0.448912,0.252029,49.6999,71.4286,16.6357,2.27273,-36.0001,18.1406,40.9091,46.9516,0.439704,0.356119,54.8748,0.858776,0.1,100,0.473086,20.4082,47.3582,40.3127,7,114.728,50.6525,0,0.279622,17.8415,112.905,13.3787,68,0.196771,42.8571,-33.6712,100,60,48.9796,0.219955,-7.63187,0.255144,0,68.8312,0.469226,0,paramedics
