%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
792,352,561,484,43.5,24.5,26,26.5,157.037,107.782,220.451,158.894,42.4322,11.2838,31.0438,29.5848,police
694,745,423,567,38.5,43.5,18.5,13,160.208,166.693,113.154,96.9117,45.6277,17.9028,32.7606,34.0958,police
661,672,530,578,36,26.5,19.5,27,156.309,151.095,129.439,191.581,48.9887,16.9467,34.1786,40.9498,police
422,282,457,307,59.5,7.5,26.5,29.5,289.061,165.983,196.752,181.581,32.3493,6.31025,28.3807,34.3478,police
402,309,465,252,21,29.5,22.5,28,99.1543,185.238,137.456,151.338,37.1993,29.7485,12.9643,37.2507,police
396,328,549,272,21,19,20.5,38,143.196,109.054,181.924,156.309,45.9863,28.6019,24.1956,21.0741,police
361,446,577,287,30,16,22,31.5,130.167,185.539,260.51,174.894,41.0378,10.2387,36.7276,27.3766,police
550,448,672,311,21,17.5,60,60.5,423.421,103.154,337.404,300.919,20.1768,32.1065,27.776,20.8905,police
464,501,719,430,55,17.5,12.5,39.5,286.676,178.468,202.125,185.38,47.8433,31.3547,31.5692,23.9941,police
489,407,548,440,14.5,8.5,36.5,22.5,119.497,92.1838,176.551,179.924,40.3348,24.3895,48.4804,16.918,police
582,551,664,412,59,55.5,29.5,32.5,392.274,227.037,196.066,178.894,45.6095,25.8497,35.4653,23.0601,police
734,372,609,320,43.5,21.5,42.5,51,234.149,84.2254,185.279,155.078,36.9668,21.901,38.5913,26.4331,police
493,549,472,301,24,21.5,31.5,10.5,123.338,196.066,191.238,169.782,48.8272,25.3865,31.5627,18.9318,police
488,462,643,445,26.5,22.5,27.5,32.5,157.581,186.711,209.296,186.894,40.2424,27.1237,31.476,25.3284,police
551,402,724,461,20,32.5,34.5,45.5,132.569,149.238,241.338,167.522,41.7894,22.4722,24.8331,19.5451,police
474,268,582,440,30,18.5,28.5,13.5,227.037,120.125,168.61,175.64,41.1472,19.9838,52.4213,15.2896,police
480,329,634,409,25.5,11,126,39,157.924,89.0122,186.551,173.137,40.6069,22.8449,28.8647,17.0503,police
444,302,475,282,23,7.5,22.5,30.5,135.539,95.0122,225.439,171.238,36.6288,24.8487,28.9417,23.0571,police
451,501,669,376,64,28,22,39,292.475,182.167,196.167,145.137,52.6577,6.08469,32.7267,21.803,police
555,661,834,562,41.5,35.5,31.5,26.5,245.664,171.38,207.924,172.752,42.3638,22.2292,39.9903,19.5423,police
575,596,856,402,11.5,14,16,43,101.154,117.255,208.51,151.622,45.0026,21.5442,41.1108,20.907,police
642,654,742,449,46,14,32.5,38.5,167.764,110.569,190.066,169.037,47.82,24.7315,40.706,25.1032,police
487,500,656,586,28,31.5,120.5,7,130.853,145.238,172.468,228.569,49.3531,15.5204,36.2512,19.8368,police
673,267,476,393,48,32.5,17,19,263.22,109.924,156.368,180.61,32.7077,19.2857,26.4825,33.7927,police
375,293,510,435,35,39,24,31.5,134.652,144.794,200.752,175.723,48.9382,11.4303,32.7823,23.833,police
416,378,328,369,79,45,81.5,11,331.387,201.078,312.316,211.054,46.7385,15.6906,37.9363,30.1762,police
645,406,633,491,91.5,53.5,33,24.5,413.571,276.09,222.593,120.953,33.8983,17.6791,11.7538,45.5007,police
584,394,456,389,48,43.5,35.5,38.5,177.421,151.865,155.723,213.179,38.3814,17.5418,31.7112,46.9256,police
540,304,445,369,36.5,39.5,25.5,33,232.007,144.551,153.439,196.309,32.2729,9.72109,20.8377,38.9994,police
706,300,509,495,42.5,28.5,22.5,38,229.664,107.439,127.296,228.451,37.4051,18.6897,27.5136,33.4306,police
682,430,660,527,48,32,15,20,362.475,117.338,129.497,128.711,43.5813,18.2697,23.8893,27.4598,police
377,312,346,284,35.5,29.5,36.5,50.5,157.723,154.409,170.451,186.492,29.5556,9.85912,27.5078,29.9189,police
427,295,290,226,33.5,44.5,35.5,36,186.551,156.066,155.723,163.137,47.4823,10.3404,47.8326,22.9767,police
802,742,1168,788,23,29,31,26.5,135.338,107.681,191.48,136.61,39.2324,14.7577,31.8431,36.8585,police
989,554,719,439,29.5,33,39.5,76,245.037,126.652,178.693,222.534,48.1813,11.7198,26.2473,34.2009,police
639,527,511,506,49,40,27.5,28.5,166.593,164.451,136.267,118.853,40.5137,12.3206,41.8539,32.7469,police
511,679,760,492,33,29,25,15.5,142.652,147.823,152.267,97.4975,48.279,16.7047,34.2575,46.8963,police
751,512,229,545,41,33,20.5,27,174.108,158.652,74.8112,206.309,44.9993,14.2304,54.5681,18.2627,police
360,391,318,371,39.5,9.5,14.5,32.5,183.865,144.669,204.953,178.551,26.345,27.4396,10.7923,39.8967,road-block
338,402,505,402,39.5,19.5,35.5,32.5,189.037,130.953,203.095,180.551,25.5305,16.773,20.8855,31.9551,road-block
381,393,380,360,38.5,24.5,22.5,28.5,177.037,244.208,182.267,183.238,33.7318,14.2444,10.7558,32.1323,road-block
265,363,441,381,37.5,19,15.5,35.5,174.208,159.539,199.782,171.38,24.1232,26.0174,20.3919,20.4526,road-block
456,502,688,583,41,31.5,16.5,37.5,196.451,182.551,206.125,175.037,35.9821,25.1007,29.2274,38.3947,road-block
154,195,154,176,5,4.5,41,0,66.2843,64.3848,196.108,0,26.7531,8.5,19.534,0,road-block
370,239,391,362,26.5,12.5,18.5,35,116.61,91.4975,160.953,131.823,17.0909,28.0625,13.4118,14.2369,road-block
310,339,254,314,18,62.5,17.5,28.5,145.941,309.404,145.64,181.238,14.7167,37.21,11.6012,32.0852,road-block
297,176,247,228,11,4.5,20.5,18.5,122.87,67.6985,152.125,139.782,13.0476,39.2111,15.5412,43.4622,road-block
260,347,315,271,3,15,24.5,26.5,143.456,165.054,155.095,131.095,12.1667,27.625,19.2241,33.9505,road-block
490,254,473,408,18,20.5,12.5,25.5,189.681,126.953,187.296,159.924,37.8106,25.5201,33.9841,17.2957,road-block
442,416,610,655,28.5,12,13.5,44.5,155.581,95.3553,229.782,164.693,39.2068,41.1186,22.0335,26.7912,road-block
785,850,809,874,34.5,23.5,16.5,52,184.894,182.61,242.409,181.078,33.0091,33.0471,31.9685,21.4968,road-block
601,673,633,643,40.5,26.5,102.5,42.5,240.836,221.581,162.468,160.693,23.8615,36.7387,30.7184,19.479,road-block
537,508,837,556,29.5,37.5,15.5,36,135.924,175.38,213.095,149.48,23.8296,32.0634,27.6329,26.2437,road-block
205,222,239,303,36.5,11.5,18.5,37.5,174.208,70.1838,204.752,164.551,24.7214,35.75,2.44369,20.2659,road-block
233,260,182,354,43.5,16.5,31,31.5,169.865,174.811,144.77,190.066,29.7103,35.8167,17.1323,19.2148,road-block
329,288,325,285,30.5,28.5,19.5,31.5,182.551,183.095,176.953,186.894,33.1138,19.4521,7.7327,20.3459,road-block
278,301,338,358,36.5,27.5,15.5,37.5,179.037,195.095,162.468,182.208,33.5567,25.7465,13.8516,17.0135,road-block
276,343,300,276,32.5,14.5,17.5,30.5,178.551,180.953,171.012,164.409,44.4904,29.7178,12.7708,18.7567,road-block
901,889,854,585,35.5,16.5,26.5,46.5,192.208,199.782,219.581,155.522,31.0709,33.8134,41.8998,31.6195,road-block
881,831,638,1088,35,1.5,15.5,38.5,181.966,13.0711,188.61,199.522,31.2666,44,9.8159,40.2622,road-block
548,749,551,521,31.5,21,12.5,33.5,135.238,189.74,185.983,162.894,19.0644,44.143,16.2777,38.9005,road-block
651,498,678,709,112,33.5,13.5,44,229.463,174.551,191.296,259.078,39.2929,40.8828,10.3971,37.0854,road-block
741,735,800,694,31.5,14,15.5,24.5,185.723,95.7401,162.811,171.924,23.5649,32.673,27.4658,42.2911,road-block
284,309,357,383,42.5,26.5,16.5,45.5,183.037,193.581,164.468,175.179,21.3709,39.2489,13.0343,22.8155,road-block
317,300,393,409,68,28.5,17.5,42.5,329.446,193.823,223.782,178.693,50.7235,40.4424,11.6798,17.0668,road-block
395,389,426,462,39.5,24.5,24.5,43.5,208.35,203.095,221.924,188.35,37.3119,29.7569,32.7042,22.9205,road-block
408,435,494,435,37.5,25.5,19.5,32.5,214.35,192.409,214.61,195.38,36.0863,29.199,14.0452,20.2015,road-block
386,467,591,465,45.5,35.5,24.5,36.5,178.35,202.693,216.267,192.208,43.1143,19.9969,21.1994,22.3136,road-block
459,459,605,595,46,18,13.5,43,189.764,211.338,155.64,170.936,27.8663,26.2155,15.2254,28.697,road-block
510,651,363,776,44.5,39.5,12,47.5,176.35,159.296,64.7696,181.179,37.0602,27.3872,20.1457,33.624,road-block
756,550,564,624,52.5,25.5,15.5,48.5,213.806,161.924,165.296,174.007,32.9654,44.7266,22.5207,25.3255,road-block
660,657,335,773,42,30.5,8.5,39.5,206.593,174.066,64.0416,174.208,37.8567,22.5645,16.6036,25.1079,road-block
378,524,384,586,28,18.5,15.5,34.5,152.752,184.953,103.497,170.066,34.6805,21.2781,24.393,27.5973,road-block
612,529,402,628,7.5,20,20,38.5,109.841,198.167,142.711,194.208,27.0963,46.2749,28.4434,37.4158,road-block
531,558,505,487,17.5,18.5,34.5,29.5,137.64,157.296,180.894,188.309,18.3611,43.3588,23.2551,39.6775,road-block
419,436,481,407,3.5,5,31.5,32.5,115.012,104.042,172.409,147.238,22.619,43.9708,20.8687,32.8306,road-block
523,598,427,569,23,19.5,26.5,40.5,146.853,99.9828,153.439,185.522,38.4519,33.2252,7.52973,32.7119,road-block
542,378,468,453,29.5,24.5,36.5,28.5,177.598,139.439,185.865,200.066,37.0278,33.788,22.7922,40.4285,road-block
365,524,458,331,30.5,6.5,22.5,42.5,149.238,119.841,169.439,168.693,22.3761,19.9444,18.9488,26.7859,road-block
292,373,555,424,34.5,20,43,36.5,156.894,147.196,188.066,176.208,26.5903,22.8333,24.0051,28.5568,road-block
311,336,490,623,33.5,17.5,19.5,44.5,150.066,144.468,157.782,170.35,21.3995,29,33.1765,27.1189,road-block
636,641,535,411,40,15,20.5,33.5,300.877,156.811,201.439,159.723,24.2084,17.0804,26.883,28.2404,road-block
414,387,719,571,35,23,27.5,38,211.622,176.368,253.38,172.208,28.2423,41.9333,13.2069,26.4312,road-block
786,631,455,434,30.5,16.5,31.5,37.5,238.953,112.468,193.723,183.865,18.8457,28.0631,19.2563,37.22,road-block
373,197,347,334,10,2.5,33.5,31,98.0833,94.5269,166.409,159.823,0,0,22.678,38.0929,road-block
221,216,260,234,5,6,25.5,24.5,101.113,87.1127,142.267,132.61,17.4198,55.5,23.0689,37.5207,road-block
361,390,349,352,19.5,11.5,32.5,25.5,118.468,128.811,166.894,168.752,15.5322,27.7749,13.4378,41.3897,road-block
176,159,286,233,1,9,23.5,22.5,68.4853,95.598,154.953,131.439,12,57.8056,14.4514,38.3645,road-block
230,180,139,145,7,8.5,43,50.5,58.2843,89.3553,182.108,212.635,31.5185,57.3614,12.344,44.8254,road-block
328,209,331,310,8,7.5,24.5,37.5,124.083,35.2132,135.439,154.066,28.5238,60.7778,18.5782,33.0238,road-block
319,274,309,287,33,15,24.5,37.5,170.627,133.397,153.439,144.551,10.4444,58.9818,25.0496,30.1354,road-block
535,336,393,361,24.5,5.5,36.5,53,174.267,80.2843,164.894,302.534,22.8034,8.6,21.6618,45.7569,road-block
481,207,413,286,6.5,14,22.5,45,246.669,96.3259,193.924,158.108,18.5,58.8763,17.9538,30.8277,road-block
212,507,1565,1103,0,0,18.5,23.5,18.8284,0,132.811,186.752,0,0,42.3383,29.3051,road-block
150,43,71,39,1.5,2.5,1,0.5,53.8995,27.0711,37.3137,29.8995,7,46.3333,0,0,road-block
1239,681,839,869,0,1.5,0,28.5,0,134.184,0,173.238,0,30.8333,0,47.2222,road-block
845,739,1316,1019,4,14.5,24.5,31.5,51.799,112.811,163.095,189.238,13,27.2849,27.3403,36.6326,road-block
742,692,996,792,6.5,1.5,13.5,33.5,70.1838,30.7279,120.468,186.894,50.8182,6.5,32.4167,30.7147,road-block
604,666,748,654,0,12.5,22.5,23.5,0,71.0122,172.61,136.61,0,32.8611,18.2231,33.9304,road-block
407,383,654,702,13,3.5,28.5,25.5,80.4264,114.527,168.066,165.581,30.7143,58.8167,20.9031,37.6166,road-block
484,312,1023,897,8.5,0,21,28,63.3553,0,168.853,152.752,23.8333,0,24.118,33.2144,road-block
417,215,434,408,9.5,3,24.5,20.5,86.3848,70.3848,133.782,138.125,21.0436,56,27.0204,39.5208,road-block
525,350,549,553,19.5,4,31.5,25.5,150.125,110.284,158.409,162.752,16.9715,38.0556,25.4555,40.2258,road-block
297,397,422,413,39,13.5,15.5,29.5,161.622,147.64,188.953,170.894,39.8798,15.1751,32.6688,20.4463,road-block
439,628,434,328,33.5,22.5,17.5,24.5,167.723,161.095,190.953,155.095,49.1016,11.398,29.9313,15.8195,road-block
307,327,516,413,25.5,25.5,32,43.5,156.752,183.581,224.752,155.037,42.143,26.5572,30.0552,21.0725,road-block
562,476,595,589,27.5,30.5,21.5,36.5,148.752,176.752,195.095,175.037,27.4277,30.8095,20.187,18.4319,road-block
351,340,520,462,38.5,28.5,20.5,35.5,167.38,173.924,205.095,180.208,31.1087,29.8404,20.9347,16.1746,road-block
375,494,569,428,26.5,28.5,18.5,39.5,192.066,169.581,213.095,169.865,25.9944,23.5665,18.8419,15.0606,road-block
630,484,472,398,53.5,28.5,28.5,38.5,184.894,177.238,191.581,187.037,36.8186,25.7964,19.4546,39.4643,road-block
443,569,420,331,37.5,28.5,25.5,45.5,176.208,416.149,210.752,170.693,45.9835,23.7965,20.4122,28.8791,road-block
466,532,422,391,38.5,25.5,25.5,35.5,185.38,179.924,189.581,180.551,35.6082,25.1247,18.6763,41.1239,road-block
413,391,613,486,37.5,21.5,19,32.5,182.208,175.924,189.196,179.38,23.4239,25.2937,26.6199,24.7707,road-block
390,496,429,329,23,1,22.5,35.5,104.368,82.4853,185.439,164.551,23.7557,15.625,10.1602,39.7388,road-block
336,381,351,271,2,41,20.5,32,82.9706,101.64,181.095,124.995,13.25,32.992,19.3301,25.503,road-block
373,393,467,357,20,15.5,22.5,23.5,127.539,88.3259,167.439,168.752,16.2188,54.3397,19.1384,43.7801,road-block
484,381,187,409,32.5,16.5,14,39.5,133.581,118.326,63.598,169.037,5.493,18.4815,4.74346,38.4466,road-block
253,225,271,434,19.5,10,9.5,32.5,88.8112,100.426,74.0416,131.238,1,54.3361,24.4664,14.2371,road-block
177,330,232,188,12.5,15,17.5,32.5,163.64,103.74,150.125,117.924,36.7458,33.5443,6.35811,32.6544,road-block
272,323,320,285,13,11.5,24.5,32.5,141.355,91.8406,167.095,146.409,14.1556,35.4461,16.2579,37.1614,road-block
285,640,412,428,37,18,27.5,29.5,149.48,204.711,179.581,178.894,18.4478,41.9782,17.146,38.9089,road-block
250,373,323,330,15.5,13,33.5,31.5,114.125,117.255,168.066,163.238,2.61111,21.3515,21.9214,38.9366,road-block
294,351,312,315,18.5,24.5,30.5,28.5,149.355,144.61,178.894,172.409,13.3531,27.3072,19.7236,41.9191,road-block
222,292,253,239,20.5,20.5,25.5,29.5,124.125,210.752,194.752,182.894,16.7927,28.0487,17.3801,44.3196,road-block
293,331,403,350,39.5,44,21.5,25.5,195.865,223.907,198.627,207.238,25.0697,20.1553,16.4314,28.225,road-block
342,330,404,309,35.5,28.5,22.5,35.5,189.38,184.409,212.042,190.551,19.013,30.0677,12.9689,19.0028,road-block
305,391,470,277,39.5,22.5,35.5,45.5,181.037,202.752,225.439,172.35,44.1413,24.6583,40.0543,30.7884,road-block
446,426,528,440,28.5,31.5,21.5,33.5,194.066,213.723,206.61,199.037,32.6424,20.2326,23.3932,26.7743,road-block
296,325,342,314,24,5.5,17.5,40.5,128.61,141.154,177.782,155.38,30.9872,9.4,24.1095,24.4304,road-block
424,628,610,479,33,19.5,21.5,43.5,134.995,94.8701,185.581,179.522,34.9296,25.8933,11.6374,35.2055,road-block
316,404,301,429,40,36.5,16.5,39.5,179.622,396.291,130.953,178.693,18.8977,15.7063,18.4772,16.8458,road-block
422,525,440,539,35.5,22,20.5,35.5,184.066,151.681,153.296,174.208,37.8146,26.7049,30.7802,18.8194,road-block
463,582,707,557,38.5,22.5,17.5,33,195.38,116.61,215.782,192.894,29.5518,21.3489,17.4765,29.1139,road-block
331,322,388,309,32,9.5,12.5,35.5,161.137,89.8406,217.296,183.865,14.0799,18.404,10.8435,33.3244,road-block
622,590,570,481,32.5,15.5,20.5,36.5,165.238,118.326,180.61,165.38,14.7505,15.7292,30.728,34.5903,road-block
705,602,490,507,34.5,23,38.5,42.5,166.551,143.539,324.492,151.037,24.7284,36.5741,24.8036,19.6357,road-block
470,700,475,860,38.5,12.5,17.5,35,161.723,121.154,97.9828,239.966,22.6933,28.5583,31.0611,30.2413,road-block
899,942,696,596,30.5,22,23.5,26.5,202.551,339.38,194.752,201.581,28.9531,42.6262,20.2199,43.1254,road-block
282,476,486,505,47,20,18.5,38.5,164.936,150.024,208.61,200.77,37.8842,34.7229,27.7531,24.9235,road-block
469,557,678,715,38.5,63.5,22.5,32.5,175.865,189.966,195.439,186.551,23.2692,45.326,18.1098,26.4198,road-block
524,391,650,641,36,38,52,32.5,198.794,165.966,195.924,272.208,37.279,19.0582,19.0574,38.5947,road-block
436,507,647,601,27.5,56,19.5,38.5,173.924,224.25,193.439,177.865,20.1515,36.1036,25.5872,28.4871,road-block
319,315,547,194,15,18.5,21.5,20.5,98.4264,129.598,200.267,75.6396,32.1184,20.8377,23.6477,7.4041,road-block
1356,1008,474,647,17.5,5.5,44,25.5,187.539,103.355,253.421,136.953,22.06,43.6852,13.3939,25.558,road-block
686,582,983,890,41.5,7,20.5,29,291.664,41.4558,130.953,185.439,15.6818,6.25,27.4042,28.1794,road-block
664,598,995,585,77.5,19.5,21,41.5,382.458,143.782,333.279,161.037,45.9857,29.0298,26.6014,14.8648,road-block
892,799,733,591,24,21,21.5,41.5,157.882,118.711,215.238,165.865,25.6027,32.3414,20.9311,26.3825,road-block
1122,819,699,829,30,4.5,27,26.5,168.652,95.6985,167.439,168.267,39.0257,5.60317,25.9775,37.2122,road-block
446,487,469,325,34.5,10.5,16.5,43,165.723,143.154,211.439,158.451,31.6953,24.4167,36.6011,24.2216,road-block
604,535,322,601,33.5,23.5,15.5,38.5,179.137,111.782,109.983,190.693,13.9733,20.3753,14.5422,25.3818,road-block
663,635,530,451,31.5,23.5,18.5,39.5,159.238,161.924,214.61,171.037,33.5079,12.9835,36.7282,31.0549,road-block
455,519,318,376,30.5,9,21.5,37,150.77,138.912,137.782,151.966,16.5222,26.5509,36.2066,21.131,road-block
522,493,825,742,34.5,32.5,17.5,42.5,190.551,169.581,202.953,177.522,40.7417,20.5679,18.7594,27.9142,road-block
280,362,406,350,13,36.5,21.5,24,123.054,191.38,174.853,138.368,44.5641,36.3327,24.4103,19.6348,road-block
325,346,357,372,34.5,27.5,35.5,27.5,210.693,268.693,162.894,166.752,13.6833,25.2941,24.9557,45.9738,road-block
562,538,420,442,17,28,32.5,28.5,219.882,197.137,181.723,186.409,2.14815,34.2822,24.6187,40.1589,road-block
185,243,245,270,2,33,29.5,15.5,110.77,196.309,152.409,170.125,4,52.3237,21.7861,49.5171,road-block
456,382,317,341,3.5,27.5,31.5,23.5,177.012,186.61,151.238,165.439,5.43651,35.3374,27.3425,42.6898,road-block
113,167,6,162,4,3.5,0,36.5,107.941,33.5563,0,134.894,0,40.3333,0,40.516,road-block
165,265,17,192,7,44,0,20,93.598,248.735,0,234.652,12,47.4578,0,48.15,road-block
128,143,188,217,5.5,15.5,21.5,29.5,76.7696,92.5685,154.125,150.409,21.2222,38.6667,12.0122,41.6202,road-block
192,258,232,174,11.5,14.5,18.5,37.5,90.9117,133.64,199.095,144.894,9.14286,34.9104,36.5104,26.6618,road-block
145,161,156,108,9,8,19,0,104.669,36.6274,129.196,0,4.03333,56.2222,4.38645,0,road-block
136,45,160,159,17.5,0,19,8.5,65.1543,0,204.368,36.0416,7.63636,0,10.9459,58.1253,road-block
149,242,74,168,31,10,15,27.5,134.167,203.154,58.4264,141.095,13.7408,41.1944,7.88931,36.5741,road-block
143,234,103,150,4.5,0,21.5,24.5,192.125,0,83.6396,124.61,24.75,0,11.8618,47.3874,road-block
190,279,16,67,1,33,0,10.5,108.142,246.108,0,103.154,6,49.5722,0,57.4921,road-block
200,174,230,191,1.5,4,19.5,32,55.0711,96.2843,183.782,153.48,0,56.5,15.1712,35.1799,road-block
