%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  White_Pixel_0 NUMERIC
@ATTRIBUTE  White_Pixel_1 NUMERIC
@ATTRIBUTE  White_Pixel_2 NUMERIC
@ATTRIBUTE  White_Pixel_3 NUMERIC
@ATTRIBUTE  White_Pixel_4 NUMERIC
@ATTRIBUTE  White_Pixel_5 NUMERIC
@ATTRIBUTE  White_Pixel_6 NUMERIC
@ATTRIBUTE  White_Pixel_7 NUMERIC
@ATTRIBUTE  White_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
71,-71,4,43,-43,2,25,-25,0,42,-42,2,100,-100,2,9,-9,1,37,-37,3.5,66,-66,3.5,51,-51,7.5,person
143,-143,12,97,-97,3,49,-49,6,7,-7,0,129,-129,4.5,7,-7,0,66,-66,5.5,61,-61,10,82,-82,15,person
111,-111,10,81,-81,17.5,114,-114,0,87,-87,4,166,-166,12.5,10,-10,1,227,-227,6.5,103,-103,10,145,-145,20.5,person
52,-52,7.5,67,-67,7.5,166,-166,0,69,-69,2,138,-138,2,5,-5,0,56,-56,3,65,-65,6,90,-90,16.5,person
90,-90,3.5,108,-108,13.5,165,-165,0,13,-13,0,151,-151,7,22,-22,0,115,-115,0,70,-70,1,120,-120,18,person
155,-155,24.5,132,-132,19,7,-7,0,14,-14,1,180,-180,6,14,-14,1.5,30,-30,1,82,-82,9,113,-113,16.5,person
85,-85,8.5,141,-141,4.5,71,-71,6,28,-28,3.5,192,-192,2,50,-50,2,74,-74,8,145,-145,6,20,-20,3.5,person
125,-125,9,226,-226,19,84,-84,7.5,30,-30,3,244,-244,6,55,-55,3,160,-160,10,138,-138,20,49,-49,0,person
132,-132,12.5,224,-224,23.5,74,-74,6.5,35,-35,4,227,-227,1.5,59,-59,0,155,-155,21,163,-163,8.5,19,-19,1,person
157,-157,14.5,215,-215,14,117,-117,6,108,-108,5.5,293,-293,10.5,65,-65,2,171,-171,33,160,-160,15.5,34,-34,0,person
156,-156,12,218,-218,4.5,133,-133,9.5,55,-55,5.5,333,-333,17,67,-67,2,157,-157,18,246,-246,8.5,8,-8,0,person
314,-314,29,363,-363,14.5,213,-213,21.5,136,-136,2.5,455,-455,4,112,-112,0.5,155,-155,20.5,407,-407,17.5,244,-244,0,person
289,-289,22,334,-334,13.5,315,-315,15,190,-190,8.5,463,-463,4.5,71,-71,2,145,-145,12.5,262,-262,11,20,-20,0,person
437,-437,21.5,284,-284,16.5,273,-273,32.5,356,-356,12.5,384,-384,5.5,140,-140,2,302,-302,32.5,321,-321,29,47,-47,6.5,person
237,-237,23.5,415,-415,25,363,-363,23.5,233,-233,11.5,638,-638,18.5,222,-222,12.5,341,-341,28.5,513,-513,27,157,-157,0,person
181,-181,11,434,-434,22.5,359,-359,39,168,-168,10.5,645,-645,9,189,-189,8.5,372,-372,26.5,464,-464,9.5,235,-235,0,person
145,-145,10.5,190,-190,11.5,232,-232,27,40,-40,2,359,-359,112,50,-50,0,233,-233,0,96,-96,9,175,-175,30,person
311,-311,18,283,-283,30,148,-148,0,135,-135,4.5,322,-322,3,50,-50,0,157,-157,0,184,-184,17.5,159,-159,28.5,person
278,-278,22.5,305,-305,29.5,193,-193,0,108,-108,2,288,-288,6,15,-15,0,148,-148,8,141,-141,19,165,-165,29.5,person
238,-238,10.5,194,-194,18,110,-110,5,111,-111,1,335,-335,2.5,17,-17,0,119,-119,0,226,-226,24,166,-166,25,person
239,-239,17,246,-246,17,99,-99,6,102,-102,4,332,-332,11.5,7,-7,0,181,-181,0,153,-153,52.5,176,-176,25,person
140,-140,9.5,97,-97,12.5,58,-58,5.5,16,-16,2,134,-134,8,46,-46,0.5,30,-30,0,94,-94,9.5,53,-53,12,person
128,-128,9,73,-73,2.5,34,-34,3,53,-53,2.5,132,-132,8.5,15,-15,0,61,-61,0,61,-61,2.5,75,-75,20.5,person
105,-105,7.5,113,-113,6.5,14,-14,0,33,-33,2,149,-149,6,28,-28,1,94,-94,2,45,-45,6.5,72,-72,12,person
127,-127,6,48,-48,7.5,131,-131,0,133,-133,7,45,-45,0,13,-13,2.5,77,-77,2.5,68,-68,10,66,-66,11,person
174,-174,10.5,102,-102,14,0,0,0,8,-8,0,150,-150,70.5,8,-8,0,96,-96,1,41,-41,5,120,-120,16,person
106,-106,4.5,116,-116,12.5,209,-209,0,34,-34,0.5,197,-197,3.5,15,-15,0,15,-15,2.5,116,-116,2,68,-68,14.5,person
157,-157,15.5,114,-114,14,137,-137,0,54,-54,5,143,-143,7,92,-92,0,57,-57,3.5,58,-58,7,108,-108,17.5,person
140,-140,5,90,-90,17,0,0,0,120,-120,5.5,103,-103,10.5,29,-29,0,48,-48,0,52,-52,7,98,-98,14,person
126,-126,6.5,93,-93,10,0,0,0,76,-76,2.5,107,-107,3.5,0,0,0,72,-72,8,101,-101,14.5,84,-84,12.5,person
129,-129,12.5,130,-130,7.5,51,-51,4,40,-40,2.5,174,-174,4.5,8,-8,0,50,-50,2.5,91,-91,8,96,-96,13.5,person
94,-94,9.5,131,-131,12,65,-65,3,65,-65,2,206,-206,7.5,40,-40,0,76,-76,15,115,-115,10,15,-15,2.5,person
148,-148,7.5,116,-116,5,66,-66,4,124,-124,5,172,-172,36,45,-45,2,109,-109,11.5,165,-165,5.5,47,-47,4,person
105,-105,3,190,-190,10.5,142,-142,12,75,-75,3,288,-288,5,107,-107,10,155,-155,12.5,195,-195,9.5,34,-34,6,person
177,-177,8.5,75,-75,5.5,115,-115,5.5,157,-157,13,161,-161,5,37,-37,0.5,140,-140,6.5,128,-128,5,63,-63,6.5,person
125,-125,5.5,136,-136,3,159,-159,9.5,72,-72,5.5,267,-267,5,77,-77,5,110,-110,13,155,-155,9,17,-17,2.5,person
135,-135,15.5,75,-75,2.5,47,-47,9.5,142,-142,2.5,97,-97,2,27,-27,1.5,142,-142,6,123,-123,5,52,-52,13.5,person
108,-108,12.5,85,-85,5.5,33,-33,2,105,-105,4.5,146,-146,2,28,-28,1,84,-84,2,99,-99,6,106,-106,11.5,person
104,-104,4.5,103,-103,9,14,-14,0,64,-64,2.5,152,-152,2.5,36,-36,0,53,-53,0,105,-105,6,98,-98,13,person
122,-122,4.5,104,-104,4.5,83,-83,6,81,-81,5,137,-137,2,5,-5,0,74,-74,11,103,-103,7.5,79,-79,13.5,person
150,-150,13,89,-89,7.5,27,-27,1,40,-40,2,155,-155,11,34,-34,0,73,-73,4.5,58,-58,7,68,-68,7,person
206,-206,17,273,-273,8.5,141,-141,14.5,44,-44,2,273,-273,1.5,63,-63,1,93,-93,8,237,-237,24,103,-103,13.5,person
110,-110,2,236,-236,12.5,236,-236,23.5,65,-65,5,284,-284,1.5,48,-48,2,127,-127,12,235,-235,9,3,-3,0,person
225,-225,6,356,-356,15,369,-369,25,65,-65,5,417,-417,4,63,-63,1,247,-247,20,287,-287,17,2,-2,0,person
1,-1,0,291,-291,15.5,290,-290,31.5,97,-97,3,528,-528,12.5,69,-69,5.5,291,-291,22.5,210,-210,20,111,-111,0,person
162,-162,19.5,322,-322,23.5,184,-184,9,290,-290,7.5,438,-438,12,109,-109,0,191,-191,18,367,-367,25.5,20,-20,2.5,person
107,-107,9.5,176,-176,11.5,258,-258,0,49,-49,1.5,208,-208,6.5,32,-32,1.5,102,-102,6.5,93,-93,14,80,-80,30.5,person
74,-74,3.5,212,-212,17,269,-269,0,84,-84,4,237,-237,3,46,-46,0,113,-113,16.5,102,-102,7,131,-131,15.5,person
108,-108,4.5,114,-114,10.5,44,-44,1,68,-68,4.5,262,-262,8,59,-59,5,206,-206,0,190,-190,21.5,114,-114,13.5,person
65,-65,1,69,-69,5,127,-127,7,5,-5,0,216,-216,12,30,-30,1,85,-85,11,154,-154,9.5,88,-88,15.5,person
57,-57,0,83,-83,11,136,-136,20,111,-111,0,163,-163,9,23,-23,0,87,-87,6.5,171,-171,24,82,-82,11.5,person
9,-9,0,319,-319,17.5,142,-142,14.5,0,0,0,331,-331,8,132,-132,1,170,-170,14,357,-357,28.5,177,-177,22.5,person
133,-133,10.5,176,-176,10,222,-222,21.5,128,-128,0,344,-344,9,79,-79,1,132,-132,14,157,-157,16,219,-219,22.5,person
199,-199,9.5,69,-69,10.5,135,-135,13,2,-2,0,344,-344,15.5,73,-73,2,145,-145,23,200,-200,17,219,-219,18,person
154,-154,10.5,195,-195,11.5,75,-75,3,211,-211,8,190,-190,1,19,-19,0,200,-200,17.5,194,-194,23.5,119,-119,19.5,person
218,-218,13.5,37,-37,0,151,-151,4.5,9,-9,1,353,-353,15.5,178,-178,11,136,-136,24,204,-204,21,181,-181,22.5,person
242,-242,16,432,-432,6.5,321,-321,30,146,-146,3,525,-525,4,126,-126,4,18,-18,0,495,-495,25.5,100,-100,14.5,person
200,-200,22.5,303,-303,8,296,-296,22,145,-145,8,491,-491,4,152,-152,6,212,-212,21,446,-446,17,83,-83,12,person
276,-276,25.5,346,-346,5.5,301,-301,32,130,-130,9.5,526,-526,4,110,-110,6,318,-318,23,452,-452,18,57,-57,5.5,person
268,-268,22.5,412,-412,15,296,-296,33,178,-178,10.5,584,-584,8,66,-66,3.5,203,-203,21,440,-440,22.5,87,-87,20,person
243,-243,17.5,387,-387,24,321,-321,14.5,270,-270,11.5,566,-566,6,215,-215,10,162,-162,18,424,-424,12,83,-83,8,person
94,-94,5.5,89,-89,10,64,-64,4,93,-93,3.5,141,-141,5.5,12,-12,0,45,-45,0,85,-85,7,113,-113,14.5,person
107,-107,0,90,-90,8.5,148,-148,20,5,-5,0,236,-236,20.5,21,-21,1,112,-112,17.5,43,-43,3,118,-118,17.5,person
106,-106,10.5,69,-69,6.5,72,-72,6.5,36,-36,1,172,-172,3,16,-16,0,46,-46,0,59,-59,0,86,-86,9.5,person
103,-103,10.5,149,-149,11.5,0,0,0,6,-6,0,176,-176,3.5,105,-105,0,16,-16,0,71,-71,0,118,-118,14,person
132,-132,6,13,-13,0,132,-132,9,80,-80,6.5,177,-177,13.5,2,-2,0,45,-45,0,49,-49,4,107,-107,16.5,person
177,-177,12.5,358,-358,18,147,-147,14,90,-90,3,339,-339,2.5,60,-60,1,265,-265,17,333,-333,11.5,83,-83,17,person
273,-273,20.5,291,-291,19,121,-121,10,49,-49,7,362,-362,1.5,69,-69,1,189,-189,18,321,-321,14,99,-99,18,person
233,-233,16.5,254,-254,14.5,162,-162,20.5,120,-120,5,378,-378,2.5,66,-66,1.5,230,-230,45,354,-354,17.5,106,-106,20,person
199,-199,10.5,374,-374,38,102,-102,10,88,-88,2,344,-344,3.5,70,-70,0,271,-271,19,165,-165,4.5,0,0,0,person
89,-89,0,463,-463,32.5,361,-361,18.5,37,-37,4,412,-412,4.5,94,-94,1,352,-352,13,180,-180,11.5,30,-30,0,person
223,-223,18.5,205,-205,7,128,-128,0,188,-188,11.5,238,-238,14.5,5,-5,0,283,-283,14.5,319,-319,17.5,131,-131,14.5,person
158,-158,9.5,229,-229,9.5,115,-115,7,190,-190,7.5,361,-361,17.5,65,-65,1.5,104,-104,3,277,-277,14,90,-90,8,person
201,-201,11.5,178,-178,11,111,-111,3,194,-194,16,293,-293,11,88,-88,1,108,-108,11.5,300,-300,11,139,-139,0,person
176,-176,11.5,196,-196,19,0,0,0,302,-302,16,222,-222,11,45,-45,2.5,264,-264,9,144,-144,13,121,-121,16,person
196,-196,28,257,-257,6,28,-28,0,240,-240,8.5,398,-398,7,83,-83,1,112,-112,8,260,-260,12,98,-98,27.5,person
179,-179,17,279,-279,7.5,122,-122,9.5,125,-125,3.5,280,-280,3,70,-70,1.5,319,-319,11.5,129,-129,15.5,6,-6,0,person
189,-189,14,240,-240,10,219,-219,17.5,82,-82,7.5,379,-379,4.5,24,-24,1,264,-264,15.5,239,-239,16,19,-19,2.5,person
0,0,0,226,-226,19.5,253,-253,11.5,43,-43,7,428,-428,12.5,154,-154,10.5,235,-235,16,271,-271,15,3,-3,0,person
66,-66,3,162,-162,19,305,-305,16.5,145,-145,9.5,351,-351,5.5,63,-63,3.5,199,-199,33.5,135,-135,11,0,0,0,person
249,-249,0,320,-320,12.5,288,-288,20.5,54,-54,7,389,-389,7.5,84,-84,3,265,-265,15,174,-174,27,40,-40,0,person
223,-223,0,85,-85,21,29,-29,7.5,9,-9,2,124,-124,3.5,46,-46,2.5,55,-55,0,31,-31,3,35,-35,6.5,person
58,-58,0,32,-32,0,78,-78,8,25,-25,1,129,-129,8.5,8,-8,0,75,-75,0,19,-19,0,37,-37,1,person
53,-53,3.5,43,-43,4.5,38,-38,0,29,-29,2,52,-52,1,119,-119,0,67,-67,0,23,-23,0,33,-33,2.5,person
67,-67,8.5,65,-65,11.5,165,-165,0,3,-3,0,73,-73,7,5,-5,0,23,-23,0,72,-72,3.5,32,-32,11,person
73,-73,6.5,37,-37,0,75,-75,24,2,-2,0,86,-86,3,17,-17,1.5,40,-40,0,26,-26,0,65,-65,6.5,person
262,-262,33,304,-304,32,102,-102,16,279,-279,17.5,598,-598,1524.5,277,-277,26,259,-259,37.5,339,-339,25,254,-254,26.5,police
233,-233,43,248,-248,37,86,-86,14,285,-285,12,405,-405,18.5,247,-247,58,263,-263,22.5,232,-232,13,261,-261,30.5,police
174,-174,24,337,-337,41.5,10,-10,1.5,495,-495,23.5,400,-400,21,291,-291,26,276,-276,35,195,-195,11.5,340,-340,38,police
253,-253,13.5,350,-350,53,89,-89,14.5,287,-287,17.5,463,-463,26,308,-308,35.5,336,-336,37,229,-229,7.5,283,-283,27.5,police
288,-288,37,313,-313,36.5,63,-63,0,300,-300,23,674,-674,966.5,309,-309,44.5,317,-317,45.5,154,-154,5,347,-347,45,police
164,-164,24.5,385,-385,34.5,75,-75,12.5,187,-187,21.5,265,-265,33.5,233,-233,31,88,-88,14.5,221,-221,33.5,147,-147,20.5,police
123,-123,18,415,-415,24,123,-123,19.5,132,-132,35,291,-291,33.5,246,-246,33,222,-222,28,209,-209,12.5,108,-108,21.5,police
89,-89,17,327,-327,28.5,100,-100,18.5,141,-141,16,295,-295,27.5,186,-186,21.5,141,-141,21.5,208,-208,13.5,127,-127,13.5,police
92,-92,15,347,-347,32,119,-119,15.5,139,-139,20.5,318,-318,12.5,200,-200,17.5,136,-136,23,246,-246,20,122,-122,19,police
78,-78,14,250,-250,46.5,131,-131,19.5,208,-208,32,233,-233,5,202,-202,12.5,83,-83,13,239,-239,15.5,177,-177,25.5,police
177,-177,26,322,-322,21.5,278,-278,22.5,271,-271,20,592,-592,14,171,-171,12.5,124,-124,8.5,300,-300,14,247,-247,37,police
145,-145,26.5,273,-273,49,16,-16,0,238,-238,23,352,-352,19,274,-274,29,297,-297,21.5,299,-299,17,276,-276,39.5,police
105,-105,13,253,-253,27.5,94,-94,15.5,395,-395,30,315,-315,28,187,-187,12,363,-363,28,285,-285,10,243,-243,44,police
106,-106,10,272,-272,39.5,62,-62,0,233,-233,21,373,-373,21,321,-321,14.5,355,-355,13,332,-332,6.5,234,-234,42.5,police
41,-41,5,320,-320,43.5,8,-8,0.5,236,-236,28,392,-392,18,309,-309,11.5,387,-387,12.5,454,-454,22,222,-222,26.5,police
333,-333,73,226,-226,10,109,-109,16,415,-415,19.5,283,-283,15,240,-240,28.5,287,-287,28.5,145,-145,9,289,-289,42.5,police
101,-101,21,251,-251,18.5,113,-113,18.5,224,-224,29.5,477,-477,21.5,260,-260,38,289,-289,38,177,-177,3,273,-273,42.5,police
75,-75,8,224,-224,24.5,79,-79,13.5,220,-220,27,354,-354,6.5,226,-226,26,304,-304,26.5,369,-369,11.5,276,-276,39.5,police
243,-243,11.5,377,-377,42,81,-81,11,229,-229,8,589,-589,21.5,309,-309,24.5,277,-277,27,269,-269,14,170,-170,24,police
80,-80,10,339,-339,12,239,-239,26,269,-269,24.5,516,-516,87.5,383,-383,13,296,-296,8.5,412,-412,4.5,166,-166,8.5,police
90,-90,18,382,-382,37.5,95,-95,18,164,-164,25,235,-235,48,160,-160,19,84,-84,16.5,210,-210,32,106,-106,13,police
96,-96,15.5,329,-329,24,108,-108,16,237,-237,21.5,196,-196,12,165,-165,5.5,92,-92,14,198,-198,19.5,138,-138,25,police
87,-87,14.5,382,-382,33,47,-47,6.5,209,-209,15.5,231,-231,18,190,-190,19.5,100,-100,16.5,166,-166,16.5,167,-167,29.5,police
103,-103,17,387,-387,27.5,65,-65,9.5,262,-262,15.5,207,-207,11.5,222,-222,58,95,-95,18.5,203,-203,16.5,117,-117,21.5,police
105,-105,19.5,388,-388,20.5,154,-154,24.5,93,-93,13.5,333,-333,10.5,228,-228,48.5,113,-113,19.5,206,-206,23,83,-83,14,police
160,-160,13,201,-201,17.5,62,-62,0,183,-183,1,95,-95,3,144,-144,16,152,-152,15.5,153,-153,6.5,114,-114,20.5,police
129,-129,16.5,175,-175,3.5,93,-93,0,254,-254,10.5,161,-161,19,150,-150,16,53,-53,7.5,202,-202,18,74,-74,12,police
147,-147,10.5,244,-244,14,113,-113,18,186,-186,11.5,322,-322,44,159,-159,11.5,95,-95,13.5,206,-206,21,123,-123,19,police
98,-98,13,248,-248,15.5,150,-150,16.5,280,-280,24,255,-255,23,181,-181,15.5,119,-119,17,270,-270,24,37,-37,6,police
156,-156,11.5,301,-301,15,167,-167,16.5,184,-184,14.5,247,-247,7.5,150,-150,8,85,-85,14.5,242,-242,20,40,-40,1,police
274,-274,51.5,512,-512,25.5,366,-366,23.5,57,-57,11,582,-582,28,360,-360,46.5,277,-277,56.5,310,-310,17.5,103,-103,14.5,police
253,-253,35,482,-482,27,345,-345,40.5,364,-364,30,537,-537,6.5,262,-262,43,194,-194,0,399,-399,30.5,156,-156,24,police
116,-116,17,601,-601,24.5,297,-297,40.5,344,-344,52,639,-639,47.5,163,-163,16.5,307,-307,46.5,358,-358,17,298,-298,45.5,police
124,-124,23,363,-363,16,183,-183,14,253,-253,6,131,-131,10.5,162,-162,18.5,267,-267,11.5,206,-206,11.5,92,-92,14,police
182,-182,18,262,-262,44.5,60,-60,12.5,335,-335,6,164,-164,10.5,163,-163,47,160,-160,23,230,-230,26,86,-86,14,police
210,-210,24.5,293,-293,30,34,-34,3.5,555,-555,8,204,-204,17.5,226,-226,62,256,-256,28.5,192,-192,18.5,128,-128,17.5,police
67,-67,11,221,-221,64.5,68,-68,9,246,-246,24.5,379,-379,27,209,-209,42.5,234,-234,18.5,274,-274,28,96,-96,16.5,police
66,-66,10,260,-260,22.5,108,-108,24,230,-230,22,462,-462,13.5,266,-266,22,208,-208,15,324,-324,24,73,-73,10,police
317,-317,44.5,428,-428,22,277,-277,11,193,-193,28.5,415,-415,23,339,-339,30,361,-361,40.5,179,-179,4,527,-527,48,police
326,-326,38,251,-251,12,118,-118,5,363,-363,5,334,-334,36,294,-294,28.5,370,-370,35.5,75,-75,12,366,-366,37.5,police
224,-224,34,425,-425,22.5,194,-194,27.5,429,-429,18,670,-670,23.5,280,-280,15,351,-351,32,271,-271,20.5,323,-323,38,police
263,-263,36,403,-403,34,204,-204,28,530,-530,28.5,416,-416,23,364,-364,43,458,-458,56,221,-221,21.5,275,-275,38.5,police
303,-303,41,362,-362,34,100,-100,12.5,425,-425,17.5,604,-604,29.5,327,-327,60.5,369,-369,46.5,333,-333,12.5,402,-402,60.5,police
63,-63,10.5,307,-307,30,72,-72,10,101,-101,31.5,210,-210,4.5,205,-205,23.5,175,-175,12,207,-207,4.5,139,-139,21,police
2,-2,0,312,-312,32.5,160,-160,12,132,-132,16,189,-189,2.5,237,-237,60,120,-120,20,251,-251,25,73,-73,13.5,police
80,-80,9,371,-371,34.5,135,-135,6.5,147,-147,21.5,227,-227,0.5,254,-254,67,89,-89,16,221,-221,31.5,73,-73,10,police
4,-4,0,380,-380,32,84,-84,9.5,299,-299,53.5,255,-255,8.5,306,-306,78,120,-120,20,360,-360,40,38,-38,1.5,police
60,-60,10,382,-382,34.5,2,-2,0,220,-220,26.5,176,-176,7,200,-200,26.5,243,-243,3.5,255,-255,9.5,240,-240,10.5,police
79,-79,14.5,427,-427,38,77,-77,13.5,117,-117,11,313,-313,36,266,-266,66,111,-111,16,282,-282,37,76,-76,12.5,police
77,-77,12,419,-419,18,175,-175,12.5,177,-177,24,228,-228,10,236,-236,32.5,32,-32,0,294,-294,38,137,-137,24,police
65,-65,6,515,-515,46.5,129,-129,14.5,234,-234,19,244,-244,8,299,-299,42.5,67,-67,11.5,305,-305,37,176,-176,28,police
143,-143,22.5,469,-469,39.5,82,-82,12.5,360,-360,35,163,-163,19,268,-268,43.5,78,-78,11.5,335,-335,33.5,59,-59,8,police
149,-149,22.5,425,-425,30.5,33,-33,5.5,273,-273,27.5,194,-194,12.5,258,-258,105,36,-36,5.5,299,-299,35.5,65,-65,10,police
8,-8,0,431,-431,21.5,122,-122,11.5,166,-166,29.5,244,-244,7,308,-308,36.5,103,-103,16,273,-273,26.5,121,-121,21.5,police
118,-118,13.5,518,-518,32.5,132,-132,14,308,-308,38.5,277,-277,13.5,316,-316,64,259,-259,21.5,224,-224,29,4,-4,0,police
173,-173,24,391,-391,25.5,80,-80,11.5,295,-295,18,95,-95,16.5,226,-226,59.5,3,-3,0,313,-313,73,45,-45,0,police
20,-20,3.5,394,-394,18.5,145,-145,17,168,-168,64,229,-229,3,246,-246,48.5,100,-100,16.5,261,-261,19.5,139,-139,21.5,police
106,-106,23,476,-476,39,66,-66,8.5,176,-176,22,267,-267,3,290,-290,71,188,-188,28.5,284,-284,36.5,62,-62,7,police
310,-310,31.5,542,-542,16,266,-266,10,383,-383,41.5,450,-450,3,410,-410,40.5,119,-119,19.5,550,-550,61,76,-76,7,police
325,-325,47.5,500,-500,17.5,428,-428,34,93,-93,9,470,-470,3.5,90,-90,13,128,-128,0,284,-284,28.5,310,-310,47.5,police
243,-243,40.5,558,-558,26.5,196,-196,22,208,-208,17.5,539,-539,10,485,-485,47,206,-206,34.5,310,-310,32.5,245,-245,22,police
247,-247,15.5,381,-381,15,212,-212,16.5,167,-167,5,460,-460,11,177,-177,0,240,-240,16.5,284,-284,5.5,245,-245,13.5,police
158,-158,24.5,441,-441,13.5,365,-365,12.5,217,-217,44,540,-540,10,292,-292,24,90,-90,13,394,-394,38.5,73,-73,9,police
164,-164,28.5,435,-435,13.5,139,-139,16,236,-236,22.5,476,-476,21.5,239,-239,22,160,-160,20.5,358,-358,35,162,-162,23,police
175,-175,5,256,-256,13,126,-126,21,239,-239,4,449,-449,21.5,202,-202,3.5,265,-265,14.5,185,-185,7,210,-210,5,police
103,-103,8,407,-407,21.5,249,-249,9.5,232,-232,20,283,-283,16,285,-285,5,273,-273,12.5,299,-299,10,191,-191,13,police
401,-401,26,161,-161,17,0,0,0,193,-193,17,63,-63,10,0,0,0,0,0,0,0,0,0,6,-6,0,police
72,-72,0,154,-154,17.5,11,-11,1.5,83,-83,11,181,-181,9.5,122,-122,17,62,-62,2,139,-139,4,89,-89,16.5,police
28,-28,5,236,-236,11,22,-22,3.5,78,-78,0,147,-147,5,159,-159,16,77,-77,8.5,160,-160,7.5,106,-106,10.5,police
16,-16,2.5,264,-264,41,42,-42,6,149,-149,22,113,-113,2.5,161,-161,14.5,14,-14,0,128,-128,10,137,-137,15,police
4,-4,0,269,-269,18.5,28,-28,2,122,-122,18.5,157,-157,3.5,151,-151,11.5,28,-28,0,118,-118,4,145,-145,14.5,police
190,-190,31,307,-307,11,186,-186,14.5,322,-322,5.5,449,-449,18.5,160,-160,2,230,-230,24.5,289,-289,8,237,-237,33.5,police
191,-191,10,183,-183,6,184,-184,24.5,238,-238,15,404,-404,18.5,198,-198,14,337,-337,27.5,82,-82,1.5,222,-222,24,police
202,-202,14,188,-188,19.5,135,-135,8,357,-357,17,410,-410,23,184,-184,15,243,-243,16,201,-201,10.5,168,-168,24,police
30,-30,4.5,230,-230,25,180,-180,8,256,-256,23.5,331,-331,8.5,238,-238,5.5,321,-321,11,172,-172,9.5,195,-195,26,police
219,-219,8,198,-198,0,194,-194,46,225,-225,13,617,-617,824.5,209,-209,23.5,288,-288,24.5,285,-285,6,177,-177,15,police
155,-155,22.5,212,-212,8,202,-202,16.5,171,-171,7,398,-398,9.5,174,-174,5,240,-240,12.5,382,-382,15.5,191,-191,30.5,police
236,-236,13,185,-185,13,158,-158,7.5,176,-176,6,425,-425,13,296,-296,8,228,-228,32,324,-324,23,201,-201,15,police
222,-222,23.5,290,-290,15,158,-158,15.5,148,-148,6,440,-440,31,202,-202,14,225,-225,17,297,-297,16,153,-153,15,police
274,-274,29,301,-301,23,41,-41,5,554,-554,18,205,-205,11.5,254,-254,64.5,230,-230,18,244,-244,30,96,-96,15.5,police
163,-163,15,349,-349,9,296,-296,22.5,242,-242,18,400,-400,5.5,284,-284,6.5,260,-260,26.5,228,-228,10.5,187,-187,7,police
133,-133,18.5,158,-158,3.5,138,-138,20.5,162,-162,7,343,-343,11.5,210,-210,13,219,-219,22.5,251,-251,5,188,-188,26.5,police
192,-192,12,148,-148,23,39,-39,5,209,-209,2,347,-347,11.5,235,-235,22.5,184,-184,23,295,-295,18,113,-113,17,police
165,-165,13.5,137,-137,2,40,-40,4,167,-167,4,304,-304,9,206,-206,10.5,171,-171,22,194,-194,7,174,-174,11.5,police
139,-139,14,150,-150,11,41,-41,0,183,-183,13,277,-277,35,198,-198,36,151,-151,18.5,253,-253,16.5,102,-102,12,police
159,-159,8,271,-271,10.5,135,-135,4.5,266,-266,18.5,309,-309,40.5,187,-187,13,241,-241,19.5,261,-261,16.5,140,-140,15,police
88,-88,14,153,-153,13,144,-144,13.5,168,-168,8,310,-310,23,182,-182,8,187,-187,17.5,207,-207,16.5,85,-85,12.5,police
90,-90,21,173,-173,13,114,-114,17,189,-189,8,337,-337,16.5,165,-165,3,169,-169,19.5,225,-225,8,155,-155,15.5,police
86,-86,4,170,-170,6,125,-125,0,153,-153,5,180,-180,9,197,-197,14,155,-155,5,159,-159,13.5,74,-74,10,police
48,-48,8,186,-186,9.5,127,-127,0,148,-148,15.5,198,-198,8,117,-117,6.5,123,-123,13,171,-171,12,87,-87,14,police
103,-103,14.5,158,-158,20.5,74,-74,11,216,-216,8.5,295,-295,27,204,-204,7,177,-177,7.5,176,-176,3,255,-255,3.5,police
67,-67,8.5,352,-352,21,10,-10,1.5,229,-229,20.5,115,-115,13,236,-236,28.5,164,-164,21.5,230,-230,2,186,-186,10.5,police
72,-72,11.5,327,-327,30,108,-108,0,81,-81,0,184,-184,16,162,-162,24,192,-192,20.5,295,-295,18,210,-210,14.5,police
97,-97,26.5,510,-510,30,130,-130,20.5,145,-145,13,217,-217,20.5,264,-264,27.5,195,-195,32.5,196,-196,12,307,-307,12.5,police
122,-122,14.5,302,-302,19,36,-36,4.5,285,-285,12,48,-48,3,209,-209,45,211,-211,11,82,-82,4.5,157,-157,5.5,police
