%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_25 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_25 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0,12.1642,14,22.4444,0,0,13.25,15.8378,10.7396,0,0,9.75,5.78666,0,23,10.2429,16.8818,3.25,4.33333,0,22.3611,5.62681,0,10.0701,5.25,0,10.7737,9,11.2778,0,0,3.08333,6.62333,12,0,0,18.5,6.70312,0,1.5,6.14286,18.3633,7.33333,22.5,0,20.9778,7.36128,0,9.24734,19.275,police
0,21.8722,19.8056,2.5,5.6,9.49537,0,10.8167,0,6.38095,0,7,11.9211,6,0,0,12.4996,3,13.4288,2.26667,0,9.91667,8.4,9.68118,10.1589,0,18.9889,16.3889,4,6.04444,3.87037,0,9.07949,0,17.619,0,16.6,4.30595,1.85,0,0,18.6913,4.5,13.5028,22.7333,0,12.5481,12.8741,16.7541,8.78364,police
0,21.65,22.375,2.91667,5.77778,0,4.58333,15.25,0,5.75,22.5,5.17857,8.95833,15.1571,0,0,13.6944,0,3.66667,0,0,11.1944,11.2038,11.8027,4.74756,0,17.25,19.25,5.5,0.888889,0,4.5,9.5,0,2,21,8.57143,9.75,4.29487,0,0,11.7004,0,22.5,0,0,14,18.1499,12.4891,19.8314,police
0,16.5087,17.4407,0,6.33333,2.83333,7.7,22.5556,14.2753,9.25,13.1568,4.97778,11.1556,0,0,12.1582,0,0,2.7619,0,20,2.16667,15.875,8.81013,0,0,15.5983,19.437,0,1.33333,0.833333,15.2,1.77778,11.0191,16.5,15.3735,3.62778,8.01481,0,0,8.2059,0,0,21.2381,0,17.1667,2.69048,13.2917,14.891,0,police
0,20.7429,18.123,0.5,0,22.5,5.65,7.88889,12.1381,0,15.2899,0,5.46394,0,10.3148,12.5437,4.12222,0,2.66667,0,0,12.0104,21.5,9.30185,13.1852,0,19.8083,13.8181,0.666667,0,21.6667,8.96429,5.4697,19.5079,0,12.2772,0,10.3503,0,1.62963,12.4954,6.49722,0,11.0833,0,0,14.8006,14.3056,10.2306,16.9907,police
0,0,20.2278,0,0,19.4167,0,18.0303,13.9889,0,4.24242,0,2.04444,0,22.5,10.5075,0,0,20.5,1.33333,0,0,16.0769,0,6.48652,0,0,12.0111,0,0,17.375,0,12.7424,15.1296,0,20.1515,0,4.66667,0,2,7.72894,0,0,22,23.6667,0,0,6.5641,0,9.6973,police
0,16.6889,11.75,0,13.9392,22,2.90556,8.28571,0,1.33333,9.79012,0,5.56288,21,22.5,17.8717,2,0,0,0,0,8.77976,17.9114,10.0312,0,0,9.37778,1.5,0,12.4435,12.3571,5.24444,11.2619,0,4.33333,13.5448,0,19.2448,2,10,13.9254,2.5,0,0,0,0,9.04625,12.2303,17,0,police
0,7.56944,22.625,13.5111,15.3278,20.2302,6.2381,19.0833,21.25,0,13.072,1.33333,9.87512,22.7333,10.5882,8.12578,0,0,0,0,0,7.15179,15.9206,8.75273,0,0,1.25,10,12.9556,8.01389,3.12698,22.3333,20.4167,17.3333,0,14.1237,1.53333,15.342,2.26667,13.5356,6.29678,0,0,0,0,0,12.9196,11.5231,14.6039,0,police
0,19.5074,18.2803,15.0582,11.7372,6.75,0,0,9.87366,4.25,14.8206,5.89776,18.1597,0,21.6667,7.98024,5.45238,0,0,0,22.5,6.12745,7,5.91667,0,0,13.3111,12.9013,6.37037,14.6942,3.5,0,0,11.4108,8.33333,11.6852,11.3725,11.5871,0,6.66667,18.4666,3.5,0,0,0,21.3333,9.23775,23.0833,11,0,police
0,10.7008,19.8333,0,14.4344,1,8.22222,20.1809,0,4.5,16.9821,3.26154,12,0,12.5,9.75035,4.46349,0,8.49681,0,23.5,5.08333,10.3333,0,0,0,7.1553,8.5,0,13.4042,3,21.4444,18.8362,0,4.66667,17.263,4.12308,6.5,0,5.08333,11.5291,3.99683,0,20.6699,0,22,10.3333,21.8333,0,0,police
0,0,16.25,2.5,0,0,10.75,6.36875,21.4167,0,18.1949,3.75758,12.2778,13,4.5,13,4.70139,0,16.6111,4.86667,23.5,10.1037,9.90741,11.0008,22.2222,0,0,14.6906,3,0,0,15.1545,13.1833,11.3333,0,15.4727,4.84848,19.3611,3.5,6,14.75,12.7951,0,15.6389,22.5333,23,11.734,11.3889,10.3889,13.4444,police
0,23.6667,8.73725,2.5,10.5598,0,12.2867,15.2564,13.3556,3.41667,12.58,0,0,0,18.9216,12.2031,5.04762,0,0,0,23.2222,12.7235,15.8565,16.6543,11.6222,0,23.6667,7.80532,2,7.56147,0,14.0733,6.60897,17.4829,7.5303,16.8,0,0,0,5.2549,10.7448,2.7619,0,0,0,22.5556,12.8207,8.52315,13.2656,10.7667,police
0,0,20.5148,4.10458,10.8333,0,0,15.9486,7.5,5,0,0,9.75,0,13.2667,16.5,12.1111,12.0606,20.7407,0,0,16.3581,7.50699,12.6852,0,0,0,18.6481,5.39869,5.84762,0,0,11.5125,21,6.66667,0,0,16.75,0,2.33333,6.08333,6.72222,16.7879,14.9259,0,0,14.9928,8.23776,15.6019,0,police
0,0,13.202,3.06667,1.97917,0,12.9792,12.7863,13.8889,2.61111,20.2244,3.25,12.0333,0,19.75,13.1667,4.28571,0,19.4359,3.5,0,14.2344,3.04762,13.9172,14.5128,0,0,12.9369,2.26667,7.5,0,12.4679,7.73457,15.5556,17.5278,12.4029,5.5,12.4,0,3,8.5,12.5,0,6.25641,17.5,0,13.0156,3.04762,7.68881,6.5,police
0,19.0758,6.94889,22.1333,3.79221,4.66667,8.15385,16.5311,13.5332,0,15.5936,0,0,0,18.75,11.1556,3.66667,0,7.92593,4.53333,21.2339,6.51035,12.6667,10.0145,20,0,19.1439,13.5204,21.1333,11.1797,1.83333,10.9872,6.46749,12.9367,0,13.801,0,0,0,3.25,7.30556,3.8,0,21.1667,10.2667,20.655,7.57868,18.3333,17.6402,22.5,police
0,13.8712,9.15432,0,0,23,5.30556,17.375,7.95152,1.25,19.75,0,6.16667,0,0,11.2083,10.0952,0,15.5,12.2794,20.869,5.37681,6.42064,5.85429,16.1468,0,21.8485,10.7809,0,0,20,8.55556,4.875,10.1879,11.5,6.5,0,7.66667,0,0,6,10.5952,0,19.0833,22.4951,20,6.27536,6.92064,13.6272,15.5079,police
0,17.9937,10.75,20.9778,15.4104,5.04167,15.037,6.55271,18.0227,3.92593,15.9949,3,20.6667,0,0,15.5089,5.51667,0,7.21739,0,22.1218,5.25,9.99495,13.709,12.5671,0,12.9793,11.8714,19.7222,13.0562,3.72222,14.748,5.31909,17.2689,21.7407,17.2904,4,11.5,0,0,6.5,6.41667,0,19.495,0,21.1795,8.20455,9.76768,9.125,17.314,police
0,18.6667,7.51567,22.6667,10.4583,20.5,9.12607,19.9375,10.442,21.3611,12,0,2.83333,0,20.5897,9.4765,0,0,13.4444,0,20.7436,9.63636,6.11111,6.62828,19.6586,0,22.9524,15.0619,3.33333,2,20,8.98024,3.25,16.0698,21.6111,6.325,0,8.5,0,4.25641,5.43875,0,0,9,0,20.7436,8.54672,3.77778,10.6551,16.306,police
0,0,12.3393,0,7.11039,22,11.3722,13.5,15.8187,1.88333,12.5802,0,5.16077,0,0,11.3185,0,0,14.8365,0,0,12.7743,11.3651,8.9412,9.26923,0,0,11.9919,0,9.66017,22.5,12.6944,1.5,13.4279,12.3667,9.10339,0,11.8401,0,0,7.63988,0,0,16.25,0,0,12.75,6.86508,16.7103,8.41026,police
0,23.2222,9.3097,0,0,23.2222,8.12634,22,15.454,2.91667,15.1845,0,7.60748,0,0,12.6167,3.51667,0,12.3095,0,23.2222,11.8427,9.00741,7.86404,10.1453,0,23.2222,14.9968,0,0,22.5556,10.108,5,13.342,11.8333,11.4821,0,10.7472,0,0,6.66333,4.86667,0,16.1786,0,23.2222,12.5127,9.06296,8.06798,12.2922,police
0,10.2513,11.225,22,1.44444,7.82381,0,7.15,0,3.75,0,10.638,0,17.6667,8.7,3.5,15.9353,2.7619,13.7,0,21.0154,12.25,6,10.8704,15.5,0,12.5497,9.625,2.66667,7.77778,10.1381,0,19.575,0,9.33333,0,14.1825,0,6.66667,17.35,0.75,13.1909,3.61905,20.7,0,13.8769,13.4167,20.875,19.3519,14.8571,police
22.5,13.2709,0,14.1873,15.4259,4.85256,8.94622,17.9964,13.0595,8.44444,17.6237,3.25926,8.80029,0,14.4321,11.2487,5.12879,0,0,0,0,0,10.375,11.5288,2.86667,18,8.40214,0,4.34921,12.4815,9.79888,13.352,14.9082,15.369,8.16667,15.5801,3.7037,18.496,0,6.89198,12.9131,6.15152,0,0,0,0,0,1.5,11.7917,22.0833,police
0,18.7194,0,0.75,8.17733,12.1389,0,23.5,3.75,9.19753,19.5,0,1.66667,0,16.9084,5.85,12.1762,0,0,0,0,11.6458,0,16.7778,0,0,11.0026,0,2,8.04938,6.66667,0,14,19.9167,14.321,21,0,6.66667,0,7.43053,17.75,12.4781,0,0,0,0,10.7708,0,17.5,0,police
0,17.2407,15.5375,22.3796,19.0141,2.72222,6.38889,16.7567,3.04762,2.66667,17.25,0,13.75,0,15.6389,8.56785,5.25,0,0,0,23,5.3,21.4667,4.59259,7.51587,0,11.6574,12.75,4.12963,10.8404,15.0556,12.3889,14.4993,22.2381,2,13.8606,0,21.5,0,5.44444,12.1509,8.25758,0,0,0,20.5,9.8,3.53333,4.74074,19.3175,police
0,18.1667,18.375,20.0127,9.35368,23.5,4.4,16.2428,21.2222,0,17.4514,0,2,22,11.875,13.1444,5,0,0,0,23.5,7.37634,10.5935,0,9.23333,0,17.7667,10.125,20.3949,7.53807,22,10.8,19.8778,19.6296,0,11.6528,0,3.5,2,7.725,18.4926,9.6,0,0,0,23,10.578,21.2981,0,8.66667,police
0,21.9829,22.75,1.25,7.60887,13.1204,2.66667,22.1667,0,4.75,12.7475,0,7.09429,0,9.13214,15.2862,2.7619,0,0,0,0,10.625,9.30556,2.87121,0,0,20.9573,11,1.83333,9.58143,12.1852,16.8095,16.25,0,19.6667,14.3232,0,7.28667,0,12.3926,11.8736,2.7619,0,0,0,0,11.5298,18.375,15.8788,0,police
0,10,14.5,15.9048,11.6111,3.36667,0,18,12.7222,4,0,5.1119,16,0,10.6695,1.69841,13.4479,1.77778,10.3623,0,21.5,3.37778,11.058,2.87121,6.05556,0,20.5,9.16667,10.0476,6.61111,9.4,0,10.1923,16.8889,21.75,0,17.3048,5.625,0,9.33642,0.698413,10.2597,2.44444,16.2702,0,19,4.87778,13.6325,18.5152,12.7778,police
0,19.9222,19.0833,0,9.66667,14.1204,4.41667,4.25,20.8333,0,12.4972,0,0,13.2133,14.1667,16.2024,3.25926,0,0,0,23,9.55556,10.284,3.5,0,0,13.7,9.83333,0,8.56944,14.9593,8.41667,2.5,21.5556,0,12.8198,0,0,6.64685,17.3333,13.3557,3.92593,0,0,0,19,14.0556,7.96538,13.1667,0,police
0,22,17.0625,20.3333,1.66667,0,10.2685,16.9275,3.77657,4.875,18.9051,3.5,0,0,17.5675,18.05,6.07407,0,0,0,22.2381,9.88804,14.5406,6.30952,0,0,20.7143,8.6875,6.30303,8,0,8.49074,6.12255,11.4879,18.25,17.3928,6.2,0,0,10.2143,17.15,6.60185,0,0,0,22.2381,10.5651,16.9956,12.0714,0,police
0,19.2115,22,6.74074,13.0952,12.0185,1.66667,22.1296,12.3155,1.66667,0,0,13.4794,0,9.5,10,4,2.5,2.26667,0,0,9.07681,9.10185,8.53821,0,0,18.7179,8,4.00741,11.35,7.96759,13,18.3704,18.3899,17.6667,0,0,11.158,0,2,7.75,7.25,12.3,22.7333,0,0,9.87464,20.6852,14.2136,0,police
0,16.8065,8.22174,0,17.1629,13.7479,5.5054,19.6218,8.00214,21,7.11111,0,7.5,0,16.3016,5.05152,0,0,15.6667,4.14815,17.3214,2.47009,3.58642,2.8125,15.2814,0,16.7903,16.4167,0,10.7581,13.294,5.73414,7.17016,18.1154,20,8.59829,0,1.75,0,8.66667,5.02727,0,0,12.2183,20.8796,16.9464,2.55983,2.45679,9,10.544,police
0,19.0024,8.97675,0,21.8889,22.2667,9.12644,21.2413,7.26543,21.7619,10.5078,0,9.37302,0,17.5,10.671,0,0,12.7361,0,17.9529,3.83639,13.2143,2.68056,14.0655,0,19.2552,13.1809,0,2.88889,22.2667,10.6571,4.09206,14.9938,21.7619,10.3105,0,8.58333,0,9.62424,10.0948,0,0,15.8737,0,18.7459,3.83639,13.2143,13.875,14.1485,police
0,18.6233,7.599,17.4024,21.5833,10.1553,10.3762,18.1228,5.21389,23.3333,11.1668,0,11.1302,0,16.0672,11.8888,0,0,10.9475,0,19.623,2.87729,1.02222,10.731,10.0218,0,18.8733,11.0734,12.2976,11.25,11.1681,12.0583,8.54261,17.8833,23.3333,11.7156,0,3.84848,0,7.87634,11.7248,0,0,14.8737,0,18.8968,2.87729,1.08889,3.5097,13.2302,police
0,22.25,13.2429,21.8167,1.16667,14.0829,5.87681,22.1111,10.4514,0,9.37644,0,9.21622,0,18.6884,11.8919,0,0,10.4367,3.01709,22.2381,10.1414,9.88889,12.2576,15.3925,0,22.5,12.3612,18.9333,4.83333,13.7137,7.63225,3.30556,12.6453,0,11.5771,0,11.8131,0,6.41097,13.4441,0,0,10.1075,21.9829,22.2381,10.3991,10.7778,6.2197,15.5134,police
0,0,3.62051,11.25,0,5.8125,10.1617,16.9969,8.95833,0,11.8739,0,6,0,11.5614,14.6033,0,0,11.141,6.25259,0,23.5,6.5,14.1742,21.3437,0,0,21.4949,4,0,4.25,10.8747,9.97277,18.5833,0,13.4154,0,11.75,0,12.5848,10.9783,0,0,8.93873,19.3732,0,12,3,13.8333,13.4612,police
0,19.2454,5.25617,23.4167,9.81296,0,11.4809,16.9231,9.08889,0,14.4368,2.22222,8.87762,0,16.8113,12.8476,1.23333,0,11.6235,3.66667,20,6.25412,15.7778,1.19048,15.9359,0,18.3671,15.0386,14,4.41296,0,15.8605,8.45894,17.7444,0,14.006,2.22222,7.49033,0,7.28131,17.6698,1.93333,0,11.5,22.5,19.5,6.61412,8.33333,6.2381,13.4141,police
0,18.5336,5.06667,16.5,0,15.8364,8.25293,16.1762,4.64141,11,9.25256,0,4.04028,0,15.3988,11.5138,0,0,13.0468,5.84167,16.7693,1.50505,0,7.75,17.75,0,18.6092,12.3111,12,0,15.6697,9.5899,8.94617,20.4141,10.75,9.47623,0,11.6921,0,9.29815,10.398,0,0,12.7572,18.3583,15.436,1.50505,0,21.4583,15.4167,police
0,19.2454,7.96102,21.4167,13.6226,3.25,14.4625,18.8498,0.5,0,15.2521,2.96296,12.3373,0,9.83201,14.5521,2.66667,0,9.07866,0,20.244,6,3.75,8.03147,11.3306,0,18.4773,12.4561,16.0278,8.74691,4.41667,15.4019,10.0793,7.33333,0,16,2.74074,10.7063,0,11.4246,14.0137,3,0,16.6681,0,19.9809,6.97917,1,6.31469,15.3653,police
0,20.6225,12.2776,0,11.7083,15.4882,6.75374,13.8131,6,23,9.15977,0,7.83714,0,13.8194,12.3392,0,0,14.1523,7.48077,22.5,8.04321,0,5.99158,16.8452,0,19.2314,10.5322,0,2.29167,15.0791,8.68551,13.6566,12.8148,22.5,11.0755,0,13.319,0,8.62619,11.6209,0,0,9.42694,15.4336,21.6667,9.56636,0,20.9966,14.1342,police
0,18.1608,8.9152,0,12.0741,11.4366,3.75,21.1667,6.92222,17.5256,6.30242,0,6.05015,0,12.3131,4.75598,0,0,16.2288,4.62745,16.0668,5.04561,0,12.2444,13.947,0,18.8733,10.77,0,9.74868,11.5616,6.76786,9.75,9.77778,18.5,5.75459,0,9.43517,0,11.2701,6,0,0,12.4892,18.4137,17.7466,4.87719,0,17.8444,12.2348,police
0,16.4405,18.1667,0,0,17.4967,5,22.7333,4.5,0,0,5.16667,3.12778,14.7949,7.1,0,21.2667,0,0,0,13.3663,2.85859,13.6346,4.23137,0,0,12.2593,9.58333,0,0,5.62667,17.6,2.26667,13.6061,0,0,19,21.5556,18.8718,19.1,0,3.11667,0,0,0,12.743,4.26768,14.227,21.2392,0,police
0,21.2413,0,0,0,16.75,3.5,10.7237,15.8333,0,0,13.086,8.22222,0,15.9741,0.5,0,18.0077,0,0,0,16.0887,18.3326,4.0084,0,0,20.7079,0,0,0,10.5588,22,14.8736,18.4167,0,0,10.1398,16.9921,0,2.99259,1,0,10.0077,0,0,0,13.184,12.5167,20.2857,0,police
0,9.30556,0,19,2.92857,23.6667,8.39333,15.5,2.7619,0,0,0,9.20853,0,13.8646,7.10185,18,5.78205,7.05,0,0,14.1562,0,7.10549,0,0,9.05556,0,7,16.8571,1.33333,9.61833,11.4265,22.2381,0,0,0,11.9791,0,8,19.4259,21.5,16.1667,22.25,0,0,8.6108,0,7.21632,0,police
0,13.5542,9.42544,0,0,13.3051,8.79286,0,7.87879,0,0,20.1204,3.63333,11.9259,0,0,17,0,0,0,18.4545,7.14168,13.0675,4.88509,0,0,12.4965,5.11717,0,0,4.06261,17.0893,0,15.138,0,0,3.7963,20.8542,10.3995,0,0,7.5,0,0,0,14.9621,10.6399,5.91468,15.6605,0,police
0,15.4385,10.5417,11.6667,0,23.6667,10.1262,22,13.3353,4.1875,0,18.8889,14.1351,0,21.2778,10.1,20.6548,5.42857,0,0,16.0533,11.7311,14.8519,10.0099,0,0,17.7885,11.9226,8.83333,0,1.33333,13.4238,5.25,12.7353,13.3333,0,8.85185,15.6768,0,3.34722,11.85,11.2619,5,0,0,15.4578,4.76515,9.01852,15.3667,0,police
0,0,11.3981,0,11.4928,19.8472,8.08913,10.1333,2.26667,0,0,4.73333,10.429,19.125,6.12879,20.125,12.4702,0,0,0,7.5,3.33333,16.1421,6.87644,0,0,0,8.8642,0,7.86928,4.25,13.7552,19.5167,4.33333,0,0,20.1333,13.0988,6.15625,16.3788,18.875,8.64286,0,0,0,3.55556,9.10606,10.02,17.7701,0,police
0,16.6535,10.75,3.5,20.25,10.6647,9.26716,7.92064,8.375,0,0,17.1905,2.7619,22.2381,11.7665,1,16.1667,0,0,0,21.6071,7.20971,14.5637,4.83333,0,0,13.2191,12.5667,4,18,7.49603,18.8725,8.03968,7.76389,0,0,11.1984,22.2381,2.7619,11.2885,8.75,15.0597,0,0,0,17.4286,6.09295,11.25,21,0,police
0,19.0397,15.95,6.61111,22.7778,12.7893,5.2862,9.875,19.25,0,0,13.9879,5.24778,0,5.33333,0,0,12.7407,0,0,22.5,6.85,21.0267,5.62302,0,0,9.4828,14.3857,3.88889,12.7778,8.42548,19.8704,4.91667,17.3333,0,0,3.30303,19.5561,0,17.5897,0,0,9.85185,0,0,20.5,4.6,6.9,18.0317,0,police
0,0,18.496,15.5695,23,17.642,5.09747,21.2564,6.05894,0,19.7448,4.10714,9.26667,0,18.9411,15.3417,6.91667,0,0,0,0,7.62197,19.875,5.15278,0,0,0,16.246,8.37604,1.5,7.99321,20.4932,5.82051,19.115,0,19.3822,6.21429,13.8667,0,6.01546,17.0583,5.25,0,0,0,0,8.98978,9.92593,17.8194,0,police
0,19.8561,22.9167,21.5,21.4103,20.1117,2.09524,0,16.2175,1.75,11.3611,0,8.67365,0,22.2381,11.6972,0,0,0,0,0,9.34325,13.4872,6.12681,0,0,13.3838,5.5,19,2.65321,13.852,17.6667,0,10.7397,5.83333,8.86111,0,15.2654,0,2.7619,12.7907,0,0,0,0,0,8.05913,3.75641,18.808,0,police
0,21.8667,19.8772,0,0,2.22222,4.25,18.8772,4.24074,2.5,0,0,9.08667,0,15.25,14.4929,6.5,0,6.09091,0,0,9.62644,5.92235,11.413,5.47222,0,20.8333,9.85088,0,0,2.22222,10.1667,12.432,22.5648,14.6667,0,0,7.55571,0,3,15.7429,7.88889,0,20.244,0,0,12.0219,8.43939,11.3566,14.7937,police
0,19.8718,15.3318,0,5.16667,0,0,11.6222,15.189,8.5,8.05,0,13.3939,0,0,13.2875,3,0,7.36161,0,23.5,7.67763,5.24097,4.59444,9.58433,0,18.3103,13.0494,0,3,0,0,4.77778,17.377,4.66667,20.675,0,11.2778,0,0,11.9022,3.75,0,18.7321,0,22,9.90351,9.00694,11.3222,7.49008,police
0,0,19.6667,1.77778,0,0,3.53333,0,12.8739,6,0,0,18.2336,0,23,13.2647,0,0,7.82471,0,21.6218,0,13.35,11.856,2.75,0,0,11.1905,22.5556,0,0,13.9333,0,12.1614,5,0,0,7.97086,0,12.1667,10.25,0,0,17.8736,0,20.9103,0,12.8333,9.87802,15.65,police
0,13.4296,19.6111,6.37222,0,0,7.12346,0,16.9644,23,11.0021,0,12.6559,0,23.5,8.19974,0,0,4.30392,0,15.6601,2.22222,12.7778,11.7365,6.34949,0,14.4695,4.52778,17.288,0,0,14.6327,0,5.59544,23,11.0021,0,7.09175,0,2,9.15163,0,0,21.1225,0,12.38,2.22222,13.4606,4.08444,18.3778,police
0,0,0,7.82738,0,14.2389,1.5,20.6204,12.637,5.5,0,0,11.2455,0,17.8125,3.25641,0,0,4.31111,0,0,20.5,8.81204,11.067,1.77778,0,0,0,11.4221,0,11.9889,8.5,5.75926,14.329,11.3056,0,0,7.60036,0,14.5947,3.79487,0,0,19.2972,0,0,17.5286,10.0898,14.6755,19.2222,police
0,21.2,0,0,0,16.6667,5.625,12.694,0,0,0,12.9978,9.66667,0,16.5577,2.26667,0,4.51667,5,0,0,16.0944,7.64198,6.68084,0,0,16.4,0,0,0,9.09804,18.8125,13.2422,0,0,0,9.43509,15,0,9.75,11.6667,0,12.5833,23.5,0,0,6.87778,5.04938,8.48985,0,police
0,19.3472,20.5278,7.66667,9.98095,18.9748,5.5,12.3681,5.83333,0,15.5181,5.7451,3.96032,0,16.2681,0,0,0,0,0,0,10.7778,17.3111,7.00988,0,0,18.6833,15.0417,6.89583,3.60952,6.63852,17.6667,10.2208,21,0,15.7292,5.7451,9.3268,0,6.87778,0,0,0,0,0,0,9.61111,6.22857,18.3068,0,police
0,17.4314,0,9.29167,0,21,5.87654,0,5.25,0,0,11.2003,8.88636,0,16.6739,14.0053,0,0,2.91667,0,21.3766,15.7333,15.7669,9.90476,0,0,17.0891,0,5,0,5.5,17.0957,0,17.5,0,0,10.8409,10.7364,0,9.62153,18.7487,0,0,21.8333,0,15.3571,6.74444,15.4499,16.2619,0,police
0,22,0,0,8.19444,13.631,7.25333,15.8556,4,6.75,0,8.46465,12.8743,0,12.8801,0,0,0,0,0,0,15.3571,13.1772,6.77068,0,0,22.5,0,0,4,3.50298,11.0767,9.2,21,13,0,15.0808,11.9762,0,9.98718,0,0,0,0,0,0,9.89011,18.3122,11.8238,0,police
0,15.316,18.7619,22.2222,3.16667,0,3.33333,0,0,6.53669,20.947,3.5,9.78013,0,0,18.8452,9.4057,0,5.15152,0,21.65,9.55219,12.6743,16.6998,3.5,0,14.0138,8.2381,1.77778,7.04167,0,7,0,0,18.2325,18.8333,2,12.9456,0,0,6.34405,15.7434,0,20.7576,0,13.675,9.63973,7.89931,8.53197,18.2,police
0,13.6885,4.88095,7.11111,0,21.8889,19.25,4,0,0,21.5185,8.62333,0,13.8611,0,6.5,11.8095,0,0,15.4284,16.1263,2.5,0,0,0,0,18.25,3.88095,10.3333,0,15.1111,20.5,21.1667,0,0,21.7407,11.0404,0,6.18056,0,7.25,3.78571,0,0,14.8626,13.0234,2,0,0,0,road-block
0,11.542,5,6.80556,0,0,9.25,4.74444,0,0,20.8,9.5,11.5,16.5399,3.5,0,11.4375,0,0,0,15.1263,0,0,0,0,0,16.0354,3,8.51389,0,0,8.5,19.6306,0,0,21.5,13.2353,5.91667,6.12319,6.25,0,4.14583,0,0,0,11.1581,0,0,0,0,road-block
0,0,4.33333,9.22222,0,0,11.25,10.6464,0,0,22,10.7184,10.5,21,4,0,15.8,0,1.33333,5.02564,15.5599,4.03571,0,0,0,0,0,4.5,9.11111,0,0,11,16.038,0,0,23.5,12.3986,13.7778,2.5,5.25,0,3.5,0,11.3333,20.2821,15.5432,3.25,0,0,0,road-block
0,0,5.75,8,0,0,21,5.00741,0,0,19.3704,8,0,16.4167,0,11.5,4.5,0,8.52778,0,16.6984,5.45098,0,0,8.05556,0,0,4.625,22.5,0,0,20.75,19.837,0,0,20.2429,7.95,0,4.75,0,1.75,2.16667,0,8.75556,0,16.3841,4.12745,0,0,5.12778,road-block
0,11.7959,2.25,11.2361,0,23.1111,20.119,4.25,0,0,21.5185,8.91148,7.62037,13.8924,0,11.5,9.55,0,17.0392,0,14.7816,0,0,0,0,0,16.0767,7,15.879,0,14,21.9405,22,0,0,21.7407,11.0202,6.67593,8.34832,0,4.25,5.15,0,8.13725,0,11.4417,0,0,0,0,road-block
0,0,5.07407,0,0,0,0,16.1689,4,0,0,0,0,0,0,0,0,0,0,0,0,13.125,0,2,0,0,0,18.787,0,0,0,0,9.93803,19.5,0,0,0,0,0,0,0,0,0,0,0,0,16.25,0,11.75,0,road-block
