%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Black_Pixel_16 NUMERIC
@ATTRIBUTE  Black_Pixel_17 NUMERIC
@ATTRIBUTE  Black_Pixel_18 NUMERIC
@ATTRIBUTE  Black_Pixel_19 NUMERIC
@ATTRIBUTE  Black_Pixel_20 NUMERIC
@ATTRIBUTE  Black_Pixel_21 NUMERIC
@ATTRIBUTE  Black_Pixel_22 NUMERIC
@ATTRIBUTE  Black_Pixel_23 NUMERIC
@ATTRIBUTE  Black_Pixel_24 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Length_Area_16 NUMERIC
@ATTRIBUTE  Length_Area_17 NUMERIC
@ATTRIBUTE  Length_Area_18 NUMERIC
@ATTRIBUTE  Length_Area_19 NUMERIC
@ATTRIBUTE  Length_Area_20 NUMERIC
@ATTRIBUTE  Length_Area_21 NUMERIC
@ATTRIBUTE  Length_Area_22 NUMERIC
@ATTRIBUTE  Length_Area_23 NUMERIC
@ATTRIBUTE  Length_Area_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
1,0,0,0,93,56.7696,9.23684,8.31579,83,50.9706,12,4.5,93,47.6569,0,0,90,11.6569,22.75,11.75,20,0,0,0,81,0,9.74259,6.60741,81,48.4264,17.5,9.1303,69,24.8284,2.7619,14.3333,27,27.0711,2.66667,17.6667,36,0,0,0,70,0,4.5,5.25,96,73.4975,13.8401,13.3101,27,0,0,0,79,47.0122,17.0563,7.00363,96,58.5269,10.3788,21.5275,89,57.3553,14.5471,12.3101,21,13.8995,1.38095,1.80952,2,0,0,0,0,0,0,0,77,54.2843,19.425,15.2375,42,0,14.9333,12.2667,81,57.1127,17.9375,20.4062,103,0,13.3963,11,17,0,0,0,police
13,0,22.7333,22.7333,91,0,10.1748,10.6199,73,51.4558,10.6548,12.25,135,77.9411,19.7083,7.66667,87,0,9.36667,1.93333,187,0,0,0,87,57.3553,8.63492,8.27502,80,52.6274,20.125,10.375,87,0,7.16667,5.55556,4,0,0,0,32,0,0,0,87,43.6985,10.3771,19.6261,97,0,13.7176,12.0365,4,0,0,0,117,67.4975,9.27977,14.0315,48,33.799,18.5357,21.75,88,58.1838,14.0563,9.46014,18,0,3.5,2,10,0,0,0,0,0,0,0,74,0,14.2534,8.4788,10,6.24264,23.2222,23.2222,58,40.9706,12.25,22.75,100,0,0,0,6,0,0,0,police
0,0,0,0,71,0,19.6151,12.5486,78,53.4558,15.6667,6.16667,156,40.2426,18.9583,21.4861,86,0,11.619,16.9405,90,0,18.0625,14.0625,93,0,0,0,63,39.4558,20.5,7.76667,117,43.3137,7.13384,15.2904,5,0,0,0,9,0,0,0,81,0,5.83333,10.4667,77,40.7696,7.21496,16.8689,48,0,0,0,101,59.7401,15.7902,11.0316,21,11.8995,2.7619,22.2381,96,60.9117,14.1142,16.1235,42,28.3848,4.80128,3.12821,0,0,0,0,0,0,0,0,32,21.5563,22.1212,21.2348,105,45.598,14.744,13.3405,86,36.3848,8.56061,19.1212,63,0,5.25,15.4848,0,0,0,0,police
39,0,0,0,98,57.9411,13.0312,6.40179,89,55.9411,14.1667,12.6778,10,0,0,0,163,103.255,14.8681,8.21644,6,0,0,0,89,0,8.37346,11.301,102,56.7696,12.75,11.5636,11,0,0,0,147,81.9411,7.69828,8.13218,3,0,0,0,64,0,0,0,136,0,13.8946,11.2538,31,19.3137,11,2.875,76,49.0122,7.65833,17.1408,37,44.4853,6.25,10.3333,44,30.0416,20.22,20.7429,75,51.3553,8.52708,9.78618,3,0,0,0,0,0,0,0,43,0,23.5,18.25,43,32.1421,2.33333,5,3,0,0,0,104,0,12.9266,12.7954,1,0,0,0,police
1,0,0,0,110,85.0538,13.1373,16.6156,67,55.4558,2.06944,12.7083,100,46.8284,0,0,101,66.5269,13.4102,14.2198,40,0,19.6889,3.87778,76,0,9.14444,14.6222,93,60.9117,15.1111,10.6639,107,35.8995,8.42593,12.7407,5,0,0,0,0,0,0,0,100,66.669,19.3494,13.0838,37,0,3.92308,21.7385,68,0,0,0,80,113.095,12.096,11.0791,28,0,0,0,75,53.598,14.9291,13.1232,27,20.1421,3.2,2.5,0,0,0,0,0,0,0,0,94,63.1543,13.9619,12.4223,36,21.3137,11,9.75,101,32.0416,11.9201,13.2744,51,0,6.30647,19.7448,12,0,0,0,police
0,0,0,0,69,47.3553,16.4923,16.8661,80,55.1127,11.8333,10.0833,16,0,0,0,127,0,0,0,38,0,2.25,10.875,61,53.4558,16.0833,17.0833,56,15.6569,1.25,1.5,0,0,0,0,78,49.3137,0,0,35,23.2132,21.2413,21.2413,59,42.5269,6.12319,8.35417,47,0,1.5,5,38,40.2843,3.66667,15.6852,0,0,0,0,60,32.9706,16.1603,11.9238,61,45.3553,8.55778,6.37667,18,0,0,0,4,0,0,0,65,0,0,0,44,0,21,18.9375,38,0,3.5,4.97619,82,58.5269,7.68552,17.1968,26,22.1421,2,18.5,53,0,0,0,police
0,0,0,0,28,53.598,17.062,16.1434,73,55.1127,12.1125,13.275,58,0,0,0,89,25.8995,11.4788,8.88691,3,0,0,0,76,27.5563,20.1058,18.3915,73,54.0416,3.07937,14.3968,68,47.6569,0,0,29,0,10,2.5,46,0,0,0,80,59.8406,11.6237,12.9835,38,0,14.5,19.627,57,46.8701,14.1968,5.28651,32,20.2426,23.3333,9.66667,1,0,0,0,25,40.8701,21.2549,6.39216,11,6.82843,2,2,18,0,0,0,0,0,0,0,35,28.9706,22,19.6667,40,34.0416,4.75657,5.48687,23,0,22,2.5,77,0,9.80502,13.0487,67,0,0,0,police
0,0,0,0,57,0,19.95,17.4,92,57.598,17.25,13.0115,104,54.8701,18.8513,5.11282,65,15.3137,13.0926,9.5037,25,0,0,0,64,29.5563,12.2315,18.6296,127,74.669,6.88406,13.4855,119,47.6569,12.2778,6.33333,64,0,0,0,3,0,0,0,99,61.4975,11.0374,14.404,94,6.24264,15.1654,10.6605,20,11.6569,22,2,155,63.1543,15.2016,12.3384,6,0,1.33333,23.6667,115,66.8112,13.4359,13.5754,8,0,1.33333,1.33333,34,0,5.07407,21.2593,0,0,0,0,4,0,0,0,87,56.7696,7.5,11.7587,48,0,0,0,89,0,16.3773,10.3142,5,0,0,0,police
0,0,0,0,56,0,16.6167,20.9667,83,0,18.9921,14.2381,84,49.799,7.83333,1.33333,13,9.65685,2,2.5,78,54.0416,7.95788,10.9835,90,54.2843,14.85,12.8375,92,0,10.25,6,106,48.4853,11.6667,5.5,82,0,18.5,6.75,43,16.4853,23.5,19,70,45.4558,4.42857,8.85714,99,0,14,11.6849,97,62.5269,7.50699,8.49301,135,53.4558,18.0556,17.5,18,0,0,0,92,56.5269,14.5372,13.3369,83,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,90,0,7.13636,12.1477,75,51.799,5.6,22.5,92,12.4853,2,11.25,50,44.6274,6.125,10.2917,police
0,0,0,0,28,0,0,0,43,0,22,20.3333,87,25.6569,2.75309,4.28086,110,72.5269,6.44074,5.47963,64,44.0416,4.49259,11.4296,118,55.6985,17.6122,14.5128,98,55.9411,13.25,9.425,93,0,11.25,10.8333,120,49.3137,2.75,11.5,58,0,4,10.1875,87,54.2843,6.58333,13,98,0,10.0569,14.0941,120,79.2132,5.01429,15.9857,77,51.799,16.8,22.5,108,0,2.29167,9.95833,83,57.598,17.875,14.425,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,89,0,15.1584,13.5079,29,0,21.5,4,105,0,10.3003,15.4927,3,0,0,0,police
20,0,0,0,135,142.267,9.7139,12.1536,82,53.4558,6.43333,8.93333,140,0,13.1364,15.4545,74,55.4558,17.4048,9.16071,100,0,0,0,92,0,0,0,80,53.4558,5.65714,18.5571,80,53.4558,20.5417,10.25,62,0,1.5,20,62,0,0,0,103,62.3259,14.8164,13.8733,70,0,10.8333,21.3333,62,40.7696,17.3808,6.62255,73,44.9706,5.83333,15.9167,12,6.82843,2.66667,2,64,38.5269,18.2732,13.7504,27,16.1421,1.75,2,2,0,0,0,0,0,0,0,80,56.7696,17.4254,13.3495,38,26.4853,7.5,11.5,49,29.3137,5.75,11.5,91,0,16.0965,9.37121,40,0,5.09804,20.6225,police
0,0,0,0,45,0,0,0,90,58.1838,9.75309,11.642,26,0,0,0,121,51.799,12.4131,11.6215,51,0,3.33333,10.0833,95,58.4264,14.0769,10.6949,107,63.4975,9.00242,16.6623,8,0,0,0,119,0,0.75,3.5,10,4.82843,23.5,23,102,66.8112,10.9847,10.8917,39,0,22.3333,12.2667,32,19.5563,21.8485,2.62879,39,43.1127,4.55,9.8,7,0,3.33333,1.66667,59,70.5685,16.875,6.95,48,0,0,0,40,0,4.41667,21,0,0,0,0,38,23.799,21.5,20.4762,54,0,5.72222,8.27222,56,44.0416,11.3519,21.6574,116,0,11.6151,13.9943,25,0,3.5,21,police
0,0,0,0,43,0,0,0,79,49.9411,19,15.9792,107,38.9706,15.0206,11.2738,94,47.6569,0,0,62,0,6.64773,16.7367,89,0,9.6891,15.5406,97,55.1127,7.44444,9.5,58,0,22.75,8.5,151,50.1421,11.0488,15.194,33,0,3.62179,4.0641,128,68.3259,14.2121,14.3078,76,0,17.1746,15.8492,103,57.3553,14.874,6.63492,30,18.4853,2.33333,6.75,62,72.2843,8.5,15.3333,64,69.9828,18.0081,10.9024,26,11.8995,3.2381,3.2381,11,0,1.77778,23.2222,0,0,0,0,56,0,0,0,97,57.598,11.75,12.0522,10,0,0,0,108,0,13.4707,11.1923,1,0,0,0,police
21,15.6569,0,0,55,42.6274,4.8588,5.62963,83,53.4558,9.5,9.08333,112,0,0,0,181,51.3137,4.16667,4.5,35,0,4.83333,3.25,93,58.1838,12.1233,13.5303,123,73.3553,5.9276,12.9125,107,0,0,0,49,60.4853,6.25,14.3333,59,42.2843,19.8718,17.0449,34,20.1421,2.25,3.875,72,0,16.5664,8,20,13.0711,22.3333,2.26667,106,58.4264,9.71962,10.4551,53,33.3137,12.7778,14.2778,86,55.598,7,10.8929,0,0,0,0,51,0,5.31569,20.2402,0,0,0,0,86,53.4558,16.3333,18.25,238,0,0,0,165,73.2132,15.6737,3.73192,123,49.6985,10.203,9.6293,68,12.8284,19.6013,17.6023,police
0,0,0,0,22,0,22.2667,21.0667,54,32.9706,22.3,17.9,106,58.6274,8.9127,9.96825,188,49.3137,2.25,8.125,150,34.1421,10.7549,11.9755,37,23.3137,1.25,3.66667,110,66.0416,15.631,8.08333,8,0,0,0,124,0,0,0,88,53.4558,13.75,17.5,65,0,0,0,75,0,16.875,4.54167,39,27.6569,0,0,102,54.2843,11.9583,7.85417,125,51.799,6.62963,7.12963,95,57.6985,5.41667,11.342,0,0,0,0,82,0,22.7778,22.2222,19,9.65685,2.5,11.75,31,0,0,0,99,56.7696,13.85,12.425,140,53.2132,7.36313,13.8636,72,49.6985,10.2964,15.3552,96,62.8701,8.55556,12.2778,police
74,0,19.75,17.7,111,45.1127,16.15,17.7583,121,0,0.75,6.5,136,52.6274,10.3333,7,113,0,0,0,41,0,0,0,126,0,19.375,17.0833,147,67.3553,9.47964,18.914,43,21.3137,22.5,6.5,20,16.2426,1.55556,6.55556,38,0,20.8788,21.2424,125,0,8.36765,10.7286,172,56.8701,15.8812,10.2966,40,21.3137,20,3,141,55.1127,12.5625,9.8125,141,52.6274,16.3333,14.4583,110,52.7696,9.63761,5.97222,112,0,0,0,88,0,2.55556,19.4167,61,0,0,0,113,0,11.875,8.125,133,48.4853,0,0,130,0,19.2333,8.34444,89,0,0,0,102,0,0,0,police
65,0,21.75,20.25,199,20.7279,10.3889,10.7847,127,39.4558,20.75,10.6389,282,52.7279,11.3207,12.4943,17,0,0,0,68,0,21.4889,20.5556,82,0,4.44444,9.55556,97,0,0,0,251,60.669,12.5385,8.49495,14,0,23.5,22,159,60.0833,9.41667,11.0134,57,0,0,0,131,52.6274,20.5833,19.75,0,0,0,0,23,0,23,4,220,89.397,10.5934,9.74007,3,0,0,0,0,0,0,0,141,6.82843,1.5,22,72,0,0,0,48,0,17.0833,12.1833,146,49.0711,10.2222,11.6111,141,45.6985,16.1333,17.5,128,0,2.66667,9,29,0,0,0,police
134,0,0,0,126,0,0,0,136,26.9706,15.7711,11.974,75,0,0,0,167,13.0711,6.2963,3.02222,6,0,0,0,115,0,5.44048,14.5774,10,0,23.5,2,144,61.4975,9.37149,13.0309,91,0,2.38889,7.61111,87,0,19.9167,15.5556,17,0,2,3,74,0,19.9847,4.63943,0,0,0,0,47,24.3848,22.1218,3.51282,140,60.4264,8.53131,15.6928,92,50.4264,7.26984,9.54365,30,0,0,0,81,0,6.25,17.7708,21,0,0,0,16,0,0,0,141,27.3137,8.66667,14.8889,133,59.9411,7.9537,13.2373,145,0,13.1998,7.8905,41,0,3.5,19.25,police
48,0,0,0,101,0,18.75,16.0144,123,96.669,18.4127,13.254,202,36.2426,18.0278,4.88889,112,0,19.7619,2.7619,98,51.1127,19.6218,16.8298,29,20.4853,2,5,19,11.0711,22.7333,2.26667,198,53.598,12.3333,17.3148,69,31.0711,12.5833,22.6667,112,56.4264,7.25214,9.89316,4,0,0,0,60,0,19,22.5,13,0,0,0,79,40.5269,19.6232,6.78623,163,82.0833,11.8956,13.6383,141,0,0,0,0,0,0,0,128,13.0711,3.22222,20.7778,102,0,0,0,20,0,22.5,23,190,57.3553,11.4653,11.8322,144,53.8406,12.0549,11.3825,84,27.8995,8.84444,4,107,0,5.29167,15.5,police
91,0,0,0,190,18.4853,12.5732,16.2096,93,0,16.6061,15.2424,142,55.5563,20.1111,3.77778,48,0,6,1.5,126,0,15.65,14.8167,42,0,0,0,38,19.5563,21.2424,3.93939,172,60.3259,6.09187,10.2505,42,27.0711,2.22222,12.2222,104,53.4558,6.54167,12,0,0,0,0,137,59.9411,12.0833,14.3528,0,0,0,0,41,20.3848,22.2051,2.79487,185,88.0833,10.8229,13.8021,58,0,1.66667,20.6667,0,0,0,0,88,0,1.5,17,77,0,4.75,9.5,90,21.3137,21.5714,15.4286,166,48.4853,0.944444,1.77778,100,0,18.9585,17.8048,76,0,11.75,15.625,83,0,4.125,7.45833,police
10,0,0,0,153,83.6396,15.9062,10.1535,99,0,6.38889,3.38889,128,50.9706,7.95833,4.5,72,0,0,0,152,0,0,0,127,59.0122,13.2438,12.5827,4,0,0,0,119,48.4853,5.66667,9.5,0,0,0,0,100,29.2132,18.7457,17.0198,41,22.1421,3.25,6,209,52.2843,5.625,9.85,148,58.5269,7.46157,10.4432,129,50.1421,6,11.75,115,53.2132,20.5189,19.7121,92,45.3553,5.87667,7.78667,20,0,0,0,128,0,12.8889,11.1667,43,0,5.6,21.5,106,0,15.2424,13.9949,139,52.3848,18.8796,5.14074,102,0,5.1,5.93333,223,0,0,0,143,20.3848,18.25,9.91667,police
0,0,0,0,101,0,16.2,11.7,116,51.799,18.1667,5,120,51.799,9.53333,7.8,135,0,18.3213,14.1425,5,0,0,0,116,56.5269,6.57843,14.1679,98,52.2843,18.6591,13.8838,128,39.799,7.8141,14.6859,9,0,0,0,115,62.9117,16,13.6207,8,0,1.5,2,138,0,13.289,12.1266,93,0,0,0,93,46.1838,18.224,6.12654,159,64.3259,13.0947,17.0019,48,24.3848,3.12821,4.07051,32,0,0,0,18,0,2.5,23,0,0,0,0,52,28.1421,23,19.5,192,39.799,10.393,8.27613,141,68.2843,19.3472,11.4444,114,0,13.3141,8.83494,33,11.0711,2.13333,11.3667,police
87,0,0,0,137,32.4853,8.34276,9.85185,104,51.799,16.5,6.5,234,83.0122,7.80997,14.6152,136,0,14.2469,14.0617,30,0,22.7333,5.66667,102,63.4975,5.82118,17.0133,100,50.2843,18.2273,12.0657,154,27.2132,8.50863,13.1532,3,0,0,0,116,60.669,17.2253,13.9596,15,0,2.26667,2.26667,142,13.6569,11.8434,14.2626,84,0,0,0,105,49.598,16.1587,7.5377,128,61.3553,13.7766,17.5956,69,33.4558,4.37963,5.57407,0,0,0,0,27,0,2.5,21,0,0,0,0,65,38.9706,22.8333,16,176,27.799,3.39744,5.5282,115,60.5269,13.6717,5.96681,116,0,10.3732,10.5909,116,0,0,0,police
0,0,0,0,49,0,21.2413,19.7365,91,55.1127,18.9286,9.8254,94,49.8995,21.3333,1.33333,116,51.9411,20.3596,7.24561,18,11.0711,22.7333,22.3333,78,51.1127,4,14.0429,58,36.0416,17.5611,5.62222,119,41.6985,4.34593,10.7013,70,58.6274,2.79167,8.875,114,62.3259,11.8928,13.1723,109,0,0,0,115,0,12.3206,6.58889,0,0,0,0,100,58.5269,19.416,17.7899,113,63.7401,12.5936,12.2368,6,0,1.33333,1.33333,0,0,0,0,41,0,3.13333,20.2167,0,0,0,0,5,0,0,0,103,58.4264,13.5873,15.1313,60,38.1421,8,11.5,72,0,11.5,6.33333,24,17.3137,3.33333,23.0833,police
0,0,0,0,50,0,20.5,20.25,93,32.9706,19.75,14.8864,126,11.6569,11.3155,11.2917,156,0,8.64103,12.2479,108,35.799,12.725,12.6,51,30.3848,3.12821,4.78205,125,69.6985,12.9233,11.545,72,33.799,9.5,22,104,0,1.52778,9.44444,106,56.7696,11.1,12.8154,42,0,0,0,98,0,12.3619,9.65639,20,0,0,0,69,38.5269,19.495,5.92977,137,76.4264,10.2891,16.9571,28,0,2.16667,3.04167,0,0,0,0,45,0,0,0,58,0,0,0,124,0,0,0,140,22.1421,16.3688,15.9318,137,50.1421,2.38889,14.3889,77,34.3848,3.98788,15.103,102,79.0122,8.82186,14.6916,police
0,0,0,0,75,99.0538,12.1095,19.531,33,0,4,5.75,53,34.9706,22.25,13.25,55,44.3848,10.1357,12.5238,7,0,0,0,111,46,6.49722,2.44444,38,34.6274,5.6875,21,61,49.3137,11.25,11.5,19,0,0,0,0,0,0,0,99,80.5269,7.42641,9.9733,28,0,0,0,33,26.3848,20.0385,3.37821,38,31.799,5.85714,10.75,17,0,0,0,22,35.6985,21.8444,10.9111,55,55.6569,10.0611,6.99444,0,0,0,0,48,63.6569,23,9.33333,51,0,16.8768,16.3848,27,0,3.26154,3.26154,38,0,18.25,4.75,71,0,12.3786,14.75,84,46,0.814815,7.74074,police
41,0,21,18.8125,52,29.799,3.15,4.85,60,0,0,0,136,58.2843,12.5,4.23214,76,0,7.76541,16.9881,27,0,0,0,83,0,12.2443,6.34842,2,0,0,0,84,53.4558,19.0556,20.6528,2,0,0,0,5,0,0,0,75,52.6274,14.25,19.9,41,0,0,0,86,60.3259,14.5994,11.6181,35,21.3137,2.125,11,93,0,0,0,62,49.4558,18.4848,20.1837,51,40.2843,5.5,7.86071,0,0,0,0,0,0,0,0,66,49.1127,10.8333,8.72222,26,0,0,0,94,27.8995,4.44444,8.92222,79,0,18.2576,14.4924,29,0,3.38333,21.8667,police
14,0,0,0,94,47.8406,14.6477,16.7499,83,54.2843,8.91667,8.14583,134,0,0,0,86,0,13.05,11.2431,28,0,0,0,70,26.4853,20.2836,15.3357,110,69.3553,9.34985,16,80,41.3137,0,0,28,0,0,0,15,0,0,0,91,57.598,11.25,12.8104,91,0,12.3333,5.5,43,0,0,0,87,56.9117,15.3179,8.87654,46,31.799,4.53333,21.6167,68,48.5269,19.1232,16.4275,22,14.4853,1,2.5,71,0,9.93182,17.8125,8,0,0,0,62,45.9411,19,15.9375,67,27.2132,10.4984,12.1974,80,58.7279,18.6444,17.0222,44,0,21.6218,4.87179,45,0,4.5,18.6143,police
30,0,0,0,63,39.9411,16.4167,12.7722,82,55.9411,8.15,10.5318,72,50.9706,0,0,68,0,11.6111,12.4778,0,0,0,0,80,36.2843,18.6652,11.5,95,64.9117,11.4799,14.0939,43,26.9706,22.75,6.375,8,0,0,0,44,29.4558,20.1212,20.3434,58,45.598,7.88571,7,89,0,13.3979,10.8735,22,12.4853,11.25,2,80,98.0244,8.61111,13.0432,22,26.3848,22.0256,18.6667,59,43.598,7.37698,7.32341,17,0,0,0,33,0,4.08333,21.8667,0,0,0,0,54,40.2843,19.8718,17.6756,81,36.3848,9.2037,12.0231,46,39.2132,11.2436,20.5092,53,0,17.9683,5.37698,53,0,6.12667,17.8483,police
7,0,23.6667,23.6667,94,74.3259,13.4686,11.6588,69,54.2843,5.33333,12.3833,135,52.3848,7.88492,1.30159,75,61.1127,13.1082,9.49599,18,0,0,0,81,18.7279,15.9841,11.3929,85,65.1543,10.7453,14.1698,81,73.4558,21.4008,10.877,37,0,6.25,4,20,0,0,0,77,60.3259,15.8974,14.7156,67,0,10.7308,18.1667,13,7.65685,22.5,2,78,55.6985,6.28205,7.27564,36,47.6985,5.5098,17.7255,68,100.368,15.5769,13.891,24,14.7279,2.53704,2.53704,34,0,0,0,0,0,0,0,71,55.1127,18.4286,9,16,10.8284,0,0,30,0,11,0.75,87,0,13.4934,11.2429,18,0,3.61905,22.2381,police
27,0,22.5,20,153,70.7696,9.33056,5.96944,70,42.9706,6.5,8.5,158,50.1421,0,0,105,0,21.5,13.875,60,0,3.79167,7.08333,43,0,0,0,23,13.6569,3,10.25,94,49.3137,0,0,32,0,1.91667,18,0,0,0,0,104,0,7.33333,11.5,99,0,0,0,96,49.1127,12.8333,4.75,118,53.4558,17,17.5,114,49.3137,6.22222,8.44444,89,49.8995,20.7333,21.1333,95,38.2843,5,14.0556,105,0,8.75,6.25,59,0,6.25595,21.119,102,54.2843,15.7857,13.131,90,38.3848,14.5864,8.73457,120,50.1421,5.16667,7.16667,73,39.2132,4.02564,13.3878,75,0,15.2403,3.81818,police
54,0,0,0,101,56.669,16.9227,14.8257,85,84.468,15.1684,9.36347,111,68.2843,10.75,7.47222,186,66.0416,5.07071,4.02525,117,36.6274,16.401,14.3604,43,26.9706,3,4.08333,13,7.65685,23,2.5,190,59.2548,5.33333,9.50694,3,0,0,0,102,56.7696,10.1136,12.3447,0,0,0,0,111,31.6569,0.888889,2.38889,0,0,0,0,81,37.4558,21.4167,5.2037,134,74.5685,13.4253,16.4491,22,0,2,4,0,0,0,0,141,41.5563,9.62963,7.4537,57,0,0,0,69,39.1127,19.5,17.7792,127,43.799,13.3155,7.84226,126,43.799,5.71429,7.88929,103,58.8701,9.53788,4.22727,94,53.4558,10.8106,16.8182,police
146,0,0,0,100,0,12.3148,12.151,110,54.2843,2.98413,5.02381,143,53.2132,19.1556,9.87803,147,0,10.5317,11.4638,21,0,0,0,113,57.3553,14.0324,12.2915,97,53.598,14.7643,7,119,42.2843,5.42222,13.3333,70,34.7279,3.07778,8.57778,67,38.8701,20.3728,18.6952,52,29.799,3.25,5.25,124,25.6569,10,5.83333,9,0,0,0,47,27.2132,20.5889,3.62778,118,60.669,10.4415,15.4015,89,49.0122,7.82471,8.10316,15,0,0,0,94,0,11.8409,19.1875,116,0,0,0,94,58.669,16.4996,14.0929,127,0,11.1778,2.44444,116,82.5269,19.8234,4.52279,31,0,0,0,73,52.2843,15.883,17.3051,police
