%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Harris_Corners_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
54.5,9,0.140432,0.492908,-1,1913,0,0,13.5,3,0.298594,0.124146,44.5,1989,0.395442,0.368863,347.5,7,0.46214,0.582151,174,28,0.0555556,0.159574,38,1947,0.222634,0.837667,15,6,0.122222,0.13948,37.5,8,0.897178,0.554407,paramedics
-1,9,0.011396,0.017094,0,2,0.128205,0.175214,0,4,0.354229,0.681319,-1,3,0,0,87.5,8,0.415547,0.246642,19,6,0.657276,0.454706,28,26,0.534256,0.707468,0,891,0.203704,0.0498575,0,9,0.551282,0.135897,paramedics
0,10,0.0643275,0.045977,23,931,0.0988304,0.0490421,24,9,0.671102,0.418462,12.5,4,0.369883,0.261494,37,6,0.379934,0.170811,0,13,0.881579,0.87931,17,3,0.585695,0.733864,10,4,0.112183,0.564815,3,12,0.68679,0.226504,paramedics
0,2,0.0742857,0.666667,-1,19,0.719286,0.297321,0,3,0.431667,0.70625,-1,920,0,0,51,6,0.263452,0.597396,91.5,18,0.778968,0.534921,35,826,0.269669,0.330688,154.5,24,0.217519,0.312022,0,843,0.39497,0.315946,paramedics
-1,4,0,0,103.5,12,0.148333,0.236415,0,2,0.428835,0.565564,-1,2,0,0,406.5,10,0.673222,0.648418,74.5,22,0.458019,0.756375,18,1153,0.483002,0.707368,59,13,0.497069,0.202308,-1,18,0,0,paramedics
1,10,0.0666667,0.136667,55.5,3,0.668254,0.345714,0,16,0.28617,0.649594,0,832,0,0,28,8,0.440917,0.50321,51,11,0.724663,0.266928,8,10,0.466017,0.700303,47.5,10,0.56545,0.507434,10,6,0.465034,0.573333,paramedics
6,9,0.199846,0.251195,0,115,0.684722,0.182796,0.5,3,0.434746,0.106686,441,9,0.292376,0.293977,1261,8,0.465106,0.857117,124.5,3573,0,0,0,3597,0,0,0,3,0.404167,0.561828,66.5,3,0.495822,0.564254,paramedics
393.5,2,0.161678,0.272458,0,4,0.189516,0.589947,237.5,3862,0.586739,0.357237,78,3675,0.191532,0.196429,1439,9,0.335298,0.771367,24,3834,0,0,6,23,0.342742,0.93254,-1,3,0.266129,0.772487,90,2,0.577564,0.757904,paramedics
220,8,0.259097,0.26946,-1,14,0.0437158,0.0310734,5,23,0.509545,0.510349,54.5,4,0.288824,0.292813,1372,7,0.310474,0.773258,0,3502,0.47541,0.0338983,10,3,0.414953,0.915357,23.5,12,0.140369,0.266949,71,41,0.547452,0.5084,paramedics
31.5,3,0.270282,0.520225,0,1,0.169492,0.0917208,43,50,0.341326,0.298495,12.5,3716,0.394068,0.456439,121,5,0.410421,0.857856,19,3779,0.510829,0.0681818,14,2,0.189266,0.482323,11.5,6,0.206215,0.174242,52.5,3,0.678651,0.738718,paramedics
31.5,2,0.262616,0.649122,267.5,1,0.28477,0.199286,212.5,3875,0.427851,0.414267,109,35,0.202586,0.183929,250.5,12,0.391169,0.794029,56,3921,0.473851,0.220476,158.5,5,0.607957,0.932967,0,8,0.109195,0.0988095,51,3853,0.357878,0.314147,paramedics
4.5,8,0.853152,0.627691,258,6,0.462076,0.447244,0,17,0.0823926,0.223748,0,4,0.0490196,0.608073,205.5,6,0.422386,0.620226,0,13,0.455882,0.308594,-1,1,0.897059,0.953125,224,2,0.306754,0.891725,-1,0,0,0,person
1.5,1733,0.813801,0.550478,130,2,0.524679,0.366904,-1,27,0.0454545,0.54386,0,1776,0.19697,0.498538,14,8,0.246914,0.384016,0,1788,0.883838,0.527778,0,8,0.789044,0.660144,15,8,0.345369,0.377541,0,10,0.0454545,0.903509,person
35.5,4,0.691111,0.30921,54,1,0.434164,0.530294,-1,2,0,0,113,14,0.331319,0.195139,231,6,0.16358,0.257037,0,22,0.391667,0.3,14.5,7,0.42792,0.683107,189.5,2,0.422623,0.388849,0,13,0.151323,0.902381,person
21.5,13,0.52842,0.302256,597.5,42,0.520603,0.358684,0,2,0.0725806,0.370614,0,7,0.443548,0.645468,457,10,0.257168,0.234016,0,34,0.451613,0.20614,0,3,0.637545,0.628005,54,10,0.408109,0.277144,10,6,0.265509,0.776091,person
2.5,20,0.67094,0.452222,164.5,1,0.597105,0.372911,-1,8,0.0947293,0.295556,19,13,0.382479,0.251944,32.5,15,0.186966,0.148819,0,16,0,0,45,4,0.424359,0.588,63,8,0.44214,0.510444,0,4,0.184149,0.826667,person
0,4,0.860318,0.312593,29,7,0.425099,0.723148,5,4,0.145238,0.428519,0,4,0.716931,0.246914,47.5,20,0.220238,0.138889,0,2,0,0,-1,1,0.484895,0.484707,0,6,0.526022,0.445281,0,9,0.210053,0.831975,person
47,6,0.468254,0.54173,126,10,0.458086,0.239281,0,4,0.0714286,0.0784314,0,3,0.757936,0.5,248.5,11,0.445019,0.463791,-1,3,0,0,-1,3,0.595341,0.0797471,-1,4,0.844444,0.0601307,0,11,0.401598,0.300277,person
-1,44,0.404201,0.795324,22.5,12,0.323389,0.563758,-1,0,0,0,4.5,9,0.391534,0.0722222,0,14,0,0,-1,4,0,0,0,7,0.763709,0.398317,19.5,9,0.533995,0.200391,0,7,0.439796,0.621531,person
93,4,0.462401,0.581665,35,10,0.27971,0.250772,-1,5,0,0,15.5,5,0.586957,0.184156,62,4,0.110507,0.22608,-1,1,0,0,0,2,0.891304,0.203704,54.5,4,0.353487,0.264743,0,9,0.355878,0.597508,person
34,140,0.280076,0.384255,232.5,25,0.377136,0.546207,-1,1,0,0,0,3,0.418219,0.216819,152.5,12,0.382609,0.108117,-1,10,0,0,0,1,0.73913,0.595745,4,7,0.543652,0.231662,73,6,0.387789,0.610808,person
0,2,0,0,371,7,0.408001,0.631298,15.5,7,0.181339,0.363601,0,11,0.633333,0.283333,111.5,3,0.564444,0.361111,0,5,0.853333,0.108889,0,7,0.532738,0.495833,40.5,15,0.414236,0.206157,0,1,0.186111,0.825,person
3,3,0.816944,0.338795,15,3,0.442968,0.463054,56,3,0.59237,0.324838,0,3,0.535185,0.225361,64.5,3,0.365111,0.427215,0,4,0.1,0.224576,0,8,0.522917,0.475812,38.5,8,0.4425,0.0584746,0,17,0.376316,0.550104,person
18.5,4,0.605462,0.239321,77.5,8,0.416905,0.248186,5,4,0.206944,0.172123,0,30,0.3125,0.0900298,12,4,0.280556,0.140873,0,2,0.233333,0.0952381,0,10,0.513636,0.523157,28.5,27,0.544931,0.203646,2,6,0.428333,0.680952,person
0,2,0.868421,0.263636,77.5,16,0.309137,0.384697,52.5,11,0.50564,0.206319,0,972,0.0789474,0.168182,45.5,8,0.109162,0.145791,0,4,0.782456,0.294545,0,13,0.605263,0.579585,82.5,10,0.424127,0.226204,6.5,11,0.411579,0.764121,person
26.5,3,0.316667,0.465847,227,15,0.28425,0.420404,0,4,0.115972,0.353484,0,7,0.891667,0.922131,245,2,0.45339,0.835926,0,4,0,0,47.5,11,0.457161,0.312963,60.5,4,0.429374,0.111226,4.5,6,0.468864,0.337957,person
166,2,0.527244,0.54597,20,3,0.50958,0.342782,143.5,11,0.271935,0.397625,14.5,10,0.106667,0.327957,311.5,5,0.17,0.305854,0,2,0.275556,0.535842,25.5,4,0.763926,0.826225,3,11,0.140149,0.581807,-1,0,0,0,person
3.5,2,0.850198,0.504426,213.5,17,0.488501,0.570763,143.5,11,0.518728,0.595509,-1,3,0,0,125,7,0.412259,0.603327,0,10,0.603175,0.569231,53,1776,0.375,0.765865,86.5,2,0.490815,0.255993,0,5,0.453257,0.715092,person
12.5,7,0.821199,0.466679,40,38,0.180208,0.392982,7.5,4,0.451662,0.431424,1.5,1745,0.0859375,0.741228,101.5,6,0.476377,0.449039,0,1705,0.447917,0.371345,0,10,0.724479,0.791667,75,3,0.535847,0.606559,-1,4,0,0,person
105,1715,0.516457,0.534725,11.5,2,0.358046,0.456102,0,5,0.105364,0.565412,0,1742,0.221839,0.633602,580,9,0.463602,0.568996,0,1716,0.425287,0.317204,0,12,0.507353,0.744089,163,3,0.271839,0.53172,-1,3,0,0,person
10,2232,0.730713,0.568763,475,6,0.312125,0.37084,-1,5,0,0,8.5,16,0.740541,0.562963,48,5,0.0600601,0.375661,0,2171,0,0,152,10,0.442367,0.454061,0,9,0.505927,0.762601,-1,2,0,0,person
61.5,10,0.443813,0.547604,1,2,0.653958,0.890824,58.5,9,0.363348,0.546838,0,25,0.122222,0.685579,56.5,2,0.107143,0.285714,0,885,0.375,0.356383,20.5,31,0.674848,0.748902,11.5,17,0.58911,0.688024,0,4,0.125,0.886525,person
6,2,0.384308,0.55037,99,2,0.672515,0.508025,49.5,6,0.379386,0.638889,195,7,0.212476,0.274897,88,5,0.401462,0.522161,0,2,0.824561,0.8,46.5,4,0.656502,0.727719,73,14,0.295478,0.350154,0,14,0.131579,0.86,person
60,32,0.497119,0.393199,46,4,0.589751,0.520125,0,18,0.125,0.477273,0,714,0.0648148,0.276515,18.5,10,0.216975,0.500252,0,2,0.847222,0.640152,0,9,0.505732,0.500361,22,3,0.649691,0.377525,0,5,0.257778,0.799091,person
13,4,0.587361,0.44313,196.5,809,0.489035,0.522459,1.5,8,0.414996,0.644312,129,22,0.582359,0.274832,278.5,13,0.195007,0.202312,0,5,0.210526,0.337121,0,7,0.469298,0.565909,11,2,0.413479,0.425623,0,5,0.0789474,0.840909,person
-1,4,0,0,0,2,0.75282,0.403175,42.5,17,0.40753,0.313386,-1,1,0,0,229,7,0.579836,0.433667,53,10,0.534815,0.428131,117,7,0.460952,0.536281,136.5,4,0.239504,0.236761,-1,5,0,0,person
0,4,0.268519,0.333041,0,8,0.333333,0.25,0,6,0.151852,0.219298,-1,1,0,0,10.5,12,0.374486,0.258285,-1,3,0,0,-1,4,0,0,-1,10,0.666667,0.157895,0,10,0.375421,0.499801,person
23.5,16,0.340476,0.582766,0,54,0.583333,0.670635,0,4,0.255093,0.405644,-1,2,0,0,48,3,0.405882,0.272642,-1,5,0,0,0,18,0.75,0.190476,0,9,0.544444,0.347443,0,14,0.43287,0.637125,person
-1,9,0,0,0,7,0.23569,0.374801,-1,4,0.185185,0.105263,-1,23,0.358025,0.204678,0,16,0.472222,0.473684,-1,2,0,0,-1,3,0.404321,0.178363,0,5,0.666667,0.263158,0,5,0.389824,0.664629,person
-1,17,0.385833,0.50625,0,3,0.4,0.825,0,10,0.25,0.6875,-1,2,0,0,-1,10,0.183333,0.133333,-1,1,0,0,0,3,0.358333,0.4625,31.5,10,0.416667,0.329167,0,5,0.686667,0.579167,person
50.5,6,0.271717,0.348148,0,5,0.363636,0.416667,-1,8,0,0,0,33,0.484848,0.204365,6.5,4,0.151515,0.165079,0,2,0.151515,0.261905,0,4,0.718615,0.412698,16.5,9,0.39721,0.319929,0,5,0.454545,0.618519,person
4,4,0.799396,0.389481,280,1,0.395463,0.467342,1.5,5,0.300973,0.320002,0,3,0.216667,0.273585,62,8,0.24537,0.24703,-1,11,0,0,0,9,0.510802,0.565572,113,4,0.458782,0.24323,4.5,7,0.404545,0.742281,person
1,47,0.382636,0.478037,282.5,17,0.473934,0.489347,1,3,0.408512,0.560864,0,4,0.3,0.219298,32,6,0.351389,0.175439,0,3,0.183333,0.140351,0,2,0.498907,0.683252,11.5,14,0.411625,0.349795,6.5,8,0.429819,0.763102,person
6,1157,0.568004,0.453777,534.5,4,0.242279,0.259878,50,9,0.292751,0.298239,0,39,0.490794,0.341439,155.5,15,0.226723,0.458728,-1,4,0,0,108,6,0.40866,0.553886,5.5,12,0.471667,0.072961,4,9,0.433131,0.429508,person
-1,4,0,0,86.5,14,0.34968,0.417663,1,4,0.41239,0.47551,0,5,0.161376,0.19161,130.5,3,0.398942,0.245125,0,1007,0.430556,0.337585,0,8,0.520833,0.684736,6,3,0.370223,0.21923,4.5,2,0.476551,0.771027,person
4,834,0.755797,0.644262,193.5,8,0.393254,0.354098,0,20,0.334999,0.448401,0,3,0.601852,0.712018,155,6,0.619444,0.668481,0,3,0.783333,0.72449,54,6,0.468813,0.620088,71.5,11,0.660185,0.242706,0,11,0.264286,0.655491,person
57,29,0.348785,0.472968,0,15,0.36875,0.428571,0,7,0.120833,0.592641,-1,3,0,0,89,12,0.25463,0.300794,-1,1,0,0,0,1,0.759848,0.405628,55.5,4,0.546368,0.283749,0,21,0.437833,0.705333,person
33.5,46,0.236754,0.492725,18,5,0.285185,0.686122,-1,15,0,0,-1,6,0.757936,0.480272,71,3,0.248119,0.51257,-1,4,0.0833333,0.914286,83,11,0.363973,0.182095,8.5,4,0.645635,0.37534,50.5,13,0.402439,0.459001,person
0,11,0.167196,0.859028,13.5,3,0.472663,0.827546,-1,4,0,0,22.5,15,0.526455,0.228299,77,4,0.155203,0.252025,-1,1,0,0,-1,5,0.837302,0.598958,-1,6,0.190476,0.296875,0,18,0.390947,0.621914,person
6,17,0.0880574,0.554649,56,6,0.434092,0.661077,-1,3,0,0,-1,4,0,0,15.5,13,0.360952,0.488889,-1,9,0,0,-1,9,0,0,-1,664,0.178571,0.1,0,69,0.470295,0.503243,person
1.5,28,0.279277,0.511111,92,11,0.648802,0.527101,-1,8,0,0,0,4,0.809524,0.0405405,2.5,5,0.36078,0.26905,-1,3,0,0,-1,4,0.880952,0.918919,0,3,0.489672,0.204204,0,24,0.413164,0.540168,person
1.5,2,0.763194,0.53367,20.5,4,0.501215,0.615909,0,14,0.208333,0.181818,0,4,0.6875,0.484848,134.5,6,0.315104,0.495581,0,2,0.8125,0.522727,-1,3,0.451637,0.345599,62.5,1,0.448302,0.290498,0,8,0.130952,0.849928,person
3.5,3,0.773148,0.529707,148.5,4,0.441562,0.370435,4.5,4,0.153086,0.417438,0,4,0.648148,0.361111,174,6,0.375579,0.342207,0,7,0.203704,0.261574,3.5,5,0.474769,0.467786,107.5,6,0.254321,0.327546,-1,4,0,0,person
5,2,0.730767,0.490262,381.5,5,0.340755,0.431812,0,12,0.0916667,0.1575,0,3,0.597222,0.35625,9,16,0.169136,0.250556,0,9,0,0,96.5,7,0.394658,0.324301,51,4,0.537872,0.568595,0,4,0.175926,0.7875,person
5,3,0.337078,0.555651,110.5,2,0.420764,0.339311,6.5,6,0.0840909,0.3375,109,12,0.53883,0.261616,302.5,7,0.208703,0.264692,0,845,0.353535,0.316667,0,1,0.621406,0.482246,21,7,0.364268,0.805787,-1,4,0,0,person
2,916,0.626705,0.43422,240,1,0.32229,0.296412,20,8,0.175381,0.430144,0,4,0.750092,0.162949,263.5,3,0.253201,0.214525,0,998,0,0,70.5,3,0.397727,0.668735,88,3,0.321914,0.289828,-1,2,0,0,person
324,4,0.260236,0.450466,252.5,18,0.335768,0.35352,16,19,0.224367,0.435675,289,11,0.412626,0.246201,341.5,27,0.231313,0.589216,0,2158,0,0,0,1,0.645718,0.821287,156,8,0.385148,0.734428,-1,6,0,0,person
15.5,6,0.554681,0.373994,64.5,8,0.361535,0.13779,155,8,0.623932,0.585462,125.5,4,0.436931,0.394236,337,14,0.288319,0.315674,562,9,0.0384615,0.00966184,8.5,14,0.442198,0.607076,142,8,0.21285,0.59664,-1,5,0,0,person
503.5,31,0.372966,0.399146,44.5,3,0.27844,0.226062,86.5,5,0.363618,0.501844,34,18,0.484732,0.330808,369.5,5,0.333353,0.169187,529.5,8,0.0245098,0.010101,25,15,0.58696,0.656526,37.5,12,0.457585,0.439186,3.5,16,0.0887381,0.929811,person
123,2575,0.647295,0.438944,12.5,6,0.527162,0.208383,174.5,2653,0.390527,0.426154,53.5,2508,0.505294,0.432288,482.5,14,0.368139,0.566919,125,10,0.264756,0.206935,15,3,0.460617,0.60597,197,3,0.262587,0.472386,-1,4,0,0,person
0,4,0.839744,0.527972,51.5,2,0.550239,0.290117,206.5,3,0.231905,0.28779,69.5,15,0.793646,0.339194,58.5,7,0.347282,0.47332,7,2356,0.0589492,0.031184,93,17,0.672938,0.745912,43.5,7,0.288607,0.496066,-1,4,0,0,person
2,2,0.832399,0.44931,26.5,20,0.375571,0.822135,-1,102,0.427246,0.372416,-1,7,0.790476,0.206522,73.5,3,0.542528,0.691504,-1,1,0,0,-1,3,0,0,0,6,0.575854,0.0854926,112.5,4,0.410736,0.482078,person
39,7,0.297717,0.786292,3,11,0.608456,0.460022,-1,11,0,0,0,8,0.199074,0.275783,55,19,0.227431,0.61453,-1,5,0,0,-1,6,0,0,47.5,5,0.51729,0.207992,51,11,0.4375,0.718735,person
85,2318,0.322776,0.51275,43,13,0.49352,0.499496,-1,7,0,0,0,2286,0.1,0.0942029,29.5,13,0.100952,0.109372,-1,3,0,0,-1,2,0.836905,0.368961,165,8,0.643936,0.314792,0,4,0.474217,0.724945,person
85,1921,0.423143,0.372589,39,12,0.444435,0.683477,-1,10,0.106667,0.26087,0,17,0.0833333,0.0555556,103,9,0.303148,0.0813204,-1,4,0,0,-1,18,0,0,18.5,5,0.548128,0.292049,85.5,10,0.424444,0.730193,person
80.5,1898,0.272081,0.498225,100.5,7,0.518864,0.622112,0,6,0.0488506,0.101716,0,1928,0.100575,0.144608,161.5,15,0.359139,0.289462,-1,4,0,0,-1,30,0,0,42,16,0.575479,0.186874,0,2,0.429278,0.709426,person
46,8,0.32265,0.533287,62.5,5,0.651515,0.777778,0,6,0.128314,0.364025,-1,4,0.6875,0.262821,67,12,0.266204,0.386515,0,4,0.427083,0.132479,-1,4,0,0,9.5,4,0.499307,0.263177,0,9,0.332589,0.734799,person
5,73,0.471356,0.60404,0,442,0.697619,0.751802,0,6,0.18254,0.54955,0,8,0.27619,0.0738739,183,10,0.403486,0.128137,-1,6,0,0,-1,4,0,0,4,5,0.556349,0.176877,0,18,0.437657,0.707703,person
5,471,0.295816,0.467871,52.5,2,0.670094,0.525163,-1,4,0,0,0,549,0.326389,0.0968254,214.5,4,0.195023,0.364815,-1,7,0,0,-1,4,0.71875,0.228571,0,6,0.505075,0.0595849,0,4,0.40625,0.473809,person
9,2,0.271577,0.41356,0,7,0.142857,0.75,-1,3,0,0,97.5,6,0.695476,0.460614,0,500,0,0,-1,4,0.0714286,0.0723684,-1,3,0.276984,0.173099,0,8,0.4802,0.2235,0,8,0.455499,0.645211,person
38,31,0.154525,0.544641,0.5,829,0.348247,0.741585,-1,0,0,0,-1,4,0,0,179.5,9,0.309091,0.590833,-1,3,0,0,-1,10,0,0,0,4,0.829545,0.11375,85.5,12,0.447206,0.629427,person
41.5,10,0.361111,0.666667,16,13,0.328313,0.635802,-1,5,0,0,0,639,0.407407,0.0462963,50,3,0.19709,0.482033,-1,4,0,0,0,5,0.803704,0.0851852,0,617,0,0,0,15,0.312654,0.344641,person
14,766,0.266478,0.419828,111,3,0.326166,0.62706,-1,47,0,0,0,26,0.628571,0.197368,55.5,10,0.187169,0.26462,-1,4,0,0,-1,3,0.781809,0.224589,0,4,0.779478,0.145363,0,8,0.464289,0.61511,person
12,1,0.360276,0.649807,41.5,11,0.2665,0.417203,-1,0,0,0,12,10,0.451037,0.39525,77.5,15,0.152047,0.456456,-1,3,0,0,-1,6,0,0,0,9,0.769298,0.102059,0,9,0.365132,0.586558,person
2.5,12,0.172479,0.520488,34.5,4,0.193308,0.350334,-1,0,0,0,0,10,0.575,0.156863,0,5,0.152679,0.461835,-1,0,0,0,-1,5,0.441667,0.0833333,0,8,0.592529,0.282792,56,9,0.330471,0.72782,person
1,53,0.358079,0.506289,73.5,6,0.496142,0.382091,0,6,0.0787037,0.214912,-1,678,0.361111,0.164474,101,18,0.484568,0.314815,-1,4,0,0,-1,3,0.820988,0.926901,0,1,0.255208,0.315241,0,78,0.41963,0.514912,person
108,5,0.261438,0.19798,50,8,0.47195,0.595623,76,3,0.400951,0.565186,-1,4,0,0,0,777,0.191176,0.463636,-1,4,0,0,0,6,0.620138,0.357641,73.5,2,0.426834,0.190292,0,2,0.458418,0.856217,person
14,7,0.343144,0.325075,228.5,5,0.333234,0.3685,-1,2,0,0,0,3,0.282315,0.165577,47.5,5,0.183704,0.14751,0,3,0.522222,0.211207,108.5,11,0.281481,0.332375,90,18,0.372963,0.443582,0,10,0.177778,0.317529,person
7,2,0.588312,0.321518,127,8,0.359619,0.261102,4,10,0.180303,0.15283,0,1,0,0,16,7,0.232323,0.0561845,0,8,0.545455,0.0283019,0,16,0.539863,0.372866,0,15,0.477273,0.382862,0,8,0.41835,0.843167,person
-1,1,0,0,250,2,0.229236,0.297098,3,9,0.274771,0.413929,0,3,0.548611,0.0686869,89,13,0.301587,0.049062,-1,4,0,0,0,4,0.580636,0.456602,51,4,0.357143,0.21039,1,12,0.393382,0.796735,person
99,5,0.420234,0.386879,134.5,13,0.542304,0.394539,15,3,0.317708,0.34281,0,4,0.40625,0.235294,62.5,11,0.633333,0.297794,15.5,9,0.166667,0.0490196,0,4,0.514706,0.596694,45,15,0.483185,0.154202,0,14,0.210172,0.42772,person
10.5,450,0.620238,0.623148,36,20,0.597222,0.454668,0,8,0.104762,0.348148,82,3,0.595238,0.546296,82.5,5,0.300016,0.264053,0,3,0,0,0,3,0.423016,0.266975,0,7,0.571429,0.535648,0,7,0.119048,0.881481,person
37.5,7,0.419857,0.341246,0.5,13,0.466054,0.260031,-1,1,0.154762,0.612903,110.5,16,0.461464,0.292792,120.5,5,0.223475,0.339653,0,2,0.785714,0.677419,0,7,0.428538,0.476175,8,4,0.444084,0.548713,0,7,0.151786,0.665323,person
0,652,0.397059,0.170732,56,23,0.336383,0.172538,101.5,7,0.640274,0.463447,8,7,0.683007,0.440379,20.5,18,0.541803,0.446364,51,20,0.316176,0.206402,0,4,0.528588,0.611957,7.5,20,0.383928,0.312598,0,9,0.166667,0.592141,person
20.5,4,0.406863,0.398099,0,7,0.339827,0.150138,0,7,0.206169,0.472911,5.5,2,0.596681,0.201408,15,6,0.288254,0.17771,0,424,0.253968,0.228956,70,12,0.344334,0.42299,74,4,0.538227,0.329405,0,8,0.355573,0.552947,person
0,25,0.336174,0.104329,0,20,0.347222,0.213968,23,8,0.317187,0.448571,70,3,0.699039,0.281033,27.5,10,0.381481,0.426614,75,12,0.375,0.274603,0,4,0.460938,0.565293,4,3,0.391916,0.342491,0,3,0.120833,0.615238,person
76.5,4,0.456689,0.32741,22.5,8,0.254167,0.333571,0,7,0.305556,0.421554,15,8,0.769444,0.230476,3.5,10,0.188272,0.387831,-1,399,0,0,6,35,0.44798,0.320866,0,4,0.394444,0.308571,0,5,0.419753,0.798589,person
70,6,0.402548,0.624499,48,4,0.623008,0.68729,0,10,0.1,0.4,163.5,5,0.682099,0.534607,10,3,0.0555556,0.0958333,-1,17,0,0,16.5,26,0.35,0.1875,0,3,0.508025,0.161111,72,16,0.425758,0.6875,person
13,77,0.515468,0.871351,3.5,6,0.697738,0.798643,-1,4,0,0,0,5,0.172549,0.162745,6.5,31,0.233987,0.312418,-1,28,0,0,-1,1,0,0,9,6,0.405882,0.15,0,10,0.451784,0.580448,person
110.5,8,0.227669,0.827828,1.5,4,0.586679,0.827256,19,12,0.189706,0.333559,6.5,15,0.353922,0.427928,26,11,0.0343137,0.15015,-1,4,0,0,60.5,7,0.529498,0.52092,46.5,10,0.458007,0.168318,0,10,0.426668,0.704516,person
86,4,0.440464,0.49415,28.5,3,0.603472,0.839973,0,6,0.09375,0.439024,0,3,0.4375,0.414634,64,12,0.212153,0.315244,-1,11,0,0,27,8,0.688393,0.232056,0,10,0.646368,0.216281,0,6,0.226799,0.666297,person
62,18,0.393299,0.604564,260,27,0.505074,0.457083,33,9,0.246175,0.344637,-1,1109,0.381313,0.28976,192,9,0.470539,0.341685,0,1075,0.272727,0.240196,4.5,10,0.825758,0.856822,8.5,13,0.360708,0.583409,0,20,0.482884,0.797395,person
0,4,0.430556,0.272321,214.5,10,0.44781,0.539461,94.5,10,0.182963,0.475298,0,1,0.235802,0.366567,73,4,0.353395,0.556052,0,918,0.722222,0.625,35.5,25,0.505401,0.852679,30,6,0.27888,0.426044,-1,2,0,0,person
2,4,0.792163,0.440287,560,1292,0.562004,0.28991,20,2,0.304321,0.489889,42,8,0.75,0.453263,55.5,14,0.28536,0.438369,0,1449,0,0,115.5,2,0.601563,0.663757,21,10,0.165644,0.333101,-1,2,0,0,person
-1,2,0,0,772,19,0.491983,0.571787,445,5,0.437425,0.588903,0,8,0.505208,0.926971,1006.5,27,0.423843,0.229429,0,4,0.127663,0.158847,132.5,5,0.64483,0.618698,84.5,14,0.209896,0.44879,-1,1,0,0,person
13,1556,0.589101,0.51425,307.5,2,0.408567,0.328272,13,4,0.228057,0.44257,165.5,1,0.246416,0.508045,565,11,0.319935,0.417234,0,1567,0,0,50,4,0.651374,0.75863,200.5,2,0.42454,0.579017,0,6,0.0828283,0.92381,person
4.5,44,0.376144,0.809007,4.5,4,0.415604,0.374923,-1,8,0,0,0,790,0.455556,0.344173,125.5,16,0.192667,0.229543,-1,7,0.2,0.164634,0,2,0.8,0.280488,48,10,0.455666,0.102605,0,9,0.4,0.531707,person
0,1,0.131519,0.901515,90.5,2,0.545662,0.258902,-1,5,0,0,6.5,2,0.342593,0.125,176.5,62,0.373545,0.245455,-1,10,0,0,37,2,0.736699,0.6707,77,10,0.505952,0.121347,94,8,0.412423,0.645089,person
-1,3,0.335859,0.570922,5,1,0.732864,0.861432,-1,8,0,0,0,27,0.412458,0.07171,149,3,0.328914,0.314125,0,949,0.590909,0.521277,-1,2,0,0,79,16,0.54758,0.306584,1,9,0.397868,0.716049,person
-1,12,0.886364,0.809524,0,4,0.309975,0.571693,13.5,5,0.161502,0.474143,-1,4,0,0,75,17,0.606506,0.2467,-1,1,0.204545,0.339286,-1,3,0.631738,0.684418,21,9,0.522588,0.319733,9,4,0.341606,0.708604,person
-1,8,0,0,5,8,0.683884,0.908754,32,9,0.284608,0.534415,-1,3,0,0,63.5,19,0.507239,0.253045,-1,28,0,0,-1,2,0.789394,0.758148,45.5,8,0.598769,0.541204,4.5,6,0.328191,0.793053,person
