@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_2_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_2_X_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Vertical_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_DiagonalPos_0 numeric
@attribute Hough_Lines_DiagonalNeg_0 numeric
@attribute Hough_Circles_Radius_0 numeric
@attribute Black_Pixel_1 numeric
@attribute Airs_Center_X_1 numeric
@attribute Airs_Center_Y_1 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_Vertical_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Hough_Lines_DiagonalNeg_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Airs_Triangle_1_Y_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_DiagonalPos_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Black_Pixel_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Triangle_1_X_3 numeric
@attribute Mass_Center_X_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Hough_Lines_Nb_3 numeric
@attribute Black_Pixel_4 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Triangle_1_X_4 numeric
@attribute Airs_Triangle_1_Y_4 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Hough_Lines_DiagonalPos_4 numeric
@attribute Hough_Lines_Nb_4 numeric
@attribute Airs_Center_X_5 numeric
@attribute Airs_Triangle_1_Y_5 numeric
@attribute Mass_Center_Y_5 numeric
@attribute Hough_Lines_Vertical_5 numeric
@attribute Hough_Lines_Horizontal_5 numeric
@attribute Hough_Lines_DiagonalPos_5 numeric
@attribute Hough_Lines_DiagonalNeg_5 numeric
@attribute Black_Pixel_6 numeric
@attribute Airs_Triangle_1_Y_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Mass_Center_Y_6 numeric
@attribute Hough_Lines_Vertical_6 numeric
@attribute Hough_Lines_DiagonalPos_6 numeric
@attribute Hough_Lines_DiagonalNeg_6 numeric
@attribute Hough_Circles_Radius_6 numeric
@attribute Black_Pixel_7 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Airs_Triangle_2_X_7 numeric
@attribute Airs_Contours_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_Vertical_7 numeric
@attribute Hough_Lines_Horizontal_7 numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Mass_Center_X_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Hough_Lines_Vertical_8 numeric
@attribute Hough_Lines_Horizontal_8 numeric
@attribute Hough_Lines_DiagonalPos_8 numeric
@attribute Hough_Lines_DiagonalNeg_8 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
49.0826,128.478,77.1302,0.493172,0.467489,31.25,9.375,28.125,31.25,51.0703,21.3827,1,80.5556,185.185,97.2222,0.822016,66.6667,0,33.3333,0,46.6667,23.0247,55.5556,115.403,0.60445,30,10,30,20.8333,93.8272,0.821189,33.3333,0,0,9.62963,98.4434,109.22,0.35912,16.6667,33.3333,0,6,13.7037,53.2492,-5.07246,4.93827,0.438025,60,20,20,5,34.7222,112.647,0.547965,0,16.6667,16.6667,66.6667,5.80247,4.93827,0.732593,0.205495,33.3333,0,66.6667,43.3333,13.5185,50.6614,121.576,71.1248,313.036,194.321,0.487269,0.645432,37.5,0,50,16.6667,103.704,0.131944,0.176667,100,0,0,0,police
47.8448,41.5922,69.9672,0.389741,0.492189,9.7561,31.7073,26.8293,31.7073,57.406,21.1883,1,92.1053,235.457,96.0526,0.926901,0,0,0,0,0,23.3709,44.389,134.458,0.594698,50,8.33333,16.6667,14.4737,153.061,0.860722,0,0,100,19.8622,116.868,94.7368,0.236501,33.3333,44.4444,11.1111,9,14.1604,46.2871,2.63158,-32.5218,0.216454,50,50,0,6,44.1442,159.605,0.387636,0,33.3333,0,66.6667,8.5213,-3.52393,0.694046,0.265813,0,0,100,44.0476,21.6792,47.6316,98.0726,18.1195,269.697,383.063,0.36129,0.433299,54.5455,0,18.1818,13.1579,-1.88964,0.19883,0.07672,0,0,0,0,police
51.2287,-14.6762,84.7628,0.362924,0.53936,42.8571,28.5714,17.8571,10.7143,48.3204,21.4753,0,83.7209,232.558,97.6744,0.85825,100,0,0,0,0,22.7788,55.814,130.762,0.689295,9.09091,27.2727,54.5455,0,0,0,0,0,0,13.1187,124.918,33.2997,0.314792,40,60,0,5,10.4949,48.8372,2.32558,6.57462,0.188441,50,50,0,4,34.8837,243.261,0.49521,25,0,0,75,14.4902,-53.9328,0.483112,0.559829,100,0,0,0,15.2057,43.3119,130.99,-11.9375,17.1479,326.526,0.280566,0.3559,50,50,0,42.8799,-19.7239,0.725566,0.343664,20,60,0,20,police
45.2085,86.6485,51.4881,0.392073,0.391411,26.3158,10.5263,34.2105,28.9474,56.3244,19.5227,1,72.619,282.766,60.7143,0.758902,0,0,100,0,42.7778,22.2751,48.8095,124.515,0.478504,35.2941,11.7647,47.0588,17.8571,222.008,0.855444,0,0,100,7.93651,108.642,29.5238,0.410317,60,0,20,5,14.7619,49.9316,2.38095,4.93827,0.427545,57.1429,28.5714,14.2857,7,43.0272,-47.6095,0.440741,0,12.5,37.5,50,6.66667,38.0725,0.670423,0.210741,0,0,75,35.5556,14.1799,45.2667,101.559,255.513,121.697,305.915,0.501997,0.573302,14.2857,0,42.8571,19.0476,4.93827,0.113964,0.103099,0,100,0,0,police
49.2457,-3.16458,55.1057,0.524069,0.436693,33.3333,8.88889,28.8889,28.8889,48.5635,21.2117,0,79.7872,213.811,91.4894,0.827025,0,100,0,0,60.2273,20.7447,51.0638,137.258,0.449832,0,27.2727,27.2727,19.1489,82.6446,0.756613,75,0,0,9.09091,97.7342,58.93,0.357503,0,50,0,6,11.4603,21.2766,4.25532,-17.2176,0.766162,22.2222,11.1111,22.2222,9,50,-49.9311,0.453066,25,0,25,50,1.78917,5.16529,0,0,0,0,0,0,14.1199,44.8936,113.12,5.16529,-53.5427,310.73,0.442191,0.42542,0,0,66.6667,34.0426,5.16529,0.27481,0.320455,0,25,75,0,police
57.764,-3.44271,64.1277,0.458304,0.438088,17.7778,13.3333,33.3333,35.5556,48.1242,20.4204,0,81.1321,124.6,86.7924,0.869497,0,0,100,0,0,18.0697,48.3774,116.499,0.603248,0,23.0769,23.0769,16.0377,103.835,0.823981,33.3333,0,33.3333,8.16401,94.3047,60.2418,0.535449,16.6667,33.3333,0,6,8.85341,17.9245,7.54717,3.69823,0.709722,37.5,25,25,8,48.1132,-44.7003,0.456035,20,0,20,60,2.53991,3.69823,0.846283,0.108208,0,0,50,0,10.7402,49.0566,110.947,114.645,181.559,368.879,0.464711,0.591401,0,0,100,34.9057,154.763,0.290724,0.346079,16.6667,0,83.3333,0,police
45.3862,6.1883,53.3558,0.482571,0.471596,11.7647,8.82353,44.1176,35.2941,52.0047,18.2556,1,69.1489,90.5387,97.8723,0.749428,20,0,80,0,42,18.8936,43.796,105.258,0.490267,12.5,25,43.75,18.0851,141.231,0.87,0,0,50,16.5532,98,-28.3844,0.576641,42.8571,21.4286,35.7143,14,5.82979,50,2.12766,205.231,0.144825,0,0,100,4,43.9925,-27.5132,0.558077,12.5,0,37.5,50,4.21277,4,0.832411,0.1616,0,0,100,0,13.4894,46.6026,99.1742,2.53659,4.52694,401.235,0.283887,0.390067,25,12.5,0,13.8298,4,0.117021,0.065,0,0,0,0,police
39.4309,85.2092,45.9472,0.425674,0.438258,31.4286,5.71429,28.5714,34.2857,54.4155,19.5642,1,65.8537,89.2326,69.5122,0.7009,25,25,50,0,34.0278,21.9004,48.5994,105.262,0.503129,27.2727,0,45.4545,15.8537,221.494,0.911265,0,0,0,15.6504,98.669,98.2735,0.451987,36.3636,0,45.4545,11,9.55285,46.3415,99.294,4.34028,0.104821,25,0,75,4,34.1645,-26.5842,0.457522,11.1111,0,33.3333,55.5556,2.28659,4.34028,0.896602,0.073896,0,0,0,0,15.1423,45.1101,96.7713,25.1836,-5.22361,315.688,0.483068,0.465191,0,0,42.8571,25.6098,25.1279,0.178952,0.140818,0,50,50,0,police
51.1364,41.3898,55.79,0.410533,0.506127,25,16.6667,25,33.3333,50.0812,21.6872,1,95.4545,216.942,97.7273,0,0,0,0,0,0,20.786,45.5475,112.854,0.461622,10,20,40,17.0455,202.087,0.813751,50,0,50,8.09659,101.997,0.692756,0.58042,0,100,0,7,11.7424,44.9981,-6.42671,0.083068,0.427021,33.3333,16.6667,33.3333,6,50,217.648,0.269342,20,20,0,60,4.87689,-22.7623,0.702847,0.346384,0,0,100,27.0833,12.9261,50,101.997,-16.2122,73.6813,314.269,0.50802,0.594049,0,40,40,28.4091,51.4633,0.257678,0.242753,0,0,100,0,police
36.9625,-6.31164,73.5313,0.359671,0.53778,25.5814,13.9535,34.8837,25.5814,51.7992,20.4765,1,77.2727,216.942,97.7273,0.639321,75,0,25,0,40.7407,21.9697,47.4281,97.2801,0.535086,46.6667,13.3333,26.6667,17.0455,74.3027,0.781893,75,0,25,13.1734,90.8779,91.4961,0.557144,18.1818,36.3636,36.3636,11,11.4899,48.8636,-48.1818,157.339,0.643519,55.5556,11.1111,22.2222,9,32.8835,-16.1751,0.712487,0,0,50,50,11.5741,-32.4342,0.78089,0.503514,57.1429,14.2857,28.5714,15.7407,8.83838,48.8636,82.3045,82.068,5.16529,287.6,0.426513,0.282601,14.2857,57.1429,0,0,0,0,0,0,0,0,0,police
45.1219,80.1418,57.6812,0.395937,0.535138,32.4324,13.5135,37.8378,16.2162,48.7534,17.5161,1,69.5122,232.005,86.9919,0.788644,50,0,50,0,26.4706,19.4644,51.2195,96.1169,0.401395,15.3846,46.1538,15.3846,18.2927,188.389,0.869041,0,0,100,14.2516,97.487,-12.1951,0.587953,45.4545,18.1818,36.3636,11,4.39981,39.0244,59.2617,-14.0279,0.702317,20,20,20,5,34.7376,-7.93476,0.347778,14.2857,28.5714,42.8571,14.2857,0.143472,0,0,0,0,0,0,0,15.2559,43.0947,89.2612,1.01176,1.87858,371.407,0.493984,0.440131,25,0,50,10.9756,3.84468,0,0,100,0,0,0,police
53.5531,-8.49605,56.9264,0.398513,0.498763,30.7692,20.5128,17.9487,30.7692,49.6473,20.5866,1,89.2857,215.42,97.619,0.898589,0,0,0,0,0,21.0582,46.2206,123.722,0.494049,8.33333,0,58.3333,22.619,123.148,0.836302,0,0,100,10.0529,93.8272,2.38095,0.41926,40,60,0,5,10.8466,47.7024,2.38095,282.187,0.414198,44.4444,44.4444,0,9,46.4286,300.02,0.175586,33.3333,0,16.6667,50,5.39683,-52.2046,0.621879,0.226672,0,0,75,39.2593,14.0741,51.1905,108.642,-23.7424,43.6972,318.609,0.377769,0.4951,0,50,50,30.9524,4.93827,0.26843,0.272749,0,25,75,0,police
39.7727,-11.7121,66.0373,0.413039,0.451493,22.8571,14.2857,34.2857,28.5714,53.5354,18.547,1,76.1364,221.234,81.8182,0.389423,50,0,50,0,30.7692,20.0612,41.9192,105.781,0.424903,33.3333,8.33333,41.6667,11.3636,144.231,0.901843,100,0,0,8.78497,94.3047,-47.4432,0.499392,50,40,0,10,10.1836,47.6145,96.9862,3.69823,0.394658,71.4286,28.5714,0,7,39.742,-42.7937,0.502476,0,0,37.5,62.5,9.17832,-62.5258,0.590581,0.360256,16.6667,0,83.3333,28.0769,11.6259,48.8636,101.701,0.788146,31.4998,203.282,0.274093,0.263723,0,0,0,18.1818,3.69823,0.099242,0.076923,0,100,0,0,police
49.7664,47.8183,52.6953,0.435074,0.361839,21.875,25,26.5625,26.5625,52.9664,19.0275,0,57.9023,34.1663,77.9343,0.665909,0,20,80,0,26.6667,11.701,43.2425,87.4021,0.480816,9.09091,18.1818,36.3636,39.4366,149.112,0.574402,25,0,75,6.43554,87.574,28.4411,0.368216,0,20,80,10,11.1593,14.0845,1.40845,-55.8185,0.666154,20,6.66667,60,15,47.7187,2.36686,0.282181,0,12.5,87.5,0,2.10184,2.36686,0.866291,0.134256,50,0,50,61.0256,11.9177,49.0225,70.2794,-31.194,-66.1981,637.733,0.453945,0.533732,38.8889,5.55556,33.3333,9.85915,10.6509,0.079812,0.141492,50,0,50,0,police
54.1667,-17.4793,60.864,0.471827,0.415386,33.3333,3.7037,25.9259,37.037,50.1563,23.0407,1,55.8824,151.511,44.1176,0.599353,0,0,100,0,31.7227,10.6618,47.9407,84.4652,0.327961,20,13.3333,13.3333,44.8529,23.8282,0.595103,25,16.6667,58.3333,2.11938,12.9758,1.47059,0.116503,0,16.6667,66.6667,6,10.186,50.8379,100.627,2.16263,0.413297,42.8571,0,42.8571,14,83.8235,2.16263,0.095588,0,0,0,100,2.78979,113.553,0,0,0,0,100,0,5.8391,39.7059,72.4481,81.4897,-3.84787,336.479,0.289881,0.437066,14.2857,0,85.7143,60.2941,1.53578,0.63311,0.612576,0,16.6667,83.3333,0,police
52.9478,22.8615,46.9895,0.55718,0.529459,25.8621,29.3103,17.2414,27.5862,49.8268,19.0293,0,59.2857,210.669,30.7143,0.623093,0,0,100,0,37.0238,11.2857,52.4908,78.8687,0.406367,23.5294,29.4118,29.4118,17.8571,72.6345,0.843335,20,0,60,4.26531,70.4082,-19.29,0.162683,0,28.5714,57.1429,7,11.1429,48.8754,25,-6.53061,0.766818,30.7692,46.1538,7.69231,13,55.7143,-31.0832,0.405135,35.7143,14.2857,14.2857,35.7143,4.20408,2.04082,0.699524,0.257782,0,0,100,40.5952,6.32653,47.1429,70.4082,-27.1249,71.608,342.528,0.328267,0.578184,33.3333,0,66.6667,52.1429,138.776,0.712471,0.75375,0,0,100,0,police
50.7143,32.9967,39.9777,0.441103,0.43062,51.4286,34.2857,8.57143,5.71429,48.0745,20.5756,1,63.0435,235.436,81.5217,0.671346,50,0,50,0,27.6596,18.0389,48.913,99.5926,0.496854,0,75,25,44.5652,27.5287,0.583276,25,0,50,8.46438,104.12,2.17391,0.20471,100,0,0,3,22.3867,46.7391,156.087,4.52694,0.125042,66.6667,22.2222,11.1111,9,81.5217,296.665,0,100,0,0,0,12.4422,4.52694,0.33487,0.498496,16.6667,0,50,0,14.3386,50.8234,100.073,-14.2126,20.6298,344.181,0.178837,0.384934,60,40,0,42.3913,-45.722,0.551151,0.599448,57.1429,0,42.8571,0,police
60.2941,-21.9154,47.2624,0.48899,0.279646,30.7692,23.0769,25.641,20.5128,44.1496,18.3781,1,67.7778,219.904,97.037,0.711068,0,0,100,0,36.6667,18.7556,48.8889,98,0.63165,20,40,0,46.6667,-80,0.495079,40,0,60,9.55556,98,73.5948,0.356207,0,33.3333,66.6667,6,23.9111,35.679,2.22222,-28,0.370444,30.7692,61.5385,0,13,53.3333,4,0.389464,57.1429,0,42.8571,0,4.22222,-12.8,0.824951,0.190401,33.3333,0,66.6667,0,17.5111,42.1993,88.5823,250.894,75.0605,338.262,0.491637,0.671127,44.4444,11.1111,22.2222,12.2222,11.5556,0.094444,0.159167,100,0,0,0,police
49.6797,17.6929,64.7848,0.462818,0.430239,37.8378,10.8108,24.3243,27.027,49.3223,17.7411,0,65.3061,195.752,43.8776,0.684375,28.5714,0,71.4286,0,35.4167,18.4949,41.8367,101.997,0.472782,16.6667,41.6667,25,38.7755,197.745,0.705751,0,0,80,10.034,101.997,-14.6406,0.168224,60,20,20,5,20.2381,48.9796,-10.7143,4.34028,0.463081,76.9231,0,15.3846,13,63.2653,4.34028,0.374181,40,0,60,0,6.80272,-22.9415,0.68389,0.21321,0,0,100,43.75,15.2211,49.3454,93.3774,214.651,-12.9098,434.342,0.368435,0.462853,0,40,20,24.4898,-41.897,0.214286,0.318478,60,0,40,0,police
46.4836,-11.0194,46.8974,0.431806,0.52556,53.3333,13.3333,20,13.3333,51.9536,17.0549,1,64.1026,193.825,82.0513,0.4632,75,0,25,0,0,14.66,41.0256,106.333,0.381211,0,71.4286,28.5714,39.7436,207.939,0.740338,0,0,100,13.3779,124.082,-3.89364,0.491453,100,0,0,4,25.0279,46.1538,2.5641,-57.656,0.488269,66.6667,11.1111,22.2222,9,69.2308,4.7259,0.130745,100,0,0,0,15.8863,-13.3184,0.319528,0.745035,14.2857,0,71.4286,51.087,10.3122,14.1026,106.333,-80.7038,6.57462,215.403,0.177094,0.276977,80,0,20,38.4615,-198.488,0.342735,0.626812,66.6667,0,33.3333,0,police
47.4481,32.1516,5.45373,0.448797,0.540022,36,32,24,8,43.2112,17.0987,1,78.5714,181.406,82.8571,0.876701,100,0,0,0,0,19.6925,48.8095,95.4861,0.701712,36.3636,54.5455,9.09091,45.2381,-22.5694,0.605119,16.6667,0,66.6667,11.5575,101.997,1.19048,0.466895,75,25,0,4,13.7897,38.3199,40.4313,237.733,0.652199,50,12.5,25,8,46.4286,4.34028,0.301563,100,0,0,0,13.4921,-25.9017,0.397055,0.35429,20,0,40,22.9167,14.5833,55.8353,111.175,-24.5242,124.141,319.307,0.333333,0.609491,42.8571,28.5714,28.5714,28.5714,193.337,0.2092,0.618002,50,0,50,0,police
45.5791,-80.4405,42.6654,0.377535,0.476311,50,27.7778,5.55556,16.6667,53.9683,21.2121,1,50,430.839,76.1905,0.615379,0,0,100,0,0,39.6104,47.619,237.603,0.193875,0,80,20,11.9048,103.306,0.675758,0,0,0,24.2424,208.217,-45.2381,0.303887,100,0,0,4,8.87446,9.52381,19.0476,454.545,0,0,0,0,0,35.7143,20.6612,0.244138,50,0,0,50,13.6364,20.6612,0.686508,0.187611,0,0,0,0,25.3247,50,206.612,-2.58264,22.6757,123.513,0.461372,0.595439,0,100,0,40.1981,-75.3696,0.416667,0.159091,0,0,0,0,police
46.7947,46.9131,41.9732,0.403264,0.56983,25,25,18.75,31.25,46.2329,21.7905,1,79.1667,277.778,75,0.827991,0,0,0,0,0,26.2153,50,199.653,0.443426,0,0,100,8.33333,347.222,0.895833,0,0,0,30.2083,173.611,-6.61765,0.475309,42.8571,57.1429,0,7,22.7431,31.6886,107.738,181.052,0.530214,0,0,50,2,49.7295,17.3611,0.417549,0,0,0,100,17.0139,17.3611,0.809896,0.243056,100,0,0,0,17.0139,47.9167,260.417,183.124,464.35,94.397,0.463805,0.690972,0,100,0,33.3333,-31.25,0.479167,0.175,0,50,50,0,police
48.9224,-29.9632,54.8381,0.498076,0.470525,26.087,17.3913,30.4348,26.087,47.0455,23.511,1,80.7692,266.272,89.7436,0.851107,0,0,0,0,0,30.3714,49.7519,182.578,0.589616,37.5,12.5,25,11.5385,261.593,0.860427,0,0,0,10.0796,136.742,3.84615,0,0,100,0,3,18.9655,48.0769,-14.0596,-3.01532,0.662069,60,40,0,5,46.1538,11.8906,0.486566,60,0,0,40,10.3448,-23.7812,0.534895,0.332404,0,0,33.3333,0,20.6897,55.0847,167.879,228.425,-16.35,167.723,0.498962,0.546251,0,100,0,53.8462,-70.0329,0.545971,0.30509,0,0,100,0,police
56.2159,-6.90479,48.2729,0.486313,0.463831,44.8276,17.2414,24.1379,13.7931,50,24.5787,1,86.5385,310.651,96.1538,0.855311,0,0,0,0,0,35.809,48.0769,195.28,0.605614,12.5,25,50,13.4615,289.475,0.832695,0,0,0,21.7507,161.725,-42.623,0.48781,40,60,0,5,14.0584,46.464,3.84615,11.8906,0.202682,0,100,0,2,48.0769,11.8906,0.33931,0,0,0,100,2.78515,0,0,0,0,0,0,0,16.8435,48.0769,184.304,322.745,585.904,80.0833,0.318171,0.495943,0,66.6667,33.3333,44.2308,-48.1949,0.308608,0.600894,33.3333,0,66.6667,0,police
53.8961,83.3403,48.9421,0.481744,0.515741,43.75,18.75,25,12.5,46.1039,23.5054,1,90,352,96,0.906667,0,0,0,0,0,37.2,50.6038,175.367,0.62856,37.5,0,37.5,10,11.1111,0,0,0,0,18.5333,166.667,-27.3469,0.328824,0,100,0,4,18.9333,35.2727,4,350.617,0.337407,33.3333,33.3333,33.3333,3,36,-38.8889,0.434622,33.3333,0,0,66.6667,4.26667,103.704,0,0,0,0,0,0,15.7333,50,155.556,-33.3333,35.2,150.811,0.077778,0.314815,0,100,0,40,-44.7771,0.592547,0.526082,50,0,50,0,police
48.3553,0.432825,36.7044,0.399115,0.268338,43.5897,35.8974,15.3846,5.12821,43.8765,17.1825,1,63,40,90,0.721906,0,0,100,0,29.9107,11.3214,37.317,90.7377,0.200108,0,100,0,49,184.471,0.715173,0,0,100,12.25,87.6913,39.193,0.108485,85.7143,14.2857,0,7,16.0357,42.0569,2,-15.9439,0.382414,38.4615,23.0769,30.7692,13,78,60.2188,0.839286,100,0,0,0,8.17857,159.856,0.414748,0.408311,0,0,85.7143,32.1429,10.6429,50,84.5026,-14.1002,13.1414,359.049,0.234881,0.673983,33.3333,33.3333,33.3333,36,-85.034,0.346946,0.489391,20,0,80,0,police
47.1943,102.035,44.826,0.389962,0.426812,51.4286,11.4286,20,17.1429,47.4442,19.5788,1,70.4082,84.3947,81.6327,0.516043,40,20,40,0,37.7358,7.16211,48.9796,53.3998,0.305031,0,75,25,43.8776,136.805,0.715793,0,0,100,9.47247,109.79,-11.9634,0.203628,25,75,0,4,15.5564,32.6012,-17.4644,188.722,0.299504,37.5,12.5,25,16,74.4898,-21.8685,0.647911,0,0,100,0,13.8236,3.55999,0.385763,0.534095,44.4444,0,44.4444,33.0189,3.196,3.06122,72.9797,86.9846,12.652,117.455,0.019274,0.331237,100,0,0,33.6735,-153.659,0.317432,0.529324,0,0,100,0,police
43.9191,103.752,2.83931,0.468669,0.517403,33.3333,36.3636,15.1515,15.1515,50.1773,15.4481,1,80.2083,161.481,78.125,0.805059,75,0,25,0,48.4848,8.67424,48.9583,57.8512,0.342823,16.6667,33.3333,50,45.8333,89.6042,0.704711,0,0,75,10.9091,96.1798,5.97944,0.594749,50,50,0,4,17.3485,47.9167,2.08333,-17.8512,0.340996,55,45,0,20,57.2917,-13.7507,0.483788,75,0,25,0,11.6288,192.744,0.377623,0.506546,28.5714,0,42.8571,41.8182,9.4697,47.9167,92.562,-37.9487,-1.94423,328.387,0.494752,0.59084,100,0,0,33.3333,229.081,0.304702,0.414252,20,0,80,0,police
48.5514,-13.7506,27.0663,0.505857,0.403803,46.6667,23.3333,26.6667,3.33333,42.3602,20.5483,1,88.1579,283.934,97.3684,0.913255,0,0,0,0,0,13.0459,47.3684,95.0656,0.309707,14.2857,28.5714,0,47.3684,-40.7644,0.31808,0,0,100,14.3337,104.12,10.8696,0.355478,0,100,0,3,18.981,48.6842,2.63158,4.52694,0.206243,33.3333,66.6667,0,6,50.468,2.307,0.077339,100,0,0,0,18.1411,258.035,0.224409,0.526156,50,0,0,29.7872,9.96641,48.6842,104.12,203.712,287.578,227.701,0.593889,0.901579,33.3333,66.6667,0,42.1053,-48.2873,0.385053,0.521365,0,16.6667,83.3333,0,police
47.9248,72.3967,15.5963,0.383063,0.356525,47.7273,31.8182,15.9091,4.54545,54.5608,18.8087,0,70.4082,117.083,68.3673,0.669955,66.6667,33.3333,0,0,34.0426,10.0738,44.5541,92.6612,0,0,100,0,48.9796,9.50657,0.639409,0,0,80,9.59618,113.173,-9.28382,0.2714,0,100,0,3,25.7924,40.2973,2.04082,-19.6167,0.51181,46.6667,26.6667,6.66667,15,64.2857,4.52694,0.515377,42.8571,0,57.1429,0,12.2449,-10.5628,0.254634,0.336074,0,0,60,55.3191,11.9844,48.9796,115.976,-6.63951,39.7057,387.968,0.396469,0.631107,77.7778,11.1111,11.1111,21.4286,237.933,0.184518,0.391739,33.3333,0,66.6667,0,police
49.6324,0.540657,47.6972,0.494704,0.516334,57.5758,15.1515,24.2424,3.0303,42.3203,18.2023,0,62.2222,170.18,88.8889,0.635638,50,0,50,0,43.9024,12.0867,58.8889,148.721,0.470364,0,100,0,47.7778,10.6358,0.650058,0,0,33.3333,9.26829,118.977,2.22222,0.235185,75,25,0,4,22.9268,52.2222,167.407,5.94884,0.327183,54.5455,9.09091,27.2727,11,45.5556,5.94884,0.636164,100,0,0,0,13.1707,156.626,0.227807,0.507063,16.6667,0,33.3333,0,20.8672,51.2909,127.11,-69.1944,47.0435,468.094,0.244143,0.162811,20,30,50,38.8889,-145.428,0.364503,0.470882,0,0,100,0,police
42.2764,86.0298,60.5781,0.491018,0.468005,19.2308,26.9231,23.0769,30.7692,34.5335,18.2648,1,58.9927,132.058,56.0976,0.350647,83.3333,16.6667,0,0,0,9.90854,48.7805,82.4653,0.39984,0,75,25,46.3415,104.289,0.750868,0,0,50,11.128,101.997,22.06,0.173584,100,0,0,3,22.9167,54.8781,95.1219,301.505,0.415598,38.4615,30.7692,30.7692,13,53.1983,-0.940669,0.532583,80,0,20,0,10.6707,57.6685,0.599492,0.31072,0,0,75,31.25,16.6667,54.8781,99.8264,-17.7706,55.4477,351.827,0.395993,0.605349,33.3333,0,66.6667,26.8293,32.5521,0.215955,0.476562,50,0,50,0,police
49.2366,0.582717,54.0704,0.461791,0.284923,36.1111,25,25,13.8889,43.2127,21.0368,0,63.9535,57.4237,69.7674,0.677108,33.3333,0,66.6667,0,30.2326,15.9546,52.3256,113.575,0.593887,0,71.4286,28.5714,48.8372,80.0636,0.768083,0,0,100,10.1136,113.575,2.32558,0.255814,66.6667,33.3333,0,3,23.364,58.1395,17.8891,5.40833,0.534253,45.4545,18.1818,27.2727,11,66.2791,5.40833,0.559098,0,0,100,0,11.8983,67.7329,0.488985,0.347871,0,0,40,51.1628,16.225,53.3462,121.259,221.741,261.403,330.599,0.346019,0.618629,0,100,0,25.5814,265.326,0.211586,0.404381,66.6667,0,33.3333,0,police
41.2552,82.9563,41.6851,0.362151,0.426701,34.0909,20.4545,20.4545,25,59.2757,18.1169,1,53.6585,240.053,82.9268,0.7287,71.4286,0,28.5714,0,26.087,16.2248,48.7805,132.325,0.764633,28.5714,14.2857,57.1429,10.9756,184.31,0.907407,0,0,0,29.2683,106.333,-63.4146,0.596862,63.6364,0,27.2727,11,10.8696,40.2439,111.28,4.7259,0.230692,0,50,50,4,41.4634,4.7259,0.536004,12.5,12.5,37.5,37.5,12.1951,4.7259,0.796877,0.294426,50,0,50,43.4783,13.2556,42.7466,108.363,66.7982,268.642,314.31,0.550543,0.651994,25,0,0,20.7317,4.7259,0.17082,0.162748,0,0,100,0,police
