@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_2_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_2_X_0 numeric
@attribute Airs_Contours_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_Nb_0 numeric
@attribute Black_Pixel_1 numeric
@attribute Airs_Center_X_1 numeric
@attribute Hough_Lines_Vertical_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Black_Pixel_2 numeric
@attribute Airs_Center_X_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Horizontal_2 numeric
@attribute Hough_Lines_Nb_2 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Contours_3 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Center_Y_4 numeric
@attribute Mass_Center_X_4 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Hough_Lines_DiagonalPos_4 numeric
@attribute Hough_Lines_DiagonalNeg_4 numeric
@attribute Black_Pixel_5 numeric
@attribute Airs_Center_X_5 numeric
@attribute Airs_Center_Y_5 numeric
@attribute Airs_Triangle_1_Y_5 numeric
@attribute Airs_Triangle_2_X_5 numeric
@attribute Mass_Center_X_5 numeric
@attribute Mass_Center_Y_5 numeric
@attribute Hough_Lines_Vertical_5 numeric
@attribute Hough_Lines_Horizontal_5 numeric
@attribute Hough_Lines_DiagonalNeg_5 numeric
@attribute Airs_Center_X_6 numeric
@attribute Airs_Triangle_1_X_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Mass_Center_Y_6 numeric
@attribute Hough_Lines_Horizontal_6 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Airs_Triangle_2_X_7 numeric
@attribute Harris_Corners_X_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Center_Y_8 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Hough_Lines_Vertical_8 numeric
@attribute Hough_Lines_Horizontal_8 numeric
@attribute Hough_Lines_DiagonalNeg_8 numeric
@attribute Airs_Center_X_9 numeric
@attribute Airs_Center_Y_9 numeric
@attribute Airs_Triangle_1_X_9 numeric
@attribute Mass_Center_Y_9 numeric
@attribute Hough_Lines_Vertical_9 numeric
@attribute Hough_Lines_DiagonalPos_9 numeric
@attribute Black_Pixel_10 numeric
@attribute Airs_Center_X_10 numeric
@attribute Airs_Triangle_2_X_10 numeric
@attribute Mass_Center_X_10 numeric
@attribute Mass_Center_Y_10 numeric
@attribute Hough_Lines_Vertical_10 numeric
@attribute Hough_Lines_DiagonalPos_10 numeric
@attribute Hough_Lines_DiagonalNeg_10 numeric
@attribute Airs_Center_X_11 numeric
@attribute Airs_Triangle_2_X_11 numeric
@attribute Airs_Length_Contours_11 numeric
@attribute Harris_Corners_X_11 numeric
@attribute Mass_Center_Y_11 numeric
@attribute Hough_Lines_Vertical_11 numeric
@attribute Hough_Lines_Horizontal_11 numeric
@attribute Airs_Center_X_12 numeric
@attribute Airs_Center_Y_12 numeric
@attribute Mass_Center_X_12 numeric
@attribute Mass_Center_Y_12 numeric
@attribute Hough_Lines_Horizontal_12 numeric
@attribute Hough_Lines_DiagonalNeg_12 numeric
@attribute Airs_Center_X_13 numeric
@attribute Airs_Triangle_1_Y_13 numeric
@attribute Airs_Triangle_2_X_13 numeric
@attribute Mass_Center_Y_13 numeric
@attribute Airs_Center_X_14 numeric
@attribute Airs_Center_Y_14 numeric
@attribute Airs_Triangle_1_X_14 numeric
@attribute Mass_Center_Y_14 numeric
@attribute Hough_Lines_Vertical_14 numeric
@attribute Hough_Lines_DiagonalPos_14 numeric
@attribute Hough_Lines_DiagonalNeg_14 numeric
@attribute Black_Pixel_15 numeric
@attribute Airs_Center_X_15 numeric
@attribute Airs_Center_Y_15 numeric
@attribute Airs_Triangle_1_Y_15 numeric
@attribute Mass_Center_X_15 numeric
@attribute Hough_Lines_Vertical_15 numeric
@attribute Hough_Lines_Horizontal_15 numeric
@attribute Hough_Lines_DiagonalNeg_15 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
48.7624,90.5555,11.1491,0.356445,0.547788,49.1525,40.678,3.38983,6.77966,23.0031,0,61,52,325.74,37,0.306667,60,5,9.38776,43.9131,40,60,14.2041,0,0,0,0,0,87,99.9584,157.283,0,100,0,0,9,99.9584,0.11,0.295918,50,0,0,50,6.04082,46,99.9584,-20.8246,193.895,0.410988,0.734064,33.3333,66.6667,0,61,16.5,0.854333,0.862245,100,47,-48.3132,251.2,97,0.520514,0.409839,0,49,64.5564,79.6543,0,0,100,0,47.0237,109.373,91.555,0.249206,33.3333,0,8.65306,52.8615,203.972,0.445455,0.8188,50,0,0,50.2888,-8.31615,810,76,0.53288,60,40,49,179.092,0,0,100,0,45.8833,-14.1239,145.709,0,19,99.9584,24.8235,0,100,0,0,7.10204,81,99.9584,387.339,0,100,0,0,paramedics
50,-55.1837,2.83146,0.396409,0.358566,40.3846,55.7692,0,3.84615,21.7748,1,44.7147,10.8167,361.853,10.8527,0.100775,50,4,10.3309,39.9017,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1628,77.6627,0.375637,0.571795,50,0,0,50,8.49732,56.0723,102.523,187.326,227.334,0,0,0,100,0,48.8372,188.372,0,0,100,48.8372,136.834,289.346,4.18605,0,0,0,48.8372,59.1716,47.0796,0,0,100,0,43.0233,116.494,-3.16495,0.340011,80,0,11.136,36.8421,10.2693,0.284607,0.6337,50,0,0,54.8432,147.879,1.5,74.4186,0.293516,77.7778,22.2222,48.8372,127.589,0,0,100,0,86.0465,3.69823,221.741,0.201923,8.13953,94.3047,6.71247,0,100,0,0,8.00537,68.6047,94.3047,-72.9079,0,100,0,0,paramedics
51.7766,-39.1441,10.0586,0.389395,0.285667,39.0625,51.5625,0,9.375,18.3673,0,59.0736,19.24,356.635,31.1953,0.226788,33.3333,6,9.07955,44.7233,0,100,0.957934,5.10204,0,0,0,0,91.8367,99.9584,229,0,100,0,0,57.1429,45.8142,0.703353,0.254859,28.5714,0,0,71.4286,7.87172,48.9796,114.536,47.5292,-84.0336,0.459184,0.556122,0,66.6667,33.3333,48.9796,2.04082,0.023088,0.040198,100,47.9592,4.16493,191.587,18.3673,0.580128,0.497114,0,48.9796,56.2266,92.8185,0,0,100,0,39.7959,131.195,-8.31557,0.483749,20,0,9.24615,62.2449,113.86,0.715986,0.767517,75,0,25,48.9796,-33.7027,14,81.2245,0.590683,50,50,48.9796,116.618,0,0,100,0,56.221,111.387,-6.57266,0,46.3082,101.299,77.551,0,100,0,0,6.83049,87.7551,95.7934,4.16493,0,100,0,0,paramedics
49.7585,-30.1126,78.6134,0.318362,0.414447,32.0755,52.8302,1.88679,13.2075,21.326,0,49.0196,218.725,334.347,7.84314,0.591866,50,8,6.86275,49.0196,0,100,12.7451,50,0.028322,0.046296,50,6,49.0196,88.9757,176.564,0,100,0,0,49.0196,104.167,0.612771,0.524195,33.3333,66.6667,0,0,7.88399,49.0196,136.719,39.2424,38.3272,0.102941,0.317708,0,100,0,49.809,107.843,0,0,75,49.0196,212.674,-180.7,13.7255,0,0,0,49.0196,21.7014,11.3515,0,0,100,0,32.3529,104.167,-4.41176,0.24177,50,0,6.12745,17.6471,11.534,0.050654,0.177083,75,0,25,84.3137,110.313,31.5,75.1634,0.474884,0,0,0,0,0,0,0,0,54.902,-31.4969,118.938,0,54.4019,92.188,24.5179,0.461806,33.3333,0,66.6667,7.67974,49.0196,28.2118,3.76157,0,0,100,0,paramedics
49.5074,0.242665,2.50888,0.435242,0.434517,51.8519,44.4444,1.85185,1.85185,23.3458,0,45.1255,-1.56863,375.066,14,0.01,44.4444,9,9.95455,49,33.3333,66.6667,7.68182,9,0,0,0,3,82,111.054,176.064,0,100,0,0,60.918,103.07,0.455599,0.548326,28.5714,57.1429,0,14.2857,7.72727,49,196.281,216.942,192,0,0,0,100,0,48,5.57536,0.081556,0.346465,100,49,-28.2732,192,76,0.600444,0.594444,0,50,129.132,40.8171,0.257576,33.3333,66.6667,0,34,111.054,63.4634,0.169617,33.3333,0,8.40909,51.1653,23.773,0.883333,0.758838,100,0,0,49,19.7023,2,26,0,0,50,41.8194,113.499,0.085556,0.465909,50,0,50.5095,79.856,-10.3926,0.225758,29,111.054,42,0,100,0,0,0,0,0,0,0,0,0,0,paramedics
50.7076,-0.622998,45.1034,0.321466,0.296462,57.4468,27.6596,6.38298,8.51064,26.3304,0,57.5472,35.5999,368.218,46.2264,0.161353,66.6667,6,10.2642,52.8111,0,100,9.09434,49.0566,0,0,80,5,32.0755,14,97.0416,0,0,0,0,11.3208,98,0.127358,0.93,100,0,0,0,4.03774,69.8113,98,72,113.92,0,0,100,0,0,0,0,0,0,0,0,0,0,98.1132,0,0,0,49.0566,24,52.3582,0.051358,0,100,0,34.9057,102,-15.0943,0.442399,33.3333,0,6.98113,19.8113,17.4044,0,0,100,0,0,78.3019,134.425,7.5,79.2453,0,100,0,0,0,0,0,0,0,78.3019,9.23077,141.852,0.477778,40.9957,104.035,108.007,0,100,0,0,14.6038,48.1132,98,-34.813,0.594751,50,50,0,paramedics
42.4702,0.252519,33.3676,0.367436,0.602481,35.1351,37.8378,13.5135,13.5135,24.2057,1,48.9796,326.379,213.662,39.7959,0.040816,100,4,9.34694,54.664,0,100,6.65306,0,0,0,0,0,78.5714,98,214.539,0.46,100,0,0,19.3878,98,0.30102,0.925,100,0,0,0,0.040816,0,0,0,0,0,0,0,0,0,73.4694,95.9184,0.789116,0.9125,100,44.898,-42,206.164,24.9433,0.501476,0.480324,0,48.9796,32,4,0.17119,0,100,0,25.5102,118,-15.4449,0.522634,33.3333,0,6.08163,0,0,0,0,0,0,0,59.1837,45.8142,60.5,27.551,0,100,0,25.5102,180,0.387755,0.83,100,0,63.2653,-159.273,39.7562,0.7125,52.0408,118,1.82616,0.222593,25,25,0,13.2653,50.3898,87.618,4,0.289399,66.6667,16.6667,0,paramedics
46.5241,-0.83672,43.3218,0.242054,0.351924,65.2174,19.5652,13.0435,2.17391,23.0876,1,51.087,9.2115,340.593,17.9348,0.249665,37.5,8,9.19732,54.2625,0,100,5.72742,45.6522,0,0,50,2,84.7826,94.3047,222.496,0.432692,75,25,0,47.8261,94.3047,0.312844,0.788572,57.1429,14.2857,0,28.5714,9.86622,0,0,0,0,0,0,0,0,0,85.8696,76.087,0.869565,0.932692,0,41.3043,-58.432,207.166,1.08696,0.400273,0.643972,0,48.913,16.642,3.69823,0,0,100,0,44.5652,96.1538,53.4387,0.409427,20,0,10.1171,14.1304,9.4518,0,0,100,0,0,81.5217,181.343,2,78.2609,0,100,0,0,0,0,0,0,0,86.9565,-86.2919,162.65,0,7.6087,94.3047,6.52174,0,100,0,0,13.7542,67.0678,89.2919,-37.9515,0.683747,50,25,0,paramedics
44.921,75.5143,37.5867,0.349105,0.311815,36.3636,43.1818,11.3636,9.09091,24.9473,0,49.0385,3.69823,391.238,25.9615,0.125,16.6667,6,8.52187,49.0385,0,100,8.59729,0,0,0,0,0,83.6538,149.942,88.5685,0.819328,50,50,0,32.6923,96.1169,0.225962,0.470588,100,0,0,0,16.1765,0,0,0,0,0,0,0,0,0,61.5385,92.1999,0.815385,0.819281,50,39.4231,-85.8644,232.988,1.37363,0.381328,0.354005,0,49.0385,11.534,-7.22799,0,0,100,0,48.0769,98.0392,61.9994,0.461695,0,0,8.1825,7.69231,3.69823,0,0,100,0,0,72.1154,66.5681,45.5,50,0.261574,60,20,40.3846,165.321,0.490385,0.861111,100,0,96.1538,3.84468,184.911,0,49.2801,86.6851,1.15463,0.051471,75,0,0,10.181,47.0107,29.073,3.84468,0.183523,28.5714,28.5714,42.8571,paramedics
45.8997,-5.03636,46.4661,0.444808,0.502734,54.717,28.3019,7.54717,9.43396,20.6311,1,51.0204,-20.4915,316.144,1.02041,0.121974,33.3333,6,8.68347,55.3288,0,100,2.92117,26.5306,0.183673,0.102941,100,2,83.6735,96.1169,211.011,0.137255,100,0,0,66.3265,96.1169,0.696973,0.826469,100,0,0,0,14.6459,0,0,0,0,0,0,0,0,0,54.0816,102.355,0.827551,0.82598,100,44.898,-85.9723,267.36,2.04082,0.465411,0.408366,0,48.9796,23.0681,30.7574,0.088235,0,100,0,28.5714,103.806,60.0495,0.620177,0,0,9.84394,17.3469,4.16493,0,0,100,0,0,80.6122,146.293,1,85.4592,0,100,0,0,0,0,0,0,0,66.3265,-63.3264,74.1183,0.17507,33.6735,96.1169,20.4082,0.019608,100,0,0,13.0852,59.5714,80.1682,64.2127,0.479743,30,70,0,paramedics
42.2242,268.865,26.7001,0.546472,0.423228,16.6667,75,0,8.33333,18.2692,0,57.1429,204.082,58.4558,71.4286,0.519841,0,0,39.5604,45.5882,0,0,42.8571,0,0,0,0,0,50,402.367,64.2843,0.384615,0,0,0,46.4286,473.373,0,0,0,0,0,0,24.1758,0,0,0,0,0,0,0,0,0,46.4286,7.14286,0.357143,0.057692,0,32.1429,59.1716,51.0204,33.3333,0.285714,0.115385,0,46.4286,414.201,295.858,0.692308,0,0,0,21.4286,591.716,7.14286,0.794872,0,0,26.3736,35.7143,249.433,0,0,0,0,0,48.5023,700.976,5,64.2857,0.416667,0,100,46.4286,266.272,0.357143,0.211538,0,0,39.2857,59.1716,510.204,0.441026,28.5714,118.343,42.8571,0.230769,0,0,0,6.04396,0,0,0,0,0,0,0,paramedics
48.3871,2.60146,13.2436,0.312969,0.435249,54.5455,45.4545,0,0,21.4286,0,46.6667,151.111,54.799,53.3333,0.259259,0,0,33.3333,48.7629,0,0,27.2222,0,0,0,0,0,63.3333,381.944,45.5563,0,0,0,0,46.6667,312.5,0.262222,0.205556,0,100,0,0,23.3333,0,0,0,0,0,0,0,0,0,46.6667,-60,0.133333,0.270833,0,46.6667,69.4445,151.111,35.5556,0.398765,0.246142,0,46.6667,277.778,69.4445,0.458333,0,0,0,20,416.667,6.66667,0.416667,0,0,25,20,44.4444,0,0,0,0,0,51.0256,162.963,11,66.6667,0.618056,0,100,20,590.278,0,0,0,0,36.6667,575.397,19.0476,0.25,0,0,0,0,0,0,0,13.8889,46.6667,347.222,-486.111,0,0,0,0,paramedics
50.1015,29.5858,28.7922,0.337262,0.326919,50,35.7143,0,14.2857,25,0,52.5641,295.858,57.9,50,0.487179,0,0,33.9744,49.2308,0,0,21.1538,0,0,0,0,0,26.9231,381.944,32.9706,0,0,0,0,19.2308,277.778,0.205128,0.222222,0,0,0,0,20.5128,0,0,0,0,0,0,0,0,0,46.1538,7.69231,0.384615,0.777778,0,45.3846,-284.091,446.477,92.3077,0,0,0,45.3846,520.833,416.667,0.305556,0,0,0,7.69231,694.444,7.69231,0,0,0,33.9744,46.1538,236.686,0.320513,0.361111,0,0,0,50.4049,45.1573,9,53.8462,0.3125,0,0,46.1538,381.944,0.262108,0.182099,0,0,15.3846,694.444,192.308,0,30.7692,381.944,64.1026,0,0,0,0,24.359,0,0,0,0,0,0,0,paramedics
44.8663,23.5629,21.8164,0.528443,0.467091,50,41.6667,8.33333,0,36.1702,0,66.6667,577.778,41.7477,93.3333,0.444444,0,0,34.5455,46.6667,0,0,4.24242,0,0,0,0,0,0,0,0,0,0,0,0,46.6667,454.545,0.195556,0.336364,0,0,0,0,32.7273,46.6667,454.545,232.908,44.4444,0,0,0,0,0,46.6667,166.667,0,0,0,33.3333,82.6446,44.4444,16.6667,0.289899,0.283747,0,46.6667,206.612,247.934,0,0,0,0,33.3333,413.223,-3.33333,0.295455,0,0,23.0303,73.3333,488.889,0,0,0,0,0,44.8718,44.4444,6.5,80,0.712121,0,100,43.3333,619.835,0.604444,0.709091,0,0,53.3333,623.591,145.455,0.227273,56.6667,413.223,73.3333,0.090909,0,0,0,10.303,83.3333,371.901,82.6446,0,0,0,0,paramedics
48.3714,25.4245,15.5264,0.444958,0.49474,41.1765,52.9412,5.88235,0,39.3617,0,53.8462,247.445,48.0937,61.5385,0.418803,0,0,27.972,46.1538,0,0,2.0979,0,0,0,0,0,56.1538,388.43,36.799,0.272727,0,0,0,11.5385,413.223,0,0,0,0,0,0,31.4685,53.8462,247.934,82.6446,1094.67,0,0,0,0,0,46.1538,-53.8462,0.192308,0.340909,0,46.1538,50.8582,505.234,3.84615,0.632479,0.383838,0,46.1538,578.512,413.223,0,0,0,0,26.9231,454.545,61.5385,0.287879,0,0,27.972,30.7692,355.03,0,0,0,0,0,46.1538,591.716,12.5,69.2308,0,0,0,0,0,0,0,0,0,34.6154,82.6446,591.716,0.272727,23.0769,397.727,41.7582,0.090909,0,0,0,31.4685,46.1538,82.6446,82.6446,0.299145,0,0,0,paramedics
53.3974,-7.73333,45.8638,0.453377,0.366777,48.7805,39.0244,7.31707,4.87805,20.5266,1,55.4054,53.1613,164.066,24.3243,0.540121,66.6667,3,10.6131,48.6487,0,100,11.6678,27.027,0.102302,0.180849,0,3,77.027,118.977,180.964,0,100,0,0,74.3243,98.1559,0.795395,0.612556,66.6667,0,0,33.3333,10.2175,48.6487,193.337,161.881,-129.048,0.096847,0.786585,0,100,0,48.6487,94.5946,0.720721,0.597561,100,39.1892,-63.8792,278.966,2.7027,0.420808,0.276685,0,48.6487,23.7954,-7.13861,0.146341,0,100,0,45.9459,127.9,80.8677,0.427471,16.6667,0,16.414,33.7838,93.7424,0.055716,0.079268,60,0,40,0,0,0,56.7568,0,0,0,47.1429,122.291,0.23705,0.265244,33.3333,0,83.7838,5.94884,280.705,0,56.7568,118.977,43.8276,0,100,0,0,3.88926,74.3243,17.8465,5.94884,0.656156,0,100,0,paramedics
47.5,1,39.8909,0.428469,0.374262,51.7241,27.5862,13.7931,6.89655,21.2833,1,50,180.108,124.439,21,0.409057,0,4,13.9429,55.272,0,66.6667,2.17143,18,0,0,0,0,74,138.776,117.147,0.457143,100,0,0,48,130.612,0.523609,0.550923,0,0,0,100,13.1429,48,228.571,195.918,368,0.42,0.421429,0,100,0,48,4,0.384,0.62,100,40,159.555,-106.182,78,0.414356,0.260127,0,48,40.8163,11.2731,0.185714,0,100,0,44,146.939,109.946,0.366703,25,0,16.6857,16,112,0,0,100,0,0,68,288,2,69,0,100,0,60,257.143,0,0,100,0,74,8.16327,389.818,0,46,138.776,4,0.039456,100,0,0,21.7143,45.3595,130.796,16.3265,0.568889,100,0,0,paramedics
47.8261,108.06,44.6423,0.475584,0.495085,51.8519,33.3333,14.8148,0,24.2188,1,48.2143,509.533,157.546,10.7143,0.300879,66.6667,3,14.9554,48.2143,0,50,8.03571,45.3571,0.375,0.179688,100,2,60.7143,151.367,139.209,0.296875,100,0,0,51.7857,146.484,0.45314,0.638964,33.3333,0,0,66.6667,18.75,46.3677,161.854,-34.8772,270.894,0.246032,0.149306,33.3333,66.6667,0,48.2143,92.8571,0.830357,0.726562,100,26.7857,-78.125,178.571,7.14286,0.208237,0.426134,0,48.2143,39.0625,14.4531,0.080729,0,100,0,44.6429,156.25,-16.5203,0.370614,50,0,13.058,10.7143,38.2653,0,0,100,0,0,92.8571,331.633,0,94.0476,0,0,0,14.2857,195.312,0.111607,0.447917,0,0,80.3571,-30.0598,271.445,0,16.0714,151.367,3.57143,0,100,0,0,21.7634,54.3145,137.644,311.198,0.674355,75,25,0,paramedics
36.3571,-6.46995,46.8611,0.456977,0.42959,43.3333,40,6.66667,10,21.2602,1,52,64,162.839,26,0.419259,0,3,14.5333,46,0,100,11.8667,44,0,0,0,1,46,161.111,155.672,0.76494,66.6667,33.3333,0,62,155.556,0.584868,0.745944,100,0,0,0,16.1333,48,238.889,111.111,720,0.2,0.408333,0,100,0,48,4,0.39954,0.263845,66.6667,18,11.1111,16,2,0.18,0.1,0,46,216.667,82.0513,0.67803,0,0,100,6,305.556,4,0.922222,0,0,19.8667,18,172,0.051111,0.101852,100,0,0,66,192,2.5,84,0.9,100,0,48,311.111,0,0,0,0,38,11.1111,0,0.374868,32,161.111,48,0.033333,100,0,0,9.2,74,161.111,11.1111,0.31,100,0,0,paramedics
41.453,13.1175,46.2372,0.473927,0.394963,48.4848,30.303,9.09091,12.1212,18.9096,1,58.6207,-11.8906,129.409,82.7586,0.623941,0,2,14.0974,55.2704,0,33.3333,11.8661,46.5242,0.084565,0.411765,0,1,45.3022,139.842,157.378,0.586238,100,0,0,63.7931,138.408,0.707755,0.672212,33.3333,0,0,66.6667,13.7931,48.2759,229.239,168.685,439.952,0.431034,0.397059,0,100,0,48.2759,93.1034,0.495895,0.486695,100,37.931,18.1661,11.8906,44.8276,0.328065,0.138889,0,48.2759,103.806,8.65052,0.294205,0,25,75,25.8621,198.962,3.44828,0.75634,0,0,18.4584,18.9655,-29.7265,0.058238,0.560784,100,0,0,48.2759,321.046,30.5,96.5517,0.696779,100,0,44.8276,272.491,0,0,0,0,65.5172,479.211,371.629,0.332378,25.8621,142.734,6.89655,0.387302,60,0,40,7.70791,48.2759,90.8305,8.65052,0,0,100,0,paramedics
39.2622,143.684,40.0375,0.300589,0.29513,47.8261,43.4783,0,8.69565,26.8041,1,47.7273,413.223,220.243,2.27273,0.335891,60,5,17.9924,43.8995,0,100,15.9091,47.7273,0.217172,0.195988,100,1,63.6364,199.653,103.912,0.744599,50,50,0,70.4545,199.653,0.824242,0.767361,100,0,0,0,14.7727,47.7273,329.861,276.538,413.223,0.25,0.447917,0,100,0,47.7273,90.9091,0.766835,0.588349,100,27.2727,17.3611,20.6612,18.1818,0.227273,0.234954,0,47.7273,130.208,-34.7222,0.25,0,50,50,34.0909,277.778,4.54545,0,0,0,16.8561,29.5455,41.3223,0.26936,0.335648,100,0,0,88.6364,413.223,5,92.4242,0.347222,0,0,13.6364,269.097,0,0,0,0,72.7273,17.3611,384.298,0.083333,50,199.653,69.622,0,100,0,0,10.0379,57.4834,113.694,112.847,0.429293,0,100,0,paramedics
45.2359,-23.6767,35.8256,0.441252,0.378582,50,45,5,0,25.2632,1,47.2222,230.098,126.76,16.6667,0.194444,0,2,16.1836,0,0,0,10.628,47.2222,0,0,0,0,44.4444,207.939,98.9024,0.764895,50,50,0,58.3333,198.488,0.299383,0.396135,100,0,0,0,22.9469,41.6667,179.584,-29.599,400.422,0.599868,0.379227,0,100,0,47.2222,5.55556,0.527778,0.195652,0,11.1111,37.8072,30.8642,19.4444,0.111111,0.065217,0,47.2222,179.584,36.5469,0.446457,0,100,0,27.7778,311.909,5.55556,0.780538,0,0,18.3575,23.1079,30.8642,0.140741,0.127536,100,0,0,61.1111,269.547,2.5,58.3333,0.168116,100,0,0,0,0,0,0,0,69.4444,18.9036,308.642,0,30.5556,207.939,89.3133,0.15942,0,0,0,30.4348,62.728,210.973,-102.079,0.64952,50,0,0,paramedics
43.5484,2.60146,34.6603,0.456539,0.415394,68.75,12.5,12.5,6.25,19.2402,1,56.6667,177.778,87.669,40,0.620635,0,2,13.6,0,0,0,8.53333,50.3252,0,0,0,0,53.3333,192,103.277,0.658788,33.3333,66.6667,0,63.3333,168,0.777778,0.5,100,0,0,0,18.6667,46.6667,280,208,577.778,0.609877,0.715926,0,100,0,40,96.0976,0.45582,0.294921,0,6.66667,16,44.4444,3.33333,0,0,0,46.6667,104,16,0.210313,0,100,0,33.3333,248,6.66667,0.669524,100,0,25.3333,30,44.4444,0.411459,0.168851,0,0,0,73.3333,698.039,3,80,0.353333,100,0,0,0,0,0,0,0,73.3333,122.667,577.778,0,49.0328,188.891,1.87625,0.046667,100,0,0,21.0667,52.2222,112,40,0.333333,0,100,0,paramedics
47.3428,200.788,21.3973,0.382242,0.39147,44.4444,44.4444,11.1111,0,25.9058,1,22.2222,185.185,25.4853,27.7778,0.277778,0,0,18.8406,53.6688,0,100,4.83092,75,0.75,0.869565,0,0,44.4444,207.939,147.51,0.559903,33.3333,66.6667,0,52.7778,189.036,0.512252,0.575831,50,0,0,50,17.1498,47.2222,207.939,465.028,-308.642,0.453054,0.49447,0,0,0,44.4444,5.55556,0.311111,0.123913,100,0,0,0,83.3333,0,0,0,47.2222,94.518,18.9036,0,0,100,0,0,0,0,0,66.6667,0,19.3237,13.8889,34.1131,0,0,100,0,0,50,493.827,89.5,75,0.389353,100,0,47.2222,311.909,0.277778,0.362319,0,0,75,18.9036,524.691,0,16.6667,207.939,27.7778,0,100,0,0,7.97101,72.2222,94.518,18.9036,0.625,0,0,0,paramedics
41.8525,-6.84141,37.8473,0.407245,0.3849,25,43.75,12.5,18.75,22.9167,1,41.6667,185.185,50.799,50,0.438272,0,0,20.2778,55.4444,0,0,26.3889,50,0.564815,0.525,0,0,38.8889,162.5,66.9117,0.256349,0,0,0,52.7778,225,0.5003,0.447908,0,0,0,100,22.2222,47.2222,225,33.9286,493.827,0.484205,0.443873,0,100,0,19.4444,5.55556,0.17037,0.113333,0,0,0,0,0,0,0,0,47.2222,187.5,108.333,0,0,100,0,0,0,0,0,0,0,16.3889,30.5556,141.975,0,0,100,0,0,55.5556,595.497,22,44.4444,0.3875,100,0,0,0,0,0,0,0,61.1111,11.2903,213.063,0.294697,50,237.5,5.55556,0,100,0,0,26.9444,40.6944,209.375,100,0.433862,100,0,0,paramedics
48.3517,1.20758,92.4222,0.408659,0.274408,50,50,0,0,19.6809,1,13.6364,-0.000001,31.7279,13.6364,0.136364,33.3333,3,18.9723,49.4019,0,100,15.415,18.1818,0.204545,0.855072,0,1,79.5455,210.775,80.2777,0,100,0,0,47.7273,189.036,0.261304,0.532321,0,50,0,50,17.9842,47.7273,330.813,320.605,-356.198,0,0,0,100,0,47.7273,-81.8182,0,0,0,45.4545,-29.7056,392.562,81.8182,0.724747,0.475845,0,43.1818,245.747,131.213,0.271739,0,0,0,47.529,210.383,90.9091,0.182752,66.6667,0,13.0435,0,0,0,0,100,0,0,54.5455,-82.6446,5,24.2424,0.663768,0,100,41.7984,201.611,0.140152,0.199275,100,0,81.8182,18.9036,371.901,0,13.6364,207.939,14.4385,0,100,0,0,0.790514,0,0,0,0,0,0,0,paramedics
