%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Black_Pixel_16 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Harris_Corners_9 NUMERIC
@ATTRIBUTE  Harris_Corners_10 NUMERIC
@ATTRIBUTE  Harris_Corners_11 NUMERIC
@ATTRIBUTE  Harris_Corners_12 NUMERIC
@ATTRIBUTE  Harris_Corners_13 NUMERIC
@ATTRIBUTE  Harris_Corners_14 NUMERIC
@ATTRIBUTE  Harris_Corners_15 NUMERIC
@ATTRIBUTE  Harris_Corners_16 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Length_Area_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0,184,80,0,0,276,72,0,283,0,0,261,133,0,0,258,0,1011,1010,0,0,18,974,0,1015,0,0,810,1020,0,0,1004,0,75.0122,42.7279,0,0,80.669,61.2548,0,168.309,0,0,75.9411,72.3259,0,0,120.083,0,12.2911,7.5,0,0,13.437,5.125,0,19.134,0,0,13.1484,11.1295,0,0,18.8519,0,9.45969,1.75,0,0,10.8882,13.6042,0,15.7387,0,0,14.1698,15.1138,0,0,12.4676,person
0,267,106,0,0,291,174,0,220,0,0,368,103,0,0,257,0,1010,1000,0,0,851,943,0,4,0,0,1000,1016,0,0,33,0,81.1543,48.4853,0,0,104.225,117.196,0,82.4264,0,0,71.9411,48.5269,0,0,64.8701,0,20.1922,10.8333,0,0,15.004,10.8333,0,6.58586,0,0,17.684,6.08352,0,0,18.2769,0,13.1105,3.33333,0,0,13.3892,10.9038,0,5.68687,0,0,18.6285,10.2545,0,0,10.0759,person
0,189,138,0,0,239,113,0,345,0,0,220,256,0,0,280,0,1012,939,0,0,860,29,0,1015,0,0,933,900,0,0,954,0,81.3553,108.142,0,0,165.966,76.0833,0,75.4558,0,0,84.669,88.669,0,0,110.527,0,20.1876,25.3333,0,0,14.6396,5.94872,0,3.35111,0,0,20.0354,12.7635,0,0,20.9333,0,7.61741,7.5,0,0,13.8919,13.2564,0,9.07111,0,0,15.9662,12.9935,0,0,10.2889,person
0,113,138,0,0,141,118,0,203,0,0,93,144,0,0,51,0,1011,880,0,0,960,993,0,18,0,0,986,995,0,0,1016,0,77.9828,73.5563,0,0,68.0833,66.669,0,182.853,0,0,59.2132,61.3137,0,0,28.8284,0,18.274,4.22222,0,0,24.4107,11.0884,0,9.61595,0,0,10.9762,0,0,0,0,0,14.6587,2.55556,0,0,22.5714,16.2611,0,11.8441,0,0,4.09524,0,0,0,0,person
0,99,40,0,0,144,43,0,189,0,0,73,102,0,0,110,0,8,987,0,0,993,998,0,12,0,0,11,39,0,0,9,0,66.0416,48.1421,0,0,75.598,24.3848,0,207.681,0,0,61.799,80.8701,0,0,81.2132,0,26.4881,19,0,0,22.2121,2.92424,0,5.96667,0,0,22.5648,4.36667,0,0,14.3333,0,9.47619,1.5,0,0,23.2222,26.7803,0,6.93846,0,0,20.3704,11.7778,0,0,0.666667,person
0,162,52,0,0,199,14,0,211,0,0,155,47,0,0,132,0,992,1013,0,0,979,9,0,5,0,0,9,1013,0,0,31,0,65.4558,39.0711,0,0,143.012,8.24264,0,133.64,0,0,75.2132,36.2843,0,0,87.4558,0,18.1875,0,0,0,23.2669,2.44444,0,13.4545,0,0,10.3438,6.86508,0,0,20.2083,0,4.5,0,0,0,16.4362,29.2222,0,18.8065,0,0,4.54167,5.66667,0,0,5.5,person
0,62,19,0,0,189,8,0,112,0,0,108,147,0,0,182,0,997,991,0,0,868,11,0,59,0,0,876,24,0,0,45,0,54.9706,16.4853,0,0,81.6396,3.41421,0,46.5269,0,0,78.1838,59.4558,0,0,105.598,0,14,3,0,0,16.2012,1.33333,0,21.746,0,0,20.5272,7.657,0,0,21.8222,0,4.125,8,0,0,16.4377,29.6667,0,23.1396,0,0,11.0109,8.6907,0,0,16.6333,person
7,207,132,24,24,271,99,24,193,42,53,243,96,20,41,254,1020,1000,1000,6,3,9,13,4,5,982,3,888,945,6,1007,826,2,96.3259,60.4853,30.4853,0,118.752,54.4264,0,70.0416,0,36.4853,98.7696,55.2548,0,47.799,89.0711,0,18.0726,0,0,0,17.1743,7.57698,0,11.4424,0,29.5,13.4065,9.99917,0,24.8519,16.4889,0,15.9321,0,0,0,15.6222,23.0397,0,16.7848,0,16,15.4927,9.05979,0,12,4.86667,person
0,120,83,0,0,65,111,0,144,0,0,157,57,0,0,136,0,1015,912,0,0,1011,899,0,16,0,0,795,952,0,0,4,0,73.8406,117.598,0,0,28.8284,147.095,0,70.1838,0,0,82.2843,42.5269,0,0,143.799,0,13.7347,26.3333,0,0,18.3333,6.6554,0,14.8278,0,0,18.1071,9.80859,0,0,7.83078,0,6.70053,11.75,0,0,18.1667,20.6143,0,19.4167,0,0,10.2917,6.24556,0,0,19.8117,person
0,108,84,0,0,189,84,0,135,0,0,143,63,0,0,91,0,1016,1005,0,0,831,907,0,11,0,0,777,1006,0,0,25,0,77.4975,51.3137,0,0,76.5685,54.669,0,32.4853,0,0,90.7696,61.3553,0,0,125.012,0,8.79066,0,0,0,21.8806,8.00307,0,4.77778,0,0,14.2792,14.8333,0,0,10.4667,0,11.9121,0,0,0,18.5903,22.1247,0,5.30556,0,0,10.4521,9.36275,0,0,2.13333,person
0,143,46,0,0,223,63,0,140,0,0,175,87,0,0,114,0,52,1008,0,0,90,943,0,939,0,0,920,1009,0,0,24,0,87.1543,38.4853,0,0,117.255,39.9411,0,71.8406,0,0,112.083,66.669,0,0,84.5269,0,14.565,8.5,0,0,13.3444,6.21429,0,1,0,0,7.22368,15.3375,0,0,27.4949,0,7.05523,5.25,0,0,8.80202,24.7825,0,1.5,0,0,7.09649,10.4198,0,0,11.202,person
0,93,82,0,0,157,86,0,185,0,0,111,164,0,0,57,0,884,14,0,0,967,924,0,10,0,0,1010,798,0,0,999,0,81.1543,73.3137,0,0,119.296,116.853,0,74.6274,0,0,86.5269,77.7401,0,0,50.7279,0,10.3862,3.83333,0,0,22.3611,8.2931,0,11.4043,0,0,9.3914,8.02623,0,0,17.1111,0,8.25103,4.45833,0,0,16.2593,16.1954,0,10.2654,0,0,16.6086,6.60648,0,0,11.5,person
0,102,127,0,0,129,78,0,183,0,0,127,172,0,0,86,0,1000,9,0,0,960,944,0,5,0,0,989,812,0,0,3,0,79.9828,154.527,0,0,70.3259,69.598,0,75.4558,0,0,93.3553,74.0833,0,0,98.1421,0,17.6911,8.52381,0,0,22.6325,5.3875,0,9.83333,0,0,11.6496,6.87984,0,0,7.33333,0,12.7343,6.47619,0,0,17.4602,17.6125,0,6.43333,0,0,21.6197,9.99841,0,0,9,person
0,95,7,0,0,190,92,0,166,0,0,129,88,0,0,108,0,1011,8,0,0,915,7,0,1011,0,0,27,965,0,0,916,0,68.4264,3.41421,0,0,160.468,124.953,0,74.5269,0,0,94.2843,74.7696,0,0,60.4853,0,24.8111,1.33333,0,0,13.2704,10.3577,0,7.62492,0,0,19.8778,9.10417,0,0,0,0,10.7694,29.6667,0,0,11.5037,19.2764,0,12.3027,0,0,10.975,16.7708,0,0,0,person
0,114,54,0,0,147,90,0,94,0,0,68,93,0,0,107,0,974,996,0,0,963,914,0,30,0,0,1005,909,0,0,21,0,74.1838,38.4853,0,0,77.0122,115.054,0,48.6274,0,0,42.0416,65.799,0,0,114.77,0,14.1166,8.5,0,0,13.7911,7.83333,0,3.69167,0,0,19.1195,3.75,0,0,24.6061,0,4.67286,2.75,0,0,9.82028,14.8981,0,18.6333,0,0,5.28956,4.6,0,0,6.39394,person
0,115,105,0,0,221,138,0,161,0,0,102,144,0,0,105,0,6,39,0,0,5,892,0,8,0,0,1007,952,0,0,4,0,73.4975,127.598,0,0,200.208,75.0122,0,106.225,0,0,57.2132,66.8701,0,0,75.4558,0,22.3763,9.5,0,0,21.1296,10.6218,0,7.2854,0,0,16.2811,4.49658,0,0,21.4444,0,10.75,7.4,0,0,14.1291,21.4958,0,15.9618,0,0,9.40067,7.32991,0,0,18.3611,person
0,110,80,0,0,230,7,0,208,0,0,147,67,0,0,182,0,947,992,0,0,924,6,0,1018,0,0,18,19,0,0,848,0,133.882,102.485,0,0,102.912,0,0,90.669,0,0,75.9411,32.0416,0,0,116.426,0,23.7708,12.3333,0,0,10.3926,0,0,9.22243,0,0,22.2812,5.84858,0,0,16.463,0,9.02083,4.33333,0,0,11.6,0,0,15.4643,0,0,7.13839,4.72767,0,0,7.74074,person
0,63,100,0,0,161,37,0,284,0,0,80,156,0,0,194,0,988,987,0,0,7,4,0,35,0,0,941,963,0,0,44,0,34.1421,114.87,0,0,67.9411,45.6985,0,187.522,0,0,40.1421,78.4264,0,0,85.2548,0,14,15.3333,0,0,16.1333,3.73684,0,16.8114,0,0,26.3364,6.25778,0,0,18.299,0,9.25,4,0,0,11.9333,15.2982,0,15.5312,0,0,12.358,5.33111,0,0,19.0531,person
52,110,45,92,21,137,106,69,74,10,105,103,119,89,124,136,1000,9,1008,993,11,862,977,978,981,1021,983,1004,971,937,902,962,39.799,48.8701,0,46.9706,12.4853,82.468,69.3553,47.3553,52.4264,0,69.598,74.8701,54.5269,61.7401,72.0833,104.77,27.7024,16.0857,0,10.5833,14.1667,13.6404,20.6299,7.34996,9.63689,0,16.1717,16.763,16.5208,5.02222,17.3765,17.9583,23.1667,5.73164,0,5.5,1.5,16.8239,23.0306,10.6735,22.9673,0,15.899,11.963,10.8667,12.3778,21.9267,12.25,police
55,110,25,91,65,89,102,74,90,0,81,101,93,80,102,150,15,956,1020,1016,23,22,930,972,957,0,951,1017,1009,957,996,1013,42.1838,79.397,0,66.0416,42.6274,49.3553,72.0833,49.598,58.9117,0,70.1838,117.539,37.2132,54.9117,67.1127,65.799,23.8495,17.9331,0,20.6302,27,10.1663,17.2319,9.74603,8.6,0,10.2111,16.1771,4.49259,9.62883,17.1667,0,23.5758,5.29293,0,12.1524,9.17857,17.2303,22.1218,7.12698,19.025,0,16.3222,20.2083,19.1185,21.2308,15.5833,0,police
77,154,18,105,26,125,63,89,38,0,101,157,150,16,111,194,27,864,1008,958,11,33,979,943,11,0,964,43,15,2,958,1010,0,72.9117,6.82843,72.0833,15.3137,69.6396,39.1127,62.4264,0,0,69.7401,77.9411,75.4975,0,69.598,125.74,0,15.1436,0,8.52381,14,13.5199,24.1493,9.14158,0,0,21.75,15.5,12.7688,0,20.75,7.15556,0,17.5012,0,18.1444,2,13.3806,25.5,12.1232,0,0,16.3532,9.09028,7.74662,0,21.0417,4.84444,police
29,141,76,86,87,100,11,126,102,12,106,47,95,72,119,151,1002,1010,1019,994,911,982,9,26,66,1012,997,1014,1004,22,997,987,22.4853,65.3553,54.5269,47.799,56.7696,74.9706,6.24264,85.1543,54.4264,0,68.7696,29.5563,36.5269,49.2548,71.2548,80.0416,14.5,13.463,5.62735,20.25,25.6786,11.6438,29.2222,11.0598,7.13259,0,20.3833,22.6296,15.5545,8,11.8407,21.2163,12.5,8.51693,15.4632,6.1,15.1929,23.4617,29.2222,20.1322,17.2489,0,19.4,27.5185,16.8439,21.9167,18.2088,19.6984,police
40,138,25,111,44,70,51,85,14,0,101,127,131,47,119,177,13,993,996,12,989,10,19,18,14,0,926,14,7,18,909,789,28.0416,94.7107,15.8995,79.397,24.6274,48.1838,35.4558,64.0833,7.65685,0,75.1543,77.9411,75.6396,33.2132,76.8112,163.74,25.9627,15.3649,2.36905,24.558,27.119,7.41821,24.4722,11.8665,2.5,0,10.3511,24.1833,9.27003,5.31111,11.7808,22.9556,26.1275,17.6163,3.47619,16.6978,4.13095,19.5054,22.75,8.5,29,0,10.7748,13.5019,18.4764,26.8722,19.8972,14.5861,police
12,106,44,102,42,41,109,22,11,81,102,110,84,64,92,127,7,1018,1007,902,8,13,892,24,1008,995,973,939,1006,1016,961,1006,6.24264,79.1543,0,74.3259,40.2843,27.8995,75.1543,14.7279,0,0,71.2548,57.6985,76.8701,58.7279,66.2843,62.1421,29.2222,11.1092,0,14.8509,3.66667,13.8889,18.1018,1.62963,0,0,20.3929,12.6149,13.2694,0,6.75,0,29.2222,16.7769,0,18.3234,22.6852,5.27778,15.6719,1.62963,0,0,14.1295,6.26754,10.7306,0,8.75,0,police
4,54,30,103,79,50,1,58,47,0,89,57,84,52,89,111,2,5,991,3,967,5,2,22,956,0,953,1001,998,29,988,991,0,75.397,26.1421,79.1543,60.1838,70.4853,0,45.3553,39.3553,0,71.2548,40.0416,44.7696,0,67.1127,61.3137,0,10.1111,2,22.7319,10.7319,18.5,0,7.46032,6.76941,0,21.6346,22.3475,9.5637,0,7.42857,9.31111,0,17.636,7.83333,19.2495,10.0072,16.6667,0,8.58222,24.7459,0,14.6659,23.4141,17.3337,0,9.85714,4.57778,police
24,125,70,102,99,157,78,67,100,48,81,119,87,75,117,176,11,9,1005,8,922,844,953,34,964,20,946,993,1005,914,7,987,0,70.9117,49.3553,140.894,60.7696,82.8701,45.0122,43.598,67.4975,0,55.3553,58.5269,45.2132,49.9411,72.669,149.154,0,18.3611,6.82971,20.0966,20.3701,11.0923,23.2983,7,14.9594,0,24.3732,8.27652,15.6851,5.5,9.64368,8.27778,0,12.4375,11.5773,10.7937,6.77922,21.0093,23.7466,7.75,21.2182,0,21.0411,13.9182,16.2628,13.6667,13.1897,15,police
50,123,100,118,144,150,67,50,94,58,83,109,114,95,115,151,9,970,1009,935,993,959,967,983,22,14,905,1005,993,12,999,974,0,57.9411,75.4975,69.598,91.0122,86.6274,43.4558,31.799,65.1543,0,53.1127,50.5269,69.3553,94.9117,69.598,85.3137,0,18.0611,16.0243,14.5625,8.82323,12.25,26.3214,3.5,9.85352,0,25.3611,12.2859,17.4538,23.6667,13.3071,8.66667,0,13.9431,13.4388,15.275,16.0101,24.9722,22.631,5.42857,20.7924,0,21.4444,11.9036,19.6269,20.3889,12.6857,12,police
0,95,100,108,162,211,67,73,68,0,28,128,146,114,124,168,0,927,996,1001,1005,1003,996,929,19,0,7,1018,997,1007,964,995,0,44.1838,68.5269,68.7696,106.042,89.4558,26.9706,51.1127,39.3553,0,17.3137,60.7696,51.2548,15.6569,72.669,62.9706,0,20,17.0511,18.2857,5.01429,12.5306,27.7,5.62778,6.00444,0,14,15.6574,17.2311,28.2222,17.1263,10.25,0,17.8697,20.8599,15.6429,22.9857,9.38333,26.2333,10.0869,24.5289,0,13.25,19.0164,17.7576,26.1111,15.5452,6,police
84,131,47,94,112,97,31,90,76,20,105,129,71,114,92,153,11,39,1009,976,956,931,15,30,950,1020,988,1007,980,966,962,999,38.0416,150.61,38.3848,49.3553,71.9828,45.4558,36.8701,57.4975,53.4558,0,70.4264,74.5269,29.799,78.468,66.0416,70.8701,26.5603,10.1444,6.11111,24.7459,16.4154,8.90278,27.1961,8.75273,14,0,13.9161,4.71429,15.375,12.0063,1.84568,8.29167,23.7127,13.8611,9.52778,23.3953,12.1987,9.72222,24.3333,10.3252,27.5,0,13.7273,21.1688,12.625,14.8225,16.5062,9.3125,police
51,64,57,129,94,42,36,54,101,43,103,84,135,101,118,134,11,6,966,849,13,16,16,22,975,11,948,995,946,875,54,996,0,0,42.7696,99.5391,56.669,36.1421,39.6985,33.6985,69.7401,0,73.397,53.6985,166.953,70.8112,73.4975,62.1421,0,0,8.15278,23.1058,20.7161,12.875,27.127,5.12698,16.8275,0,20.5,25.6569,15.6163,11.0059,4.68739,0,0,0,7.10417,15.7763,8.54774,13.375,16.2698,5.71032,21.0353,0,16.1176,20.3431,10.4538,18.0261,17.3069,0,police
19,64,135,120,151,103,30,98,91,0,63,107,73,77,125,218,3,970,983,6,898,966,12,953,960,0,15,971,1008,6,898,890,0,24.9706,88.5685,76.3259,75.8406,53.2132,32.0416,54.0833,60.3259,0,37.4558,41.4558,29.4558,51.598,72.669,180.326,0,13,14.9323,23.8361,16.6351,19.7815,27.3725,9.26562,11.084,0,26.5,10.0417,17.7469,7.19231,12.1263,11.7623,0,26.5667,16.1406,20.6396,14.7042,20.5852,20.5882,8.66667,21.6816,0,24.1778,15.1444,3.41975,21.7115,14.2702,10.679,police
84,41,2,114,104,119,118,4,163,12,106,191,151,120,113,113,980,13,1,904,981,916,14,6,968,4,983,953,942,7,10,946,62.2843,11.0711,0,72.0833,65.0122,71.0122,140.995,2,77.0538,0,67.1127,88.1421,102.569,58.5269,66.8701,114.971,13.75,14.8833,0,10.3,21.7531,7.62745,11.4611,0,9.83747,0,13.9167,25.1111,19.5,19.1235,1.8642,26.25,4.5,16.1333,0,15.0882,7.46649,20.1189,22.6698,0,15.7438,0,18.1667,12,13.0708,12.3943,7.54321,27.3333,police
0,78,139,61,98,180,168,6,112,71,39,254,151,105,123,223,0,1010,1011,997,990,961,954,7,1011,11,986,1005,1009,995,939,960,0,31.799,64.2843,42.9706,58.0416,67.9411,102.669,0,70.1838,46.8701,24.1421,64.6274,94.7696,67.9411,67.9411,78.2843,0,18.8333,18.2679,0.75,18.1667,13.9754,12.6019,0,11.45,12.498,28.5,16.167,24.0972,11.7083,19.7143,16.3403,0,17.5556,7.85714,3.5,7.23333,14.6056,11.3024,0,7.9,24.9537,26.4,9.90837,10.6674,18.0417,10.6429,5.64815,police
123,204,114,180,131,173,177,53,208,6,142,200,60,192,151,136,1002,1006,15,1009,969,1008,988,1019,1002,8,976,1014,17,980,961,992,67.4975,160.024,0,75.9828,59.598,67.1127,71.8406,24.6274,107.539,0,64.6274,63.799,0,0,63.799,108.083,21,10.5737,0,18.3131,19.2637,11.1143,19.0626,4,10.7239,0,3.75,5.75,0,0,6.13889,18.1667,16.2643,17.6795,0,20.1568,6.75275,18.9167,14.8187,3.5,19.9516,0,4.33333,13.5,0,0,28.4444,16.8889,police
152,225,133,72,0,184,139,28,169,16,150,301,92,172,78,304,1017,1000,1011,980,0,1009,915,17,993,5,8,996,25,987,961,946,65.2548,89.1127,54.4264,32.6274,0,71.0122,63.4975,0,50.8701,0,21.0711,93.6985,55.0122,39.2132,34.8701,59.6569,23,6.51111,23.8728,3.57143,0,13.9177,8.12619,0,9.84274,0,18.454,12.5417,6.30208,12.3333,26.7419,2.75,18.8333,9.80278,22.1096,6.21429,0,8.7922,10.2346,0,21.5727,0,23.2127,21.1667,5.27273,22.5,4.88972,9.19444,police
56,114,5,132,52,158,180,5,198,2,145,222,155,136,107,210,1022,26,3,959,26,986,986,6,1011,2,4,885,1012,1019,960,943,44.4853,48.5269,0,69.598,0,74.468,85.9828,0,79.6396,0,64.6274,71.3553,107.74,70.4264,45.3553,78.5269,0,3.41667,0,7.33333,0,19.2498,18.7844,0,14.1034,0,21.6185,16.6158,12.6204,6.425,24.746,8.01111,0,3.43056,0,15.0833,0,13.8575,17.6593,0,19.7532,0,19.9778,9.10643,2.74074,10.05,12.3215,20.2639,police
179,166,133,32,108,209,132,0,182,50,134,289,116,157,129,219,12,963,970,1010,54,835,958,0,1007,2,990,980,1007,965,981,17,0,73.7401,68.0833,16.4853,0,87.8823,68.4264,0,55.2132,25.2132,64.7696,84.0833,93.8822,70.1838,91.1543,99.1127,0,17.5741,22.8143,2.5,0,17.0864,7.90278,0,7.94066,6.7619,24.8442,14.3708,7.60256,8.68333,23.3722,0.833333,0,21.3924,19.0222,4.66667,0,11.9771,10.25,0,24.7247,28.2381,17.4481,13.4629,10.3921,19.6167,14.6325,9.22222,police
54,270,140,3,62,155,191,55,136,131,154,223,114,134,113,187,995,1016,1011,4,1019,920,977,9,1011,1010,1009,995,1008,973,12,80,30.1421,60.5269,67.1127,0,0,72.468,171.882,0,119.539,76.0833,67.9411,85.799,50.1838,67.9411,123.338,113.113,27.8333,14.7163,24.5833,0,0,18.3134,8.75,0,10.3402,14.4762,20.1042,17.5486,15.1062,6.2881,22.3831,8.69658,24,17.7796,11.4667,0,0,11.4997,21.1815,0,16.0727,25.1905,13.5625,21.6111,15.5461,12.3714,15.4917,27.1083,police
74,258,10,157,178,152,196,4,217,119,142,172,85,164,40,151,1000,826,8,953,875,1006,949,6,1008,4,1004,1003,997,6,1016,989,42.2843,59.4558,3.41421,73.7401,75.8406,61.3137,79.397,0,64.6274,60.4264,71.2548,72.2843,49.2132,57.6985,26.4853,61.3137,28,12.5973,29.3333,10.25,7.80159,2.5,17.4652,0,7.32468,10.5795,11.9583,10.2083,3,18.2333,0,0,17.5,11.2376,29.3333,14.7743,17.6508,2.55556,16.1158,0,13.7646,22.5,13.5455,8.75,19.5,12.7917,0,0,police
12,202,79,104,35,183,167,187,124,64,149,206,169,111,147,149,1019,998,962,951,20,969,894,5,967,6,933,997,986,970,968,1006,8.82843,99.5391,21.5563,61.2548,19.3137,79.0538,81.2965,0,63.1543,0,68.7696,103.497,70.2843,131.095,73.6985,66.8701,29.5,11.1729,20.5,7.79545,26.25,15.2076,12.9982,0,10.6833,0,23.1,9.1344,7.35802,12.6167,18.3566,16.0347,29,7.87631,19.8,12.2358,3,16.1635,14.494,0,21.3757,0,13.9,4.68383,13.1281,19.3333,26.5192,19.8611,police
38,229,38,133,25,174,170,62,140,0,247,88,216,53,183,261,14,991,10,28,1012,928,987,5,15,0,957,1002,989,10,981,56,18.4853,112.811,18.7279,71.9828,14.7279,77.7401,85.6396,0,66.5685,0,87.3553,57.799,67.4558,50.7696,76.1838,182.309,28.5,17.8957,27.7407,9.34468,27.7407,13.6858,15.2209,0,7.27193,0,14.4,1.33333,14.7685,5.98291,22.6372,5.32407,25.5,13.7625,27.2963,12.0675,3.25926,16.6912,15.3299,0,21.9123,0,9.24444,7,10.8565,25.3248,20.4522,10.7006,police
54,129,94,71,109,186,98,10,121,12,88,133,93,69,126,190,8,912,11,916,26,39,898,12,965,16,966,1003,1005,1019,975,979,0,75.397,35.6985,45.9411,0,95.7401,58.9117,0,80.5685,0,54.7696,56.0416,42.0416,55.1127,82.0833,62.9706,0,17.9261,25.9942,6,0,20.2712,10.158,0,14.1474,0,24.5,11.1702,5.55195,12.4259,20.1019,15.1528,0,16.2998,25.1587,8.72917,0,17.9645,9.59866,0,17.1071,0,20.1795,11.4618,20.2597,19.867,17.8696,17.5944,police
22,120,133,54,37,165,137,0,104,13,80,260,142,141,166,231,6,1002,949,994,1007,922,990,0,998,8,968,985,1002,10,967,984,0,42.2843,50.2843,30.9706,38.1421,82.468,83.0122,0,70.4264,9.65685,44.2843,105.012,90.1838,144.51,103.154,62.1421,0,13,20.9028,3,0,15.251,14.0435,0,14.1296,0,26.5,11.4482,16.559,9.07613,15.4167,11.5352,0,22.625,16.0278,5.125,0,14.5705,11.9616,0,18.6944,0,22.5,8.76002,16.076,12.2966,11.8918,5.15185,police
14,116,15,80,76,40,2,123,27,66,86,34,55,151,10,84,8,3,1013,976,20,10,2,2,995,3,860,981,22,970,7,999,9.07107,164.853,0,70.7279,70.0833,23.6569,0,62.5685,0,42.2426,79.2965,29.3137,37.4558,63.0122,4.82843,62.1421,28.2667,12.0273,0,25.5714,17.1155,7.19444,0,17.4161,0,29.3333,13.7518,23.75,23.1111,8.62261,2,8.25,28.2667,20.2044,0,27.9524,8.75,7.77778,0,13.5741,0,10.3333,14.0733,29,5.5,13.8176,29.5,1,police
100,51,51,91,110,35,32,92,5,5,45,112,111,92,110,144,966,7,18,1012,22,13,10,980,1021,1,962,938,990,985,13,975,72.0833,4.82843,0,63.799,71.9828,35.2132,24.4853,75.1543,0,0,35.799,58.5269,63.799,66.3259,0,75.9411,21.5385,0,0,10.75,15.6036,7.37179,13,11.8648,0,0,8.7,7.87114,17.8889,12.5183,0,12.6275,17.948,0,0,14.5,19.4505,2.51282,14.25,14.9953,0,0,6.1,11.4689,4.22222,18.6234,0,3.79416,police
