%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
122,312,5,39,276,105,28,307,42,7.5,18,0,6,5,0,0,19,5,38.6288,25.8451,0,38.5556,10.0417,0,0,17.0354,3.12222,34.2879,13.0391,0,19.5556,12.7875,0,0,18.0433,38.3111,person
49,277,198,11,393,24,156,313,38,2,19,0,0,4,0,0,24.5,0,40,20.2521,0,0,17.8037,0,0,21.6409,0,20.5,19.4769,0,0,12.0556,0,0,14.2858,0,person
50,392,171,41,257,12,59,301,15,5,28.5,0,0,5.5,0,0,22,3,19.85,25.7319,0,0,24.2083,0,0,21.469,2.5,16,17.5272,0,0,22.4167,0,0,31.5831,39,person
0,361,0,0,262,0,0,234,0,0,105,0,0,6,0,0,12.5,0,0,23.6115,0,0,17.41,0,0,15.8498,0,0,19.1736,0,0,20.69,0,0,35.9352,0,person
0,416,34,0,251,6,22,231,0,0,40,0,0,19.5,0,1.5,23,0,0,25.4296,0,0,15.9236,0,40.1111,15.8474,0,0,16.8194,0,0,22.4028,0,35.2222,31.7786,0,person
0,213,69,23,305,33,51,191,0,0,15,6,1.5,22.5,0,6,21,0,0,25.1047,3.5,18.2222,18.4927,0,38.3704,9.50461,0,0,27.1623,19.5,19.3889,26.1452,0,32.9259,23.8738,0,person
97,341,99,160,446,62,94,324,37,11.5,12,2,6.5,11,1,8,20,0,35.7546,21.9338,2.5,31.0159,14.4488,8.83333,29.1667,14.0637,0,24.3952,17.488,29.5,16.6107,13.8977,11.6667,26.4167,26.3984,0,person
86,253,122,34,348,26,183,309,56,5.5,14,0,0,3,0,0,19,8,38.1288,17.0762,0,0,15.1122,0,0,21.8997,4.12963,35.5212,36.3151,0,0,15.0478,0,0,17.0463,36.6829,person
83,235,3,16,347,18,246,303,51,4.5,20,0,1,7,0,0,43.5,7,35.1296,21.5083,0,39,12.4127,0,0,17.4583,4.05952,38.8704,11.1056,0,1.5,5.4746,0,0,20.2181,37.0476,person
79,211,34,6,309,20,0,277,39,3.5,12.5,0,0,8,2,0,20.5,6.5,37.131,24.6862,0,0,7.7127,2,0,25.7741,3.62179,37.7143,34.0076,0,0,9.83968,10,0,15.7899,38.6282,person
120,331,143,47,282,11,19,295,17,0,8.5,0,0,10,0,2.5,38.5,2,0,22.8014,0,0,19.0056,0,40,21.1167,2,0,29.7479,0,0,21.1759,0,31.5,21.5514,38.5,person
0,264,0,0,181,0,0,265,0,0,19,0,0,11.5,0,0,32,0,0,24.3694,0,0,22.1759,0,0,20.4867,0,0,25.7774,0,0,15.7222,0,0,30.3821,0,person
0,142,50,0,138,38,29,201,49,0,13.5,7.5,0,4.5,2,2.5,23,11,0,30.9615,2.61905,0,24.3587,4.5,29.7778,22.859,4.8,0,23.4496,18.869,0,14.0476,10.75,39.5556,17.5969,32.5889,person
96,187,28,0,192,12,15,171,26,0,15.5,0,0,29,0,0,16.5,4,0,21.4315,0,0,22.8968,0,0,23.1764,3,0,18.5191,0,0,14.9206,0,0,16.9839,38,person
13,186,28,0,156,5,16,187,13,0,0,0,0,8,0,4.5,20,1.5,0,0,0,0,17.2477,0,39.6667,23.0348,2.22222,0,0,0,0,17.6273,0,29.9167,20.2815,39.7778,person
64,316,7,13,197,0,46,227,46,9.5,13.5,0,0,4.5,0,6,23,8.5,34.6625,18.9072,0,0,12.2963,0,38.0879,17.3834,4.26042,10.3839,26.2338,0,0,28.8704,0,28.4879,16.919,37.869,person
55,136,24,5,262,13,20,280,6,0,12.5,0,0,4.5,0,0,34,0,0,17.5339,0,0,13.6443,0,0,22.7369,0,0,35.6921,0,0,5.8179,0,0,21.7589,0,person
139,351,37,14,282,17,5,249,44,0,13.5,0,1.5,8.5,2,0,29.5,0,0,16.7465,0,37.4444,12.8482,5.33333,0,15.6149,0,0,20.0394,0,40.4444,7.65327,33.75,0,24.2835,0,person
53,238,60,16,316,11,8,301,0,4,12.5,0,0,7,2,0,18.5,0,19.875,16.3373,0,0,17.2867,0,0,16.7525,0,15.5,16.9765,0,0,11.8125,0,0,29.5939,0,person
68,236,61,5,307,13,23,297,4,4,28,4,0,26.5,0,2,21.5,0,19.5,12.3589,1,0,18.7255,0,40,12.7966,0,10.125,8.90333,18.5,0,17.0381,0,38,21.3191,0,person
64,236,88,25,287,29,6,275,34,4,15,9,5,43,0,0,28,0,39.625,22.3787,3.5,39.5,20.9619,0,0,16.7082,0,23.625,14.6658,25.9,3.9,12.1387,0,0,26.4518,0,person
57,281,32,43,368,11,7,247,0,2,16,0,2,13,1,0,50,0,20,18.2744,0,26.4444,17.4579,3.66667,0,17.5057,0,11.75,11.2173,0,13.3333,15.8426,27.5,0,23.359,0,person
104,270,16,70,292,4,206,333,74,18.5,16.5,0,2,6,0,0,24,7.5,32.3148,24.2016,0,29.6667,8.26,0,0,20.0417,4.98889,32.4074,17.4929,0,25.5,14.1133,0,0,12.277,38.2222,person
99,247,162,96,468,8,138,197,136,0,17,12,0,28.5,0,15.5,10.5,16,0,27.9489,7.61111,0,18.2653,0,31.0873,26.9491,8,0,19.0496,18.9306,0,13.5074,0,30.3889,9.25,31.5682,person
78,324,20,9,402,12,172,305,31,3,21,0,0,5.5,0,0,4,3,40,20.15,0,0,18.5362,0,0,38.5,2.5,27,28.9024,0,0,14.3335,0,0,28.1667,36.6667,person
107,278,0,45,283,103,45,203,101,11,35.5,0,0,9.5,0,0,6,10,35.8278,20.8519,0,0,19.5167,0,0,38.3286,8.37963,15.0889,27.6558,0,0,12.3333,0,0,12.3286,37.4259,person
140,49,182,10,359,19,10,175,62,3.5,5.5,6,1.5,10,0,0,14.5,4.5,37.631,38.0606,2.33333,40.2222,24.4314,0,0,35.8049,4.40741,37.0476,37.5152,15.9167,1.77778,15.4841,0,0,16.6377,34.3704,person
0,343,0,0,231,0,0,336,0,0,303,0,0,7.5,0,0,33.5,0,0,21.3172,0,0,16.2111,0,0,16.6306,0,0,14.3808,0,0,16.7778,0,0,23.4714,0,person
0,318,0,0,209,0,0,274,0,0,26.5,0,0,35,0,0,38,0,0,21.8122,0,0,20.0938,0,0,11.3052,0,0,24.3619,0,0,28.0104,0,0,29.6825,0,person
80,377,24,22,318,2,5,407,3,0,33.5,0,0,4,0,0,49,0,0,23.119,0,0,17.8167,0,0,18.431,0,0,22.3782,0,0,23.2542,0,0,27.9321,0,person
0,450,0,96,304,10,29,259,0,0,173.5,0,0,3.5,0,2,12,0,0,28.3568,0,0,15.2996,0,20,12.1852,0,0,22.2539,0,0,30.6683,0,18,29.7593,0,person
0,387,107,0,284,27,72,250,4,0,427,6.5,0,8,0.5,6,18.5,0,0,35.6146,2.39103,0,19.4787,3.83333,38.5833,11.9234,0,0,22.2188,15.5897,0,23.0051,13.1667,32.5833,16.3143,0,person
117,242,14,50,328,27,52,507,31,6,11,0,7,14.5,0,7.5,27,1.5,39,9.80606,0,38.5,12.8113,0,35.1333,11.9162,5.11111,17.3333,6.76644,0,5.95238,14.2367,0,6.95556,23.5484,39.8889,person
108,404,209,78,475,34,0,445,31,4,8.5,0,6,16.5,2,0,20,1.5,18.9167,12.102,0,39,16.3077,6.83333,0,19.642,2.11111,11.1667,11.7478,0,13,21.8721,34,0,24.9375,19.1111,person
38,353,111,55,409,31,25,370,19,5,13,0,6.5,15.5,2,1,19.5,0,36.5,18.9616,0,37.6907,12.3935,0,40.5,15.3163,0,3.5,19.1625,0,7.24679,17.4508,0,38,27.276,0,person
57,286,0,46,426,10,24,390,24,0,21,0,2,11.5,0,0,32.5,3,0,16.03,0,20,10.7005,0,0,9.98769,1.91667,0,14.8493,0,7.5,20.9696,0,0,17.6243,38.5,person
81,249,3,64,395,16,52,286,19,2,11.5,0,2,11,2,0,41,1.5,13.3333,16.0719,0,40.25,16.1448,2.5,0,22.3584,0,3.33333,9.15231,0,12.75,26.0502,16.75,0,21.949,0,person
91,406,165,6,335,21,77,307,0,5,502.5,0,0,3,1,9.5,34,0,40.1,14.4487,0,0,12.1625,0,37.9649,8.41168,0,23.8,21.2193,0,0,17.0361,0,33.3158,23.0405,0,person
45,350,61,70,305,11,60,254,0,0,19,3.5,0,16.5,0,1,32,0,0,16.8982,1.25,0,17.0136,0,20.25,7.4181,0,0,17.053,9.5,0,17.7939,0,14,16.8085,0,person
0,273,121,54,428,54,79,306,49,0,39.5,7.5,0,25.5,3.5,7,28,0,0,29.8125,1.16667,0,24.2291,1.07937,38.125,11.7488,0,0,19.7122,13.3333,0,18.6389,1.12698,32.3393,13.6025,0,person
90,341,160,44,443,12,69,235,0,0,22.5,11,6,11.5,1,7,8.5,0,0,31.9084,5.66667,36.3889,12.0068,0,37.9061,9.03726,0,0,22.3958,21.8862,25.5833,6.63135,0,35.9735,28.4876,0,person
20,394,130,91,440,29,102,319,0,0,17,7.5,0,22.5,2,8,30,0,0,22.1887,7.02386,0,25.5036,5.83333,37.3333,10.4754,0,0,9.15804,21.1715,0,10.6177,17.75,28.9583,14.6087,0,person
217,589,77,108,683,75,240,448,92,8,26,0,5,9,0,0,18,6,35.855,29.661,0,33.8667,21.2,0,0,27.9853,5.94444,11.9286,18.9808,0,12.7,12.9333,0,0,17.7513,31.5,person
206,111,253,49,624,10,65,335,91,0,0,11.5,0,10,0,0,0,2,0,0,6.82237,0,16.1369,0,0,0,11.3333,0,0,24.1243,0,20.6763,0,0,0,35,person
128,296,362,134,271,297,87,350,76,2.5,9.5,0,5.5,5,0,0,2.5,2.5,17.6333,19.624,0,33.8485,11.0988,0,0,32,11.5333,19.8667,25.5008,0,4.24242,11.821,0,0,36.5,38.5333,person
119,428,491,20,508,240,76,745,120,4,13.5,0,0,27,0,0,16.5,8.5,35.5833,16.0175,0,0,16.4182,0,0,33.4154,5.95556,32.2083,24.0405,0,0,14.2515,0,0,21.6336,35.5926,person
244,343,247,324,414,10,84,368,225,12.5,3.5,11,0,102.5,0,0,5,17.5,26.6282,32.9206,5.5117,0,31.369,0,0,36.25,8.125,23.391,31.254,14.6287,0,20.6429,0,0,13.25,30.3229,person
143,180,50,145,294,151,124,189,123,14.5,24.5,10,12.5,35,19,24,18.5,18.5,30.8393,20.696,5.69242,13.066,20.3939,24.627,28.7583,16.7556,14.2023,17.369,25.2502,37.1212,21.5587,17.964,17.5556,12.25,28.9906,24.6071,police
128,159,45,128,255,142,151,148,144,32,32,0,6,17,22.5,16.5,8,23.5,25.2227,21.1124,0,6.33333,5.57402,21.627,31.5101,15.5947,18.9044,22.2842,12.5651,0,13.0833,9.08284,11.7302,26.6263,24.8717,18.858,police
75,231,1,156,314,142,127,136,173,14.5,34.5,0,15.5,22,18,21,11.5,26.5,34.1002,19.8162,0,18.3521,7.39643,11.105,31.5,14.1525,16.2585,33.0785,26.2467,0,16.4584,11.923,24.687,16.2983,31.048,23.4832,police
138,189,41,148,255,152,174,121,157,10,29,8.5,12,16,23,26,4,20.5,34.9167,23.9291,4.12745,14.4015,23.9788,21.337,25.0498,18.4167,20.9679,15.2,12.8001,38.0392,21.375,24.4529,14.254,22.9545,8.45833,31.9818,police
126,173,39,150,318,163,146,64,157,27,29.5,0,15.5,424.5,29,29,2.5,29.5,24.8977,16.3626,0,5.38447,18.307,22.6242,27.2449,10.3644,21.6425,27.6224,31.6607,0,20.9808,12.2637,22.3698,16.1419,23.6244,20.4816,police
157,348,63,149,223,202,85,214,134,24.5,35.5,10,34,56,30,15.5,31,18,32.7139,21.0998,4.75,23.0017,17.3663,24.3822,32.8008,23.6458,8.87619,32.0827,20.4778,36.65,21.5118,11.2895,18.0202,7.75316,31.5707,15.4762,police
110,357,115,124,254,217,196,183,106,15,22,18.5,23,5,37.5,23,13.5,16.5,35.7489,23.0188,8.87613,13.2852,16.0794,31.6412,15.8765,34.7985,9.22273,34.02,22.2552,31.5132,18.166,14.2907,23.2535,16.6418,28.8772,11.25,police
117,391,121,165,359,230,165,240,147,22.5,26,19.5,19.5,11.5,24,24.5,14,13.5,30.9979,24.6957,10.1216,6.65813,16.782,33.6794,25.5094,21.0992,20.1886,30.9757,20.7541,31.7217,21.6035,14.2886,23.6875,12.1259,22.0795,5.22807,police
119,386,83,119,314,204,157,266,105,18.5,35,12,15.5,17,17.5,25,21.5,17.5,31.3985,19.9502,7.54167,12.3178,17.637,24.892,26.8481,19.4442,9.39301,29.9797,20.4495,36.25,23.5732,19.3,12.6371,15.6515,24.4811,9.97613,police
87,319,124,210,276,184,80,279,183,15.5,34.5,16.5,33.5,13,12.5,12.5,21.5,25.5,32.5385,30.2848,9.02877,18.4781,15.5167,24.9965,36.1233,22.1128,15.2272,32.7308,20.1273,29.6886,21.0439,11.4333,9.00696,7.59333,29.0268,20.6529,police
140,220,106,178,357,212,202,285,117,14,43,14.5,17,23,66,10.5,6,17.5,35.3333,23.4662,10.4643,13.0196,21.8791,29.3692,14.4683,27.7125,8.50286,22.8162,23.168,34.1429,21.6804,18.8663,20.9436,10.8175,26.7708,11.2571,police
179,400,129,275,377,321,139,383,90,20.5,22,15.5,25.5,18,37,12,34.5,12.5,31.5549,19.8427,8.24108,9.80937,18.5849,19.0787,31.0417,21.6412,5.75487,26.6138,19.8848,35.9437,25.0959,13.1107,15.3458,6.41667,19.5248,6.27179,police
117,404,131,249,327,227,143,304,54,17.5,15.5,21,29,23,43.5,19.5,38,8.5,33.4968,15.0165,11.0507,15.3832,16.3477,24.8046,32.7474,17.5792,4.36134,32.4635,15.3392,31.6237,22.4158,21.7814,28.0881,11.6087,18.3764,4.0084,police
166,391,37,278,159,286,58,250,116,8,32,3,22.5,6,20.5,7.5,22.5,14,26.5938,14.7438,19.25,18.935,5.79167,21.0392,37.1889,25.7933,7,22.6167,18.7673,39.6667,28.2142,18.7917,15.2071,3.37778,25.046,11.9357,police
72,301,78,228,241,164,80,220,33,11.5,32.5,6.5,45.5,44.5,52,12,19,5,36.3732,17.473,5.25,20.6489,23.1617,18.9167,35.6226,22.5044,2.41667,34.0331,18.1419,30.875,23.043,11.5034,22.8846,7.48407,19.5006,2.86667,police
89,123,104,136,268,102,68,137,104,18.5,11.5,0,14,8.5,10.5,9,10,23,32.3761,7.79661,0,14.4448,16.4603,20.4153,1.83333,27.9915,12.9818,27.2468,12.3582,0,14.1851,6.59921,22.0106,16.8426,28.2261,13.1114,police
74,87,23,120,203,137,110,75,94,18,40,0,19,20,12,12.5,1,40.5,32.0619,21.0737,0,13.1667,18.4144,36.7214,6.90899,7.5,21.8436,30.04,22.3313,0,20.2193,21.9792,29.6237,13.8046,27.6667,15.1934,police
70,175,68,248,209,129,220,195,161,11,12,11,24,24.5,20.5,23,8,34.5,36.5,19.0744,6.32857,25,24.0097,31.2912,15.6837,12.289,17.7827,32.6623,12.9367,33.4381,20.7838,22.9517,30.1347,13.378,34.1201,18.6809,police
78,174,63,151,266,215,224,209,161,9,27.5,0,18,15,14,9.5,2,19,36.0748,17.837,0,20.4688,22.1536,23.2354,10.6848,6.45833,12.1228,32.4829,16.845,0,20.2812,7.99564,19.7142,25.1977,28.4167,20.8825,police
18,227,16,162,239,247,246,326,152,2,35,2.5,23,13,8,9.5,16.5,21,40,13.6878,2.26667,26.9368,31.5256,21.375,10.8396,17.624,14.6905,38.5,25.4079,39.7333,20.7885,24.8963,12.5139,19.9292,19.0492,23.9603,police
177,137,67,235,240,142,185,96,164,71.5,6,12,13.5,15,20.5,25.5,9.5,33.5,26.5946,21.6167,9.25278,22.9423,10.8191,23.2574,15.622,2.90643,20.9688,23.964,21.9833,36.0889,14.4386,20.2359,13.2723,21.527,5.26901,19.7211,police
67,110,73,146,317,184,154,76,136,16.5,11.5,15,20.5,18,51.5,53.5,2,53.5,30.2402,35.0188,7.5,13.3007,24.9372,25.6056,17.4237,13,17.4025,36.0479,17.2966,33.4636,15.3804,17.3508,20.2442,16.3801,19,15.2629,police
46,148,53,171,292,190,201,219,181,7,18,9.5,24,6.5,25,19.5,14.5,62.5,38.5,21.0542,4.75598,21.7292,18.9905,21.7877,11.8381,21.0312,21.344,36.9048,22.4968,36.0526,20.6875,26.0012,24.7654,18.3905,9.02083,18.4053,police
132,258,127,139,287,190,196,158,101,7.5,21.5,13.5,4,7.5,21,24.5,14,17,29.4741,30.1106,17.7385,11.625,19,15.7138,23.2013,18.9351,9.07353,9.02963,21.7889,35.1649,12.875,8.84762,15.0877,20.0867,29.3762,13.2941,police
35,266,158,167,353,250,188,311,88,4,8,22.5,18,7,7.5,7.5,9.5,4,19.5,17.9092,20.0466,26.5278,8.44318,11.9762,28.2222,18.6994,4.125,18.25,25.9456,27.3689,19.5278,19.6894,17.527,20.9778,24.0836,13.625,police
108,385,87,149,235,162,109,210,118,19,29,15.5,32,16,18.5,20.5,31.5,7,31.4702,19.2545,8.8414,13.2974,11.3719,29.8889,31.9868,20.3207,25.7,28.6658,17.8831,33.1142,16.2496,9.78395,21.7817,11.102,33.301,4.225,police
108,446,123,258,287,191,117,289,173,15.5,31,17.5,20,14.5,4.5,19.5,22.5,22.5,35.4158,19.6461,11.3429,11.6961,20.2738,28.8148,30.8666,16.2353,13.9836,34.1743,20.0077,32.5829,19.7023,15.7146,2.85185,9.49953,30.1471,16.0336,police
70,432,65,195,295,180,106,187,208,0,30.5,10.5,9.5,17.5,21,18.5,15.5,32,0,19.1353,5.16508,14.3203,16.925,24.6491,31.6819,12.8087,26.5139,0,19.9047,36.873,4.11438,7.75,11.6365,10.6792,29.4972,10.8954,police
129,476,61,314,229,252,149,266,145,21,27,7.5,17.5,13.5,60,22.5,19.5,0,31.8132,16.5905,4.77778,15.3743,17.4928,25.1841,31.7509,4.16311,0,31.6322,20.4613,38.3556,12.9715,6.07971,17.8523,15.2853,14.2427,0,police
117,487,164,87,410,249,130,274,88,20.5,22.5,10,22,5.5,28,19.5,25,14,31.9976,22.486,5.43391,15.9892,15.9722,20.121,32.5811,17.9643,5.98889,30.823,15.2417,30.6123,6.37366,11.8373,18.6952,22.0177,22.9393,8.87698,police
93,187,117,172,332,214,222,212,163,10,19,16.5,22.5,23.5,26.5,2.5,3,18.5,36,19.6131,11.2134,17.3158,24.076,24.9315,2.73704,17.6852,12.4332,31.4875,14.5333,33.8737,20.1192,12.7127,13.0645,12.8185,14.5185,17.8915,police
121,198,77,205,397,242,109,246,66,19.5,47.5,10,27.5,42.5,34,10,32,10.5,32.4975,12.8474,7.29697,9.12651,15.6151,24.6038,32.0071,16.8248,4.92328,29.6823,18.2434,37.1212,24.0561,22.4841,20.0965,6.52857,16.8022,6.10582,police
177,428,117,280,296,262,81,280,137,18.5,16,11,17.5,12.5,21.5,5,32,16,31.1667,12.173,10.3545,14.347,24.1564,25.6811,36.3,26.2051,8.28306,27.7165,16.2775,36.6545,19.098,14.5521,20.5162,3.3,23.8406,11.3116,police
161,295,85,291,293,273,137,264,110,18.5,44,9,22.5,30.5,30.5,14,43,14,24.8866,7.2902,7.875,15.9882,22.6995,28.6002,31.0643,25.0989,6.87719,23.9542,6.91882,37.75,24.2607,14.7814,17.0595,7.35714,20.4753,9.64599,police
103,342,168,275,306,234,119,262,120,17.5,31.5,18,29.5,24.5,27.5,15,39,14,33.6238,12.3426,14.6349,12.215,18.8139,30.9859,33.6944,19.8983,6.75,33.1452,23.1274,32.6111,22.9204,14.5312,15.5806,7.25,20.7875,11.1984,police
154,201,174,167,309,180,192,230,138,16,20.5,7,16.5,27,16,3.5,13,20,31.8065,22.328,12.3571,13.2997,19.1085,19.4958,9.37143,13.7883,10.1263,25.0697,17.1324,33.2857,18.3244,22.4726,17.9833,8.88571,16.3233,14.6429,police
132,419,326,361,433,304,185,394,113,16.5,15.5,6.5,29,30.5,18,8,19.5,9.5,34.7463,17.6281,24.5684,10.6367,24.4118,13.4542,26.9375,22.9272,4.95419,34.4165,22.1884,32.765,24.1212,20.2508,14.6057,4.25,16.9388,6.62963,police
104,403,169,398,529,441,297,392,110,11.5,33.5,5,33,34.5,33,24,23,11.5,37.3463,15.8615,10.2,11.9565,15.3017,25.4734,26.3155,16.8274,5.37681,36.619,22.0539,38.05,25.2984,25.7529,20.548,10.5,19.2812,6.5942,police
283,621,284,364,477,494,288,341,146,27,13,7,19.5,14.5,27.5,20,32,10.5,28.6607,11.3308,8.25926,7.98925,26.4563,17.9518,27.2281,25.7121,5.33911,27.4061,21.1962,25.0026,22.942,13.5147,17.6713,9.52654,25.9907,8.5469,police
85,597,248,382,592,450,303,565,73,8,20.5,18,32,17,25,18,27.5,8.5,17.75,11.8487,12.4514,20.3759,20.0069,13.6312,24,19.9935,5.2549,18.0938,21.2786,34.3125,17.589,16.496,19.1435,8.16667,18.9591,5.72549,police
118,313,86,221,299,181,63,269,109,19.5,32.5,16,31.5,52.5,60.5,9.5,33.5,16,32.2476,18.2601,9.81183,14.6371,14.0576,29.4538,35.8202,23.0154,8.65625,27.9341,21.109,33.9995,22.1373,15.9121,20.5615,4.95614,24.7909,12.6851,police
181,433,190,239,371,233,220,233,160,18,19.5,5,16,22,19,20,19.5,12.5,35.1667,15.9244,15.6667,14.6899,17.1201,26.4024,26.7615,12.443,9.16958,19.6097,23.2082,36.1,18.3807,12.5621,21.7303,10.1022,23.5047,11.8583,police
182,396,276,324,324,227,49,333,175,24.5,13.5,6.5,33.5,15.5,10,7.5,56,14,20.1653,17.6161,29.4167,15.7252,19.8424,23.0643,38.9556,27.7009,8.13095,17.7697,20.8413,29.117,20.6924,10.3887,26.3786,3.04444,25.442,13.5873,police
278,308,292,253,350,232,244,285,209,21.5,5,4.5,11,44.5,3,15,10,4,29.5843,10.1333,36.9074,10.1033,14.8729,28,29.5083,10.0407,9.40972,18.8322,23,27.5741,16.0758,7.48851,12.5,9.94167,17.4556,31.1667,police
148,466,256,322,245,255,79,391,11,20.5,16.5,12,32,16,25.5,10,36,1,32.124,13.8802,15.9901,17.5224,11.4131,10.5839,37.619,16.7554,1.5,30.2854,21.6392,35.4673,21.722,8.95251,14.61,5.12381,15.8703,2,police
299,341,151,285,149,233,242,256,185,19.5,40,0,1,8,19,20.5,9,25,23.6261,23.3641,0,10.5,4.11111,34.1127,19.7763,20.3259,16.0793,15.847,17.9474,0,10.5,31.3278,36.302,17.458,20.5753,12.684,police
289,322,211,377,333,252,34,439,40,39,21.5,0,21.5,10.5,22,3,22,5.5,32.6019,28.5445,0,24.108,9.42857,14.0921,38.5,20.0007,3.75758,15.7672,27.338,0,17.1832,4.75397,27.1628,3.33333,22.6914,4.30303,police
172,298,115,216,372,187,89,290,118,10,16.5,16,18.5,14.5,16,11.5,31,15,0,27.0876,8.6404,17.3493,5.90171,22.0682,36.6232,20.3177,8.07778,0,21.7929,30.7889,20.0788,3.6047,27.7045,6.7029,25.5113,14.4222,police
121,349,184,242,372,215,115,391,12,14,40.5,21,21.5,11,16,15,31,1,35.25,13.5303,20.75,17.5554,14.7465,11.3917,34.623,17.4688,1.5,30.8373,21.0698,33.75,22.9421,10.4648,25.8479,10.0651,23.5209,2,police
224,368,202,219,320,199,105,388,9,14.5,34.5,17.5,30.5,7,10,15.5,55.5,0,28.8429,26.9653,23.7083,19.9871,9.71528,8.85,34.8737,19.247,0,26.5357,27.0058,29.2917,31.2631,9.00694,20.8778,7.22009,22.0115,0,police
112,179,144,22,231,140,114,122,39,0,14.5,9.5,4.5,19.5,28,27.5,5.5,8,0,29.2984,16.6909,4.95238,4.19444,19.95,2.5,24.6894,4,0,20.2057,24.6527,3.66667,13.5,12.2183,3,15.5631,5.5625,police
87,178,134,132,229,108,81,154,60,16.5,14.5,23.5,26.5,7.5,24.5,0,18,14.5,27.6061,27.0574,17.9258,10.8456,18.8095,31.5827,0,25.5159,7.25342,35.5152,21.6001,27.3741,27.7444,12.6094,22.4757,0,22.0127,8.54899,police
41,232,115,148,250,73,108,137,103,9,21.5,23,31,24.5,10.5,26,11,24.5,37.25,19.6876,15.625,15.6692,14.9467,27.4974,20.5559,14.9732,15.3493,35.2222,21.2163,29.9501,19.9907,9.88496,18.4512,13.215,20.8349,13.7704,police
203,421,234,330,164,205,328,189,138,46,17,19.5,7,0,23,11.5,13.5,18,32.7235,8.83792,18.5017,3.19048,0,29.5882,18.3105,34.5097,8.74638,21.9442,11.4278,19.9561,3.88571,0,23.9885,24.0056,32.9356,11.6051,police
188,363,66,297,210,192,158,316,87,18,26,0,6,10.5,38.5,20.5,34,13,34.6164,15.2182,0,20.2292,11.8202,21.1695,27.3907,17.326,6.37745,29.2847,17.6056,0,11.5833,22.607,25.3675,11.9304,25.0989,7.6727,police
229,339,51,518,218,191,190,245,100,31.5,28.5,4.5,27,31.5,37.5,23.5,25.5,14,33.85,20.8681,3.40741,30.2299,11.5372,18.6927,32.1692,16.6091,6.87255,24.5161,19.331,38.2315,20.3306,19.823,21.6722,9.36087,24.3602,9.37255,police
64,214,56,173,320,157,144,251,50,11,35,10,21,481,21,13.5,33,8.5,36.5,22.1416,3.66667,20.6024,18.065,18.7735,31.6314,16.1848,4.25708,34.5455,14.031,32.4167,18.8714,23.6012,24.1624,8.28924,26.1076,5.01525,police
63,304,106,188,433,192,169,317,47,9,18.5,6,20,16,19.5,12,28,6,37.5,21.9602,27.9907,21.7222,13.6957,18.2927,31.0833,17.066,3,35.4333,24.4431,33.3287,20.5417,17.4576,19.3803,13.7827,22.4687,4.91667,police
91,127,108,58,124,189,106,45,161,17.5,8.5,0.5,16,13,17,22,2,48,31.6341,21.7814,40.3333,8.12667,12.4781,14.8797,18.1414,6.25,24.5868,26.2697,25.0488,10.3333,9.52167,21.0796,5.8665,20.3965,15.8333,20.2639,police
